Close,Date Time,High,Low,Open,Volume
8.45,2016-02-25 10:05:16,8.45,8.45,8.45,0
8.45,2016-02-25 10:05:19,8.45,8.45,8.45,15600
8.44,2016-02-25 10:05:22,8.44,8.44,8.44,7800
8.44,2016-02-25 10:05:25,8.44,8.44,8.44,2500
8.44,2016-02-25 10:05:28,8.44,8.44,8.44,0
8.44,2016-02-25 10:05:31,8.44,8.44,8.44,2300
8.45,2016-02-25 10:05:34,8.45,8.45,8.45,7000
8.44,2016-02-25 10:05:37,8.44,8.44,8.44,7300
8.44,2016-02-25 10:05:40,8.44,8.44,8.44,0
8.45,2016-02-25 10:05:43,8.45,8.45,8.45,16900
8.45,2016-02-25 10:05:46,8.45,8.45,8.45,2600
8.45,2016-02-25 10:05:49,8.45,8.45,8.45,50000
8.44,2016-02-25 10:05:52,8.44,8.44,8.44,42400
8.44,2016-02-25 10:05:55,8.44,8.44,8.44,8500
8.44,2016-02-25 10:05:58,8.44,8.44,8.44,5900
8.45,2016-02-25 10:06:01,8.45,8.45,8.45,10100
8.45,2016-02-25 10:06:04,8.45,8.45,8.45,1000
8.45,2016-02-25 10:06:07,8.45,8.45,8.45,9100
8.45,2016-02-25 10:06:10,8.45,8.45,8.45,0
8.45,2016-02-25 10:06:13,8.45,8.45,8.45,22100
8.44,2016-02-25 10:06:16,8.44,8.44,8.44,14700
8.44,2016-02-25 10:06:19,8.44,8.44,8.44,0
8.45,2016-02-25 10:06:22,8.45,8.45,8.45,1000
8.44,2016-02-25 10:06:25,8.44,8.44,8.44,4200
8.44,2016-02-25 10:06:28,8.44,8.44,8.44,1200
8.44,2016-02-25 10:06:31,8.44,8.44,8.44,2300
8.44,2016-02-25 10:06:34,8.44,8.44,8.44,500
8.44,2016-02-25 10:06:37,8.44,8.44,8.44,0
8.44,2016-02-25 10:06:40,8.44,8.44,8.44,0
8.44,2016-02-25 10:06:43,8.44,8.44,8.44,800
8.44,2016-02-25 10:06:46,8.44,8.44,8.44,0
8.44,2016-02-25 10:06:49,8.44,8.44,8.44,3100
8.45,2016-02-25 10:06:52,8.45,8.45,8.45,6100
8.45,2016-02-25 10:06:55,8.45,8.45,8.45,0
8.44,2016-02-25 10:06:58,8.44,8.44,8.44,8500
8.44,2016-02-25 10:07:01,8.44,8.44,8.44,0
