Close,Date Time,High,Low,Open,Volume
0.0,2016-04-28 09:15:06,0.0,0.0,0.0,0
0.0,2016-04-28 09:15:11,0.0,0.0,0.0,0
0.0,2016-04-28 09:15:55,0.0,0.0,0.0,0
0.0,2016-04-28 09:16:05,0.0,0.0,0.0,0
0.0,2016-04-28 09:16:15,0.0,0.0,0.0,0
0.0,2016-04-28 09:16:29,0.0,0.0,0.0,0
0.0,2016-04-28 09:16:54,0.0,0.0,0.0,0
0.0,2016-04-28 09:17:03,0.0,0.0,0.0,0
0.0,2016-04-28 09:17:10,0.0,0.0,0.0,0
0.0,2016-04-28 09:17:28,0.0,0.0,0.0,0
0.0,2016-04-28 09:17:38,0.0,0.0,0.0,0
0.0,2016-04-28 09:17:51,0.0,0.0,0.0,0
0.0,2016-04-28 09:17:55,0.0,0.0,0.0,0
0.0,2016-04-28 09:18:11,0.0,0.0,0.0,0
0.0,2016-04-28 09:18:24,0.0,0.0,0.0,0
0.0,2016-04-28 09:18:31,0.0,0.0,0.0,0
0.0,2016-04-28 09:18:40,0.0,0.0,0.0,0
0.0,2016-04-28 09:18:51,0.0,0.0,0.0,0
0.0,2016-04-28 09:18:59,0.0,0.0,0.0,0
0.0,2016-04-28 09:19:14,0.0,0.0,0.0,0
0.0,2016-04-28 09:19:23,0.0,0.0,0.0,0
0.0,2016-04-28 09:19:31,0.0,0.0,0.0,0
0.0,2016-04-28 09:19:41,0.0,0.0,0.0,0
0.0,2016-04-28 09:20:29,0.0,0.0,0.0,0
0.0,2016-04-28 09:20:55,0.0,0.0,0.0,0
0.0,2016-04-28 09:21:31,0.0,0.0,0.0,0
0.0,2016-04-28 09:21:37,0.0,0.0,0.0,0
0.0,2016-04-28 09:22:01,0.0,0.0,0.0,0
0.0,2016-04-28 09:22:12,0.0,0.0,0.0,0
0.0,2016-04-28 09:22:18,0.0,0.0,0.0,0
0.0,2016-04-28 09:22:30,0.0,0.0,0.0,0
0.0,2016-04-28 09:22:36,0.0,0.0,0.0,0
0.0,2016-04-28 09:22:53,0.0,0.0,0.0,0
0.0,2016-04-28 09:23:01,0.0,0.0,0.0,0
0.0,2016-04-28 09:23:10,0.0,0.0,0.0,0
0.0,2016-04-28 09:23:19,0.0,0.0,0.0,0
0.0,2016-04-28 09:23:30,0.0,0.0,0.0,0
0.0,2016-04-28 09:23:45,0.0,0.0,0.0,0
0.0,2016-04-28 09:23:48,0.0,0.0,0.0,0
0.0,2016-04-28 09:24:01,0.0,0.0,0.0,0
0.0,2016-04-28 09:24:10,0.0,0.0,0.0,0
0.0,2016-04-28 09:24:35,0.0,0.0,0.0,0
0.0,2016-04-28 09:24:45,0.0,0.0,0.0,0
0.0,2016-04-28 09:24:53,0.0,0.0,0.0,0
28.15,2016-04-28 09:25:00,28.15,28.15,28.15,85500
28.15,2016-04-28 09:30:01,28.15,28.15,28.15,41850
28.15,2016-04-28 09:30:06,28.15,28.15,28.15,21300
28.18,2016-04-28 09:30:07,28.18,28.18,28.18,1000
28.12,2016-04-28 09:30:12,28.12,28.12,28.12,58450
28.12,2016-04-28 09:30:13,28.12,28.12,28.12,1800
28.12,2016-04-28 09:30:17,28.12,28.12,28.12,2400
28.15,2016-04-28 09:30:19,28.15,28.15,28.15,46850
28.15,2016-04-28 09:30:24,28.15,28.15,28.15,13700
28.15,2016-04-28 09:30:26,28.15,28.15,28.15,800
28.18,2016-04-28 09:30:30,28.18,28.18,28.18,3100
28.2,2016-04-28 09:30:33,28.2,28.2,28.2,4000
28.2,2016-04-28 09:30:36,28.2,28.2,28.2,10800
28.2,2016-04-28 09:30:39,28.2,28.2,28.2,4000
28.22,2016-04-28 09:30:42,28.22,28.22,28.22,24724
28.18,2016-04-28 09:30:45,28.18,28.18,28.18,17476
28.2,2016-04-28 09:30:48,28.2,28.2,28.2,8400
