Close,Date Time,High,Low,Open,Volume
0.0,2016-04-26 09:23:55,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:14,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:25,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:38,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:41,0.0,0.0,0.0,0
3.13,2016-04-26 09:25:04,3.13,3.13,3.13,600400
3.13,2016-04-26 09:25:10,3.13,3.13,3.13,0
3.13,2016-04-26 09:29:01,3.13,3.13,3.13,0
3.13,2016-04-26 09:29:03,3.13,3.13,3.13,0
3.13,2016-04-26 09:30:02,3.13,3.13,3.13,0
3.13,2016-04-26 09:30:04,3.13,3.13,3.13,1172100
3.13,2016-04-26 09:30:08,3.13,3.13,3.13,32400
3.13,2016-04-26 09:30:11,3.13,3.13,3.13,13100
3.12,2016-04-26 09:30:14,3.12,3.12,3.12,58800
3.13,2016-04-26 09:30:17,3.13,3.13,3.13,64000
3.12,2016-04-26 09:30:20,3.12,3.12,3.12,1100
3.12,2016-04-26 09:30:23,3.12,3.12,3.12,58900
3.13,2016-04-26 09:30:26,3.13,3.13,3.13,19400
3.13,2016-04-26 09:30:29,3.13,3.13,3.13,0
3.13,2016-04-26 09:30:32,3.13,3.13,3.13,30000
3.13,2016-04-26 09:30:35,3.13,3.13,3.13,418900
3.12,2016-04-26 09:30:38,3.12,3.12,3.12,100
3.13,2016-04-26 09:30:41,3.13,3.13,3.13,1200
3.13,2016-04-26 09:30:44,3.13,3.13,3.13,141000
3.13,2016-04-26 09:30:47,3.13,3.13,3.13,23000
3.13,2016-04-26 09:30:49,3.13,3.13,3.13,89100
3.13,2016-04-26 09:30:53,3.13,3.13,3.13,28100
3.13,2016-04-26 09:30:56,3.13,3.13,3.13,43400
3.13,2016-04-26 09:30:59,3.13,3.13,3.13,26800
3.13,2016-04-26 09:31:02,3.13,3.13,3.13,56000
3.13,2016-04-26 09:31:04,3.13,3.13,3.13,88000
3.12,2016-04-26 09:31:08,3.12,3.12,3.12,100
3.12,2016-04-26 09:31:11,3.12,3.12,3.12,20900
3.14,2016-04-26 09:31:14,3.14,3.14,3.14,29700
3.13,2016-04-26 09:31:17,3.13,3.13,3.13,8800
3.13,2016-04-26 09:31:20,3.13,3.13,3.13,27500
3.13,2016-04-26 09:31:23,3.13,3.13,3.13,100
3.13,2016-04-26 09:31:26,3.13,3.13,3.13,8100
3.13,2016-04-26 09:31:29,3.13,3.13,3.13,0
3.13,2016-04-26 09:31:32,3.13,3.13,3.13,21400
3.14,2016-04-26 09:31:35,3.14,3.14,3.14,4100
3.13,2016-04-26 09:31:38,3.13,3.13,3.13,100
3.14,2016-04-26 09:31:41,3.14,3.14,3.14,3000
3.13,2016-04-26 09:31:44,3.13,3.13,3.13,104000
3.13,2016-04-26 09:31:47,3.13,3.13,3.13,28000
3.14,2016-04-26 09:31:50,3.14,3.14,3.14,37600
3.14,2016-04-26 09:31:53,3.14,3.14,3.14,0
3.13,2016-04-26 09:31:56,3.13,3.13,3.13,14600
3.13,2016-04-26 09:31:59,3.13,3.13,3.13,10000
3.14,2016-04-26 09:32:02,3.14,3.14,3.14,14400
3.12,2016-04-26 09:32:04,3.12,3.12,3.12,204300
3.12,2016-04-26 09:32:08,3.12,3.12,3.12,100
3.14,2016-04-26 09:32:11,3.14,3.14,3.14,29100
3.14,2016-04-26 09:32:14,3.14,3.14,3.14,75900
3.14,2016-04-26 09:32:17,3.14,3.14,3.14,0
3.14,2016-04-26 09:32:20,3.14,3.14,3.14,26800
3.14,2016-04-26 09:32:23,3.14,3.14,3.14,0
3.14,2016-04-26 09:32:26,3.14,3.14,3.14,100
3.14,2016-04-26 09:32:29,3.14,3.14,3.14,0
3.13,2016-04-26 09:32:32,3.13,3.13,3.13,137700
3.13,2016-04-26 09:32:34,3.13,3.13,3.13,600
3.13,2016-04-26 09:32:38,3.13,3.13,3.13,6900
3.13,2016-04-26 09:32:40,3.13,3.13,3.13,41900
3.13,2016-04-26 09:32:44,3.13,3.13,3.13,0
3.13,2016-04-26 09:32:47,3.13,3.13,3.13,11900
3.13,2016-04-26 09:32:50,3.13,3.13,3.13,22500
3.13,2016-04-26 09:32:53,3.13,3.13,3.13,0
3.12,2016-04-26 09:32:56,3.12,3.12,3.12,100
3.13,2016-04-26 09:32:59,3.13,3.13,3.13,4000
3.13,2016-04-26 09:33:02,3.13,3.13,3.13,112000
3.13,2016-04-26 09:33:05,3.13,3.13,3.13,35400
3.13,2016-04-26 09:33:08,3.13,3.13,3.13,0
3.13,2016-04-26 09:33:11,3.13,3.13,3.13,3500
3.13,2016-04-26 09:33:14,3.13,3.13,3.13,355600
3.13,2016-04-26 09:33:17,3.13,3.13,3.13,20800
3.13,2016-04-26 09:33:20,3.13,3.13,3.13,115400
3.13,2016-04-26 09:33:23,3.13,3.13,3.13,0
3.12,2016-04-26 09:33:26,3.12,3.12,3.12,20600
3.12,2016-04-26 09:33:29,3.12,3.12,3.12,100
3.13,2016-04-26 09:33:32,3.13,3.13,3.13,63000
3.13,2016-04-26 09:33:35,3.13,3.13,3.13,28400
3.13,2016-04-26 09:33:38,3.13,3.13,3.13,0
3.13,2016-04-26 09:33:41,3.13,3.13,3.13,5900
3.13,2016-04-26 09:33:44,3.13,3.13,3.13,0
3.12,2016-04-26 09:33:47,3.12,3.12,3.12,158500
3.12,2016-04-26 09:33:50,3.12,3.12,3.12,0
3.13,2016-04-26 09:33:53,3.13,3.13,3.13,100
3.12,2016-04-26 09:33:56,3.12,3.12,3.12,1043500
3.12,2016-04-26 09:33:59,3.12,3.12,3.12,0
3.13,2016-04-26 09:34:02,3.13,3.13,3.13,1300
3.13,2016-04-26 09:34:05,3.13,3.13,3.13,170100
3.13,2016-04-26 09:34:08,3.13,3.13,3.13,418400
3.13,2016-04-26 09:34:11,3.13,3.13,3.13,93300
3.13,2016-04-26 09:34:14,3.13,3.13,3.13,81100
3.13,2016-04-26 09:34:17,3.13,3.13,3.13,91900
3.13,2016-04-26 09:34:20,3.13,3.13,3.13,93500
3.14,2016-04-26 09:34:23,3.14,3.14,3.14,45500
3.14,2016-04-26 09:34:26,3.14,3.14,3.14,39000
3.13,2016-04-26 09:34:29,3.13,3.13,3.13,79400
3.14,2016-04-26 09:34:32,3.14,3.14,3.14,81600
3.13,2016-04-26 09:34:35,3.13,3.13,3.13,38400
3.13,2016-04-26 09:34:38,3.13,3.13,3.13,9600
3.14,2016-04-26 09:34:41,3.14,3.14,3.14,33500
3.14,2016-04-26 09:34:44,3.14,3.14,3.14,95800
3.14,2016-04-26 09:34:47,3.14,3.14,3.14,28300
3.14,2016-04-26 09:34:50,3.14,3.14,3.14,32800
3.14,2016-04-26 09:34:53,3.14,3.14,3.14,82500
3.14,2016-04-26 09:34:56,3.14,3.14,3.14,75900
3.14,2016-04-26 09:34:59,3.14,3.14,3.14,42000
3.13,2016-04-26 09:35:02,3.13,3.13,3.13,34200
3.14,2016-04-26 09:35:05,3.14,3.14,3.14,334600
3.14,2016-04-26 09:35:08,3.14,3.14,3.14,166700
3.14,2016-04-26 09:35:11,3.14,3.14,3.14,56400
3.14,2016-04-26 09:35:14,3.14,3.14,3.14,39300
3.13,2016-04-26 09:35:17,3.13,3.13,3.13,941000
3.14,2016-04-26 09:35:20,3.14,3.14,3.14,21300
3.14,2016-04-26 09:35:23,3.14,3.14,3.14,37100
3.14,2016-04-26 09:35:26,3.14,3.14,3.14,53200
3.14,2016-04-26 09:35:29,3.14,3.14,3.14,247900
3.14,2016-04-26 09:35:32,3.14,3.14,3.14,138600
3.14,2016-04-26 09:35:34,3.14,3.14,3.14,25900
3.13,2016-04-26 09:35:38,3.13,3.13,3.13,64600
3.14,2016-04-26 09:35:41,3.14,3.14,3.14,54500
3.14,2016-04-26 09:35:44,3.14,3.14,3.14,13100
3.14,2016-04-26 09:35:47,3.14,3.14,3.14,36000
3.14,2016-04-26 09:35:50,3.14,3.14,3.14,26000
3.14,2016-04-26 09:35:53,3.14,3.14,3.14,0
3.14,2016-04-26 09:35:56,3.14,3.14,3.14,54800
3.14,2016-04-26 09:35:59,3.14,3.14,3.14,0
3.14,2016-04-26 09:36:02,3.14,3.14,3.14,27100
3.14,2016-04-26 09:36:05,3.14,3.14,3.14,26600
3.14,2016-04-26 09:36:08,3.14,3.14,3.14,5000
3.13,2016-04-26 09:36:11,3.13,3.13,3.13,15100
3.14,2016-04-26 09:36:14,3.14,3.14,3.14,36500
3.14,2016-04-26 09:36:17,3.14,3.14,3.14,0
3.13,2016-04-26 09:36:20,3.13,3.13,3.13,55158
3.14,2016-04-26 09:36:23,3.14,3.14,3.14,1000
3.13,2016-04-26 09:36:26,3.13,3.13,3.13,100
3.14,2016-04-26 09:36:29,3.14,3.14,3.14,3500
3.14,2016-04-26 09:36:32,3.14,3.14,3.14,44400
3.14,2016-04-26 09:36:35,3.14,3.14,3.14,0
3.14,2016-04-26 09:36:38,3.14,3.14,3.14,5000
3.14,2016-04-26 09:36:41,3.14,3.14,3.14,0
3.14,2016-04-26 09:36:44,3.14,3.14,3.14,28700
3.14,2016-04-26 09:36:47,3.14,3.14,3.14,0
3.14,2016-04-26 09:36:49,3.14,3.14,3.14,500
3.14,2016-04-26 09:36:53,3.14,3.14,3.14,0
3.14,2016-04-26 09:36:56,3.14,3.14,3.14,0
3.13,2016-04-26 09:36:59,3.13,3.13,3.13,13000
3.14,2016-04-26 09:37:02,3.14,3.14,3.14,3500
3.13,2016-04-26 09:37:04,3.13,3.13,3.13,100
3.14,2016-04-26 09:37:08,3.14,3.14,3.14,100
3.13,2016-04-26 09:37:11,3.13,3.13,3.13,1300
3.14,2016-04-26 09:37:14,3.14,3.14,3.14,5700
3.13,2016-04-26 09:37:17,3.13,3.13,3.13,4100
3.13,2016-04-26 09:37:20,3.13,3.13,3.13,0
3.13,2016-04-26 09:37:23,3.13,3.13,3.13,1600
3.13,2016-04-26 09:37:26,3.13,3.13,3.13,995700
3.13,2016-04-26 09:37:29,3.13,3.13,3.13,12500
3.14,2016-04-26 09:37:32,3.14,3.14,3.14,500
3.13,2016-04-26 09:37:35,3.13,3.13,3.13,20000
3.13,2016-04-26 09:37:38,3.13,3.13,3.13,2000
3.13,2016-04-26 09:37:41,3.13,3.13,3.13,0
3.14,2016-04-26 09:37:44,3.14,3.14,3.14,2000
3.14,2016-04-26 09:37:47,3.14,3.14,3.14,27400
3.13,2016-04-26 09:37:50,3.13,3.13,3.13,39100
3.13,2016-04-26 09:37:53,3.13,3.13,3.13,800
3.13,2016-04-26 09:37:56,3.13,3.13,3.13,0
3.13,2016-04-26 09:37:59,3.13,3.13,3.13,3200
3.13,2016-04-26 09:38:02,3.13,3.13,3.13,0
3.13,2016-04-26 09:38:04,3.13,3.13,3.13,0
3.13,2016-04-26 09:38:08,3.13,3.13,3.13,0
3.13,2016-04-26 09:38:11,3.13,3.13,3.13,0
3.14,2016-04-26 09:38:14,3.14,3.14,3.14,74000
3.13,2016-04-26 09:38:17,3.13,3.13,3.13,4900
3.14,2016-04-26 09:38:20,3.14,3.14,3.14,39000
3.13,2016-04-26 09:38:23,3.13,3.13,3.13,95200
3.13,2016-04-26 09:38:26,3.13,3.13,3.13,0
3.14,2016-04-26 09:38:29,3.14,3.14,3.14,22800
3.13,2016-04-26 09:38:32,3.13,3.13,3.13,13200
3.14,2016-04-26 09:38:34,3.14,3.14,3.14,21800
3.14,2016-04-26 09:38:38,3.14,3.14,3.14,0
3.13,2016-04-26 09:38:41,3.13,3.13,3.13,94000
3.13,2016-04-26 09:38:44,3.13,3.13,3.13,6000
3.13,2016-04-26 09:38:47,3.13,3.13,3.13,100
3.13,2016-04-26 09:38:50,3.13,3.13,3.13,0
3.13,2016-04-26 09:38:53,3.13,3.13,3.13,0
3.13,2016-04-26 09:38:56,3.13,3.13,3.13,3100
3.14,2016-04-26 09:38:59,3.14,3.14,3.14,100
3.13,2016-04-26 09:39:02,3.13,3.13,3.13,23400
3.13,2016-04-26 09:39:05,3.13,3.13,3.13,349300
3.13,2016-04-26 09:39:08,3.13,3.13,3.13,3000
3.13,2016-04-26 09:39:11,3.13,3.13,3.13,1000
3.13,2016-04-26 09:39:14,3.13,3.13,3.13,9400
3.14,2016-04-26 09:39:17,3.14,3.14,3.14,39000
3.14,2016-04-26 09:39:19,3.14,3.14,3.14,0
3.14,2016-04-26 09:39:23,3.14,3.14,3.14,45200
3.13,2016-04-26 09:39:26,3.13,3.13,3.13,3700
3.14,2016-04-26 09:39:29,3.14,3.14,3.14,111200
3.14,2016-04-26 09:39:32,3.14,3.14,3.14,0
3.13,2016-04-26 09:39:35,3.13,3.13,3.13,100
3.14,2016-04-26 09:39:38,3.14,3.14,3.14,19900
3.14,2016-04-26 09:39:41,3.14,3.14,3.14,39100
3.13,2016-04-26 09:39:44,3.13,3.13,3.13,300
3.13,2016-04-26 09:39:47,3.13,3.13,3.13,0
3.14,2016-04-26 09:39:50,3.14,3.14,3.14,6800
3.14,2016-04-26 09:39:53,3.14,3.14,3.14,39000
3.14,2016-04-26 09:39:56,3.14,3.14,3.14,39600
