 150, 50, 285, 30, 1011169.9513679999 
 150, 50, 285, 35, 1011169.9513679999 
 150, 50, 290, 20, 1036325.2247680004 
 150, 50, 290, 25, 1036325.2247680004 
 150, 50, 290, 30, 1011064.1365119999 
 150, 50, 290, 35, 1011064.1365119999 
 150, 50, 295, 20, 1036216.8415199997 
 150, 50, 295, 25, 1036216.8415199997 
 150, 50, 295, 30, 1005115.2732080001 
 150, 50, 295, 35, 1005115.2732080001 
 150, 50, 300, 20, 1036882.5192479999 
 150, 50, 300, 25, 1036882.5192479999 
 150, 50, 300, 30, 1005221.9569440001 
 150, 50, 300, 35, 1005221.9569440001 
 150, 50, 305, 20, 1035913.5877679994 
 150, 50, 305, 25, 1035913.5877679994 
 150, 50, 305, 30, 1005433.161272 
 150, 50, 305, 35, 1005433.161272 
 150, 50, 310, 20, 1033273.4110719995 
 150, 50, 310, 25, 1033273.4110719995 
 150, 50, 310, 30, 1005216.7395200002 
 150, 50, 310, 35, 1005216.7395200002 
 150, 50, 315, 20, 1036164.5487359995 
 150, 50, 315, 25, 1036164.5487359995 
 150, 50, 315, 30, 1005215.5782000002 
 150, 50, 315, 35, 1005215.5782000002 
 150, 50, 320, 20, 1034351.734783999 
 150, 50, 320, 25, 1034351.734783999 
 150, 50, 320, 30, 1005323.7410079997 
 150, 50, 320, 35, 1005323.7410079997 
 150, 50, 325, 20, 1035226.4570800001 
 150, 50, 325, 25, 1035226.4570800001 
 150, 50, 325, 30, 1005317.6565279998 
 150, 50, 325, 35, 1005317.6565279998 
 150, 50, 330, 20, 1031641.1227199999 
 150, 50, 330, 25, 1031641.1227199999 
 150, 50, 330, 30, 1004894.678976 
 150, 50, 330, 35, 1004894.678976 
 150, 50, 335, 20, 1037389.996703999 
 150, 50, 335, 25, 1037389.996703999 
 150, 50, 335, 30, 1004890.7781680003 
 150, 50, 335, 35, 1004890.7781680003 
 150, 50, 340, 20, 1038344.4931919994 
 150, 50, 340, 25, 1038344.4931919994 
 150, 50, 340, 30, 1004998.6171040004 
 150, 50, 340, 35, 1004998.6171040004 
 150, 50, 345, 20, 1032050.0687279999 
 150, 50, 345, 25, 1032050.0687279999 
 150, 50, 345, 30, 1004998.6171040004 
 150, 50, 345, 35, 1004998.6171040004 
 150, 50, 350, 20, 1032485.3120240007 
 150, 50, 350, 25, 1032485.3120240007 
 150, 50, 350, 30, 1005530.7889600003 
 150, 50, 350, 35, 1005530.7889600003 
 150, 50, 355, 20, 1025884.4304400008 
 150, 50, 355, 25, 1025884.4304400008 
 150, 50, 355, 30, 1008579.5557759999 
 150, 50, 355, 35, 1008579.5557759999 
 150, 50, 360, 20, 1020037.9037359994 
 150, 50, 360, 25, 1020037.9037359994 
 150, 50, 360, 30, 1008365.568096 
 150, 50, 360, 35, 1008365.568096 
 150, 50, 365, 20, 1026000.294344 
 150, 50, 365, 25, 1026000.294344 
 150, 50, 365, 30, 1009107.7638319999 
 150, 50, 365, 35, 1009107.7638319999 
 150, 50, 370, 20, 1026540.0968239997 
 150, 50, 370, 25, 1026540.0968239997 
 150, 50, 370, 30, 1008993.3206320001 
 150, 50, 370, 35, 1008993.3206320001 
 150, 50, 375, 20, 1030846.929664 
 150, 50, 375, 25, 1030846.929664 
 150, 50, 375, 30, 1008782.0679120005 
 150, 50, 375, 35, 1008782.0679120005 
 150, 50, 380, 20, 1029907.0837519998 
 150, 50, 380, 25, 1029907.0837519998 
 150, 50, 380, 30, 1008474.615256 
 150, 50, 380, 35, 1008474.615256 
 150, 50, 385, 20, 1031960.5247360003 
 150, 50, 385, 25, 1031960.5247360003 
 150, 50, 385, 30, 1008367.4606880001 
 150, 50, 385, 35, 1008367.4606880001 
 150, 50, 390, 20, 1031850.9509599996 
 150, 50, 390, 25, 1031850.9509599996 
 150, 50, 390, 30, 1008261.676672 
 150, 50, 390, 35, 1008261.676672 
 150, 50, 395, 20, 1027664.620488 
 150, 50, 395, 25, 1027664.620488 
 150, 50, 395, 30, 1008261.676672 
 150, 50, 395, 35, 1008261.676672 
 150, 55, 150, 20, 1029138.0570079992 
 150, 55, 150, 25, 1029138.0570079992 
 150, 55, 150, 30, 1035570.126296 
 150, 55, 150, 35, 1035570.126296 
 150, 55, 155, 20, 1032494.8218559998 
 150, 55, 155, 25, 1032494.8218559998 
 150, 55, 155, 30, 1033766.5191519997 
 150, 55, 155, 35, 1033766.5191519997 
 150, 55, 160, 20, 1030891.9442080001 
 150, 55, 160, 25, 1030891.9442080001 
 150, 55, 160, 30, 1028568.2900640002 
 150, 55, 160, 35, 1028568.2900640002 
 150, 55, 165, 20, 1025691.9766000006 
 150, 55, 165, 25, 1025691.9766000006 
 150, 55, 165, 30, 1039053.3021920003 
 150, 55, 165, 35, 1039053.3021920003 
 150, 55, 170, 20, 1030008.0654560004 
 150, 55, 170, 25, 1030008.0654560004 
 150, 55, 170, 30, 1037639.1373600004 
 150, 55, 170, 35, 1037639.1373600004 
 150, 55, 175, 20, 1037431.530968 
 150, 55, 175, 25, 1037431.530968 
 150, 55, 175, 30, 1038180.446688 
 150, 55, 175, 35, 1038180.446688 
 150, 55, 180, 20, 1037568.9844480001 
 150, 55, 180, 25, 1037568.9844480001 
 150, 55, 180, 30, 1037647.9400160004 
 150, 55, 180, 35, 1037647.9400160004 
 150, 55, 185, 20, 1037584.7666079998 
 150, 55, 185, 25, 1037584.7666079998 
 150, 55, 185, 30, 1038079.4322479999 
 150, 55, 185, 35, 1038079.4322479999 
 150, 55, 190, 20, 1037531.2376400006 
 150, 55, 190, 25, 1037531.2376400006 
 150, 55, 190, 30, 1039941.110712 
 150, 55, 190, 35, 1039941.110712 
 150, 55, 195, 20, 1025015.7749519998 
 150, 55, 195, 25, 1025015.7749519998 
 150, 55, 195, 30, 1039286.2300239999 
 150, 55, 195, 35, 1039286.2300239999 
 150, 55, 200, 20, 1025232.6945600001 
 150, 55, 200, 25, 1025232.6945600001 
 150, 55, 200, 30, 1039079.243752 
 150, 55, 200, 35, 1039079.243752 
 150, 55, 205, 20, 1023723.6922560005 
 150, 55, 205, 25, 1023723.6922560005 
 150, 55, 205, 30, 1034680.2114560002 
 150, 55, 205, 35, 1034680.2114560002 
 150, 55, 210, 20, 1026054.7709840004 
 150, 55, 210, 25, 1026054.7709840004 
 150, 55, 210, 30, 1034675.9446480001 
 150, 55, 210, 35, 1034675.9446480001 
 150, 55, 215, 20, 1024850.8974000001 
 150, 55, 215, 25, 1024850.8974000001 
 150, 55, 215, 30, 1023861.9883120001 
 150, 55, 215, 35, 1023861.9883120001 
 150, 55, 220, 20, 1025281.453424 
 150, 55, 220, 25, 1025281.453424 
 150, 55, 220, 30, 1023325.3042480001 
 150, 55, 220, 35, 1023325.3042480001 
 150, 55, 225, 20, 1026875.3757999993 
 150, 55, 225, 25, 1026875.3757999993 
 150, 55, 225, 30, 1022976.9486639996 
 150, 55, 225, 35, 1022976.9486639996 
 150, 55, 230, 20, 1024783.212328 
 150, 55, 230, 25, 1024783.212328 
 150, 55, 230, 30, 1022763.7043759999 
 150, 55, 230, 35, 1022763.7043759999 
 150, 55, 235, 20, 1030254.4845599995 
 150, 55, 235, 25, 1030254.4845599995 
 150, 55, 235, 30, 1040159.3400400005 
 150, 55, 235, 35, 1040159.3400400005 
 150, 55, 240, 20, 1032901.588416 
 150, 55, 240, 25, 1032901.588416 
 150, 55, 240, 30, 1040494.6882560004 
 150, 55, 240, 35, 1040494.6882560004 
 150, 55, 245, 20, 1033235.4458319998 
 150, 55, 245, 25, 1033235.4458319998 
 150, 55, 245, 30, 1036707.3423840001 
 150, 55, 245, 35, 1036707.3423840001 
 150, 55, 250, 20, 1032593.0806720007 
 150, 55, 250, 25, 1032593.0806720007 
 150, 55, 250, 30, 1027609.9246639999 
 150, 55, 250, 35, 1027609.9246639999 
 150, 55, 255, 20, 1033031.4694560004 
 150, 55, 255, 25, 1033031.4694560004 
 150, 55, 255, 30, 1027622.8876560003 
 150, 55, 255, 35, 1027622.8876560003 
 150, 55, 260, 20, 1031211.2679439996 
 150, 55, 260, 25, 1031211.2679439996 
 150, 55, 260, 30, 1027512.1566160001 
 150, 55, 260, 35, 1027512.1566160001 
 150, 55, 265, 20, 1032493.3755680001 
 150, 55, 265, 25, 1032493.3755680001 
 150, 55, 265, 30, 1027194.7421600003 
 150, 55, 265, 35, 1027194.7421600003 
 150, 55, 270, 20, 1034560.7323840001 
 150, 55, 270, 25, 1034560.7323840001 
 150, 55, 270, 30, 1005254.4574240001 
 150, 55, 270, 35, 1005254.4574240001 
 150, 55, 275, 20, 1035923.3854319999 
 150, 55, 275, 25, 1035923.3854319999 
 150, 55, 275, 30, 1010956.5762399998 
 150, 55, 275, 35, 1010956.5762399998 
 150, 55, 280, 20, 1035488.695224 
 150, 55, 280, 25, 1035488.695224 
 150, 55, 280, 30, 1011063.2263439998 
 150, 55, 280, 35, 1011063.2263439998 
 150, 55, 285, 20, 1037012.0821520003 
 150, 55, 285, 25, 1037012.0821520003 
 150, 55, 285, 30, 1011274.1497839995 
 150, 55, 285, 35, 1011274.1497839995 
 150, 55, 290, 20, 1036362.3272799994 
 150, 55, 290, 25, 1036362.3272799994 
 150, 55, 290, 30, 1011380.1414319999 
 150, 55, 290, 35, 1011380.1414319999 
 150, 55, 295, 20, 1036560.370176 
 150, 55, 295, 25, 1036560.370176 
 150, 55, 295, 30, 1005010.4082240001 
 150, 55, 295, 35, 1005010.4082240001 
 150, 55, 300, 20, 1035793.775728 
 150, 55, 300, 25, 1035793.775728 
 150, 55, 300, 30, 1005114.5691280005 
 150, 55, 300, 35, 1005114.5691280005 
 150, 55, 305, 20, 1035250.8469279994 
 150, 55, 305, 25, 1035250.8469279994 
 150, 55, 305, 30, 1005119.0641680002 
 150, 55, 305, 35, 1005119.0641680002 
 150, 55, 310, 20, 1033251.4707360006 
 150, 55, 310, 25, 1033251.4707360006 
 150, 55, 310, 30, 1005112.9289040001 
 150, 55, 310, 35, 1005112.9289040001 
 150, 55, 315, 20, 1033513.9910959997 
 150, 55, 315, 25, 1033513.9910959997 
 150, 55, 315, 30, 1004794.9132159998 
 150, 55, 315, 35, 1004794.9132159998 
 150, 55, 320, 20, 1035016.4671520003 
 150, 55, 320, 25, 1035016.4671520003 
 150, 55, 320, 30, 1004790.420424 
 150, 55, 320, 35, 1004790.420424 
 150, 55, 325, 20, 1036773.3748480004 
 150, 55, 325, 25, 1036773.3748480004 
 150, 55, 325, 30, 1004895.1560879998 
 150, 55, 325, 35, 1004895.1560879998 
 150, 55, 330, 20, 1037960.6817600004 
 150, 55, 330, 25, 1037960.6817600004 
 150, 55, 330, 30, 1004998.6171040004 
 150, 55, 330, 35, 1004998.6171040004 
 150, 55, 335, 20, 1035262.4421360003 
 150, 55, 335, 25, 1035262.4421360003 
 150, 55, 335, 30, 1005000.5354240004 
 150, 55, 335, 35, 1005000.5354240004 
 150, 55, 340, 20, 1030821.8869760002 
 150, 55, 340, 25, 1030821.8869760002 
 150, 55, 340, 30, 1005530.7889600003 
 150, 55, 340, 35, 1005530.7889600003 
 150, 55, 345, 20, 1032199.8004880004 
 150, 55, 345, 25, 1032199.8004880004 
 150, 55, 345, 30, 1005211.8296879999 
 150, 55, 345, 35, 1005211.8296879999 
 150, 55, 350, 20, 1032199.3800240007 
 150, 55, 350, 25, 1032199.3800240007 
 150, 55, 350, 30, 1008579.5557759999 
 150, 55, 350, 35, 1008579.5557759999 
 150, 55, 355, 20, 1031669.7541360001 
 150, 55, 355, 25, 1031669.7541360001 
 150, 55, 355, 30, 1008365.568096 
 150, 55, 355, 35, 1008365.568096 
 150, 55, 360, 20, 1023313.7579760002 
 150, 55, 360, 25, 1023313.7579760002 
 150, 55, 360, 30, 1008795.9850160005 
 150, 55, 360, 35, 1008795.9850160005 
 150, 55, 365, 20, 1023958.8491519997 
 150, 55, 365, 25, 1023958.8491519997 
 150, 55, 365, 30, 1008577.1622 
 150, 55, 365, 35, 1008577.1622 
 150, 55, 370, 20, 1022978.9947280006 
 150, 55, 370, 25, 1022978.9947280006 
 150, 55, 370, 30, 1008471.9438319999 
 150, 55, 370, 35, 1008471.9438319999 
 150, 55, 375, 20, 1020825.5819440001 
 150, 55, 375, 25, 1020825.5819440001 
 150, 55, 375, 30, 1008688.6700319997 
 150, 55, 375, 35, 1008688.6700319997 
 150, 55, 380, 20, 1022966.6562959998 
 150, 55, 380, 25, 1022966.6562959998 
 150, 55, 380, 30, 1008580.2278560001 
 150, 55, 380, 35, 1008580.2278560001 
 150, 55, 385, 20, 1025124.2137919998 
 150, 55, 385, 25, 1025124.2137919998 
 150, 55, 385, 30, 1008580.2278560001 
 150, 55, 385, 35, 1008580.2278560001 
 150, 55, 390, 20, 1031193.0662959993 
 150, 55, 390, 25, 1031193.0662959993 
 150, 55, 390, 30, 1008580.2278560001 
 150, 55, 390, 35, 1008580.2278560001 
 150, 55, 395, 20, 1027238.7528639997 
 150, 55, 395, 25, 1027238.7528639997 
 150, 55, 395, 30, 1008580.2278560001 
 150, 55, 395, 35, 1008580.2278560001 
 150, 60, 150, 20, 1031072.2270639999 
 150, 60, 150, 25, 1031072.2270639999 
 150, 60, 150, 30, 1034724.4699999999 
 150, 60, 150, 35, 1034724.4699999999 
 150, 60, 155, 20, 1032468.9986800004 
 150, 60, 155, 25, 1032468.9986800004 
 150, 60, 155, 30, 1035832.1313440001 
 150, 60, 155, 35, 1035832.1313440001 
 150, 60, 160, 20, 1024565.3046080002 
 150, 60, 160, 25, 1024565.3046080002 
 150, 60, 160, 30, 1028408.1906560002 
 150, 60, 160, 35, 1028408.1906560002 
 150, 60, 165, 20, 1026503.4808319999 
 150, 60, 165, 25, 1026503.4808319999 
 150, 60, 165, 30, 1035167.1957440003 
 150, 60, 165, 35, 1035167.1957440003 
 150, 60, 170, 20, 1031330.2945759994 
 150, 60, 170, 25, 1031330.2945759994 
 150, 60, 170, 30, 1039452.3676879996 
 150, 60, 170, 35, 1039452.3676879996 
 150, 60, 175, 20, 1040032.4631040004 
 150, 60, 175, 25, 1040032.4631040004 
 150, 60, 175, 30, 1040464.112976 
 150, 60, 175, 35, 1040464.112976 
 150, 60, 180, 20, 1037477.7840959998 
 150, 60, 180, 25, 1037477.7840959998 
 150, 60, 180, 30, 1040146.8381520002 
 150, 60, 180, 35, 1040146.8381520002 
 150, 60, 185, 20, 1036832.0828480008 
 150, 60, 185, 25, 1036832.0828480008 
 150, 60, 185, 30, 1038637.2591439999 
 150, 60, 185, 35, 1038637.2591439999 
 150, 60, 190, 20, 1038153.7324160003 
 150, 60, 190, 25, 1038153.7324160003 
 150, 60, 190, 30, 1038537.357584 
 150, 60, 190, 35, 1038537.357584 
 150, 60, 195, 20, 1031921.6314640003 
 150, 60, 195, 25, 1031921.6314640003 
 150, 60, 195, 30, 1034350.8347759999 
 150, 60, 195, 35, 1034350.8347759999 
 150, 60, 200, 20, 1026416.0423279998 
 150, 60, 200, 25, 1026416.0423279998 
 150, 60, 200, 30, 1034464.7960479998 
 150, 60, 200, 35, 1034464.7960479998 
 150, 60, 205, 20, 1024830.0028239994 
 150, 60, 205, 25, 1024830.0028239994 
 150, 60, 205, 30, 1035001.1468639999 
 150, 60, 205, 35, 1035001.1468639999 
 150, 60, 210, 20, 1026812.9252320008 
 150, 60, 210, 25, 1026812.9252320008 
 150, 60, 210, 30, 1036948.7678240001 
 150, 60, 210, 35, 1036948.7678240001 
 150, 60, 215, 20, 1027886.7756560008 
 150, 60, 215, 25, 1027886.7756560008 
 150, 60, 215, 30, 1024160.3843280001 
 150, 60, 215, 35, 1024160.3843280001 
 150, 60, 220, 20, 1027359.1657120001 
 150, 60, 220, 25, 1027359.1657120001 
 150, 60, 220, 30, 1022643.1252880001 
 150, 60, 220, 35, 1022643.1252880001 
 150, 60, 225, 20, 1027036.5089599995 
 150, 60, 225, 25, 1027036.5089599995 
 150, 60, 225, 30, 1022977.933368 
 150, 60, 225, 35, 1022977.933368 
 150, 60, 230, 20, 1034657.9715039999 
 150, 60, 230, 25, 1034657.9715039999 
 150, 60, 230, 30, 1040592.1413279996 
 150, 60, 230, 35, 1040592.1413279996 
 150, 60, 235, 20, 1031604.5952560008 
 150, 60, 235, 25, 1031604.5952560008 
 150, 60, 235, 30, 1037137.9986000003 
 150, 60, 235, 35, 1037137.9986000003 
 150, 60, 240, 20, 1032682.6102879999 
 150, 60, 240, 25, 1032682.6102879999 
 150, 60, 240, 30, 1035618.12356 
 150, 60, 240, 35, 1035618.12356 
 150, 60, 245, 20, 1027984.5743999993 
 150, 60, 245, 25, 1027984.5743999993 
 150, 60, 245, 30, 1027514.4593680002 
 150, 60, 245, 35, 1027514.4593680002 
 150, 60, 250, 20, 1030723.9702320005 
 150, 60, 250, 25, 1030723.9702320005 
 150, 60, 250, 30, 1027624.896736 
 150, 60, 250, 35, 1027624.896736 
 150, 60, 255, 20, 1031652.2451040001 
 150, 60, 255, 25, 1031652.2451040001 
 150, 60, 255, 30, 1027090.9459120001 
 150, 60, 255, 35, 1027090.9459120001 
 150, 60, 260, 20, 1032184.5333599997 
 150, 60, 260, 25, 1032184.5333599997 
 150, 60, 260, 30, 1027089.1823040001 
 150, 60, 260, 35, 1027089.1823040001 
 150, 60, 265, 20, 1032518.0240559999 
 150, 60, 265, 25, 1032518.0240559999 
 150, 60, 265, 30, 1026892.3270320001 
 150, 60, 265, 35, 1026892.3270320001 
 150, 60, 270, 20, 1032192.3598319996 
 150, 60, 270, 25, 1032192.3598319996 
 150, 60, 270, 30, 1015322.0739440001 
 150, 60, 270, 35, 1015322.0739440001 
 150, 60, 275, 20, 1037434.363496 
 150, 60, 275, 25, 1037434.363496 
 150, 60, 275, 30, 1011276.7917519998 
 150, 60, 275, 35, 1011276.7917519998 
 150, 60, 280, 20, 1037109.8477999995 
 150, 60, 280, 25, 1037109.8477999995 
 150, 60, 280, 30, 1011272.6886959997 
 150, 60, 280, 35, 1011272.6886959997 
 150, 60, 285, 20, 1036990.3021759997 
 150, 60, 285, 25, 1036990.3021759997 
 150, 60, 285, 30, 1010953.2302959999 
 150, 60, 285, 35, 1010953.2302959999 
 150, 60, 290, 20, 1037833.5499920005 
 150, 60, 290, 25, 1037833.5499920005 
 150, 60, 290, 30, 1004905.8960719998 
 150, 60, 290, 35, 1004905.8960719998 
 150, 60, 295, 20, 1039137.1901839995 
 150, 60, 295, 25, 1039137.1901839995 
 150, 60, 295, 30, 1004908.239512 
 150, 60, 295, 35, 1004908.239512 
 150, 60, 300, 20, 1037039.1480880001 
 150, 60, 300, 25, 1037039.1480880001 
 150, 60, 300, 30, 1004905.0849440002 
 150, 60, 300, 35, 1004905.0849440002 
 150, 60, 305, 20, 1035398.5086480005 
 150, 60, 305, 25, 1035398.5086480005 
 150, 60, 305, 30, 1004480.5478880003 
 150, 60, 305, 35, 1004480.5478880003 
 150, 60, 310, 20, 1038116.2900559993 
 150, 60, 310, 25, 1038116.2900559993 
 150, 60, 310, 30, 1004691.226656 
 150, 60, 310, 35, 1004691.226656 
 150, 60, 315, 20, 1034805.5356160003 
 150, 60, 315, 25, 1034805.5356160003 
 150, 60, 315, 30, 1004795.557928 
 150, 60, 315, 35, 1004795.557928 
 150, 60, 320, 20, 1034392.8346640005 
 150, 60, 320, 25, 1034392.8346640005 
 150, 60, 320, 30, 1004898.6060480002 
 150, 60, 320, 35, 1004898.6060480002 
 150, 60, 325, 20, 1034288.3078559996 
 150, 60, 325, 25, 1034288.3078559996 
 150, 60, 325, 30, 1005000.5354240004 
 150, 60, 325, 35, 1005000.5354240004 
 150, 60, 330, 20, 1035268.9907199995 
 150, 60, 330, 25, 1035268.9907199995 
 150, 60, 330, 30, 1005000.5354240004 
 150, 60, 330, 35, 1005000.5354240004 
 150, 60, 335, 20, 1029514.7525759999 
 150, 60, 335, 25, 1029514.7525759999 
 150, 60, 335, 30, 1005107.6986400003 
 150, 60, 335, 35, 1005107.6986400003 
 150, 60, 340, 20, 1030031.5227200005 
 150, 60, 340, 25, 1030031.5227200005 
 150, 60, 340, 30, 1005211.8296879999 
 150, 60, 340, 35, 1005211.8296879999 
 150, 60, 345, 20, 1029819.495823999 
 150, 60, 345, 25, 1029819.495823999 
 150, 60, 345, 30, 1008267.527184 
 150, 60, 345, 35, 1008267.527184 
 150, 60, 350, 20, 1029042.1202879993 
 150, 60, 350, 25, 1029042.1202879993 
 150, 60, 350, 30, 1007946.1256880001 
 150, 60, 350, 35, 1007946.1256880001 
 150, 60, 355, 20, 1030228.6907760004 
 150, 60, 355, 25, 1030228.6907760004 
 150, 60, 355, 30, 1008689.897848 
 150, 60, 355, 35, 1008689.897848 
 150, 60, 360, 20, 1022647.0502800002 
 150, 60, 360, 25, 1022647.0502800002 
 150, 60, 360, 30, 1008790.3589840003 
 150, 60, 360, 35, 1008790.3589840003 
 150, 60, 365, 20, 1023289.0952560005 
 150, 60, 365, 25, 1023289.0952560005 
 150, 60, 365, 30, 1008686.3321440001 
 150, 60, 365, 35, 1008686.3321440001 
 150, 60, 370, 20, 1022435.7263119997 
 150, 60, 370, 25, 1022435.7263119997 
 150, 60, 370, 30, 1008686.3321440001 
 150, 60, 370, 35, 1008686.3321440001 
 150, 60, 375, 20, 1022417.2245039998 
 150, 60, 375, 25, 1022417.2245039998 
 150, 60, 375, 30, 1008473.6050319999 
 150, 60, 375, 35, 1008473.6050319999 
 150, 60, 380, 20, 1022567.6624880004 
 150, 60, 380, 25, 1022567.6624880004 
 150, 60, 380, 30, 1008473.6050319999 
 150, 60, 380, 35, 1008473.6050319999 
 150, 60, 385, 20, 1027274.4885759995 
 150, 60, 385, 25, 1027274.4885759995 
 150, 60, 385, 30, 1008473.6050319999 
 150, 60, 385, 35, 1008473.6050319999 
 150, 60, 390, 20, 1024631.1191280001 
 150, 60, 390, 25, 1024631.1191280001 
 150, 60, 390, 30, 1008367.520728 
 150, 60, 390, 35, 1008367.520728 
 150, 60, 395, 20, 1024020.1468400003 
 150, 60, 395, 25, 1024020.1468400003 
 150, 60, 395, 30, 1008367.6831520002 
 150, 60, 395, 35, 1008367.6831520002 
 150, 65, 150, 20, 1027105.1242880002 
 150, 65, 150, 25, 1027105.1242880002 
 150, 65, 150, 30, 1034987.8649520001 
 150, 65, 150, 35, 1034987.8649520001 
 150, 65, 155, 20, 1028655.9637920001 
 150, 65, 155, 25, 1028655.9637920001 
 150, 65, 155, 30, 1027938.0497040002 
 150, 65, 155, 35, 1027938.0497040002 
 150, 65, 160, 20, 1023833.4649520003 
 150, 65, 160, 25, 1023833.4649520003 
 150, 65, 160, 30, 1028365.6486879999 
 150, 65, 160, 35, 1028365.6486879999 
 150, 65, 165, 20, 1027276.0057599995 
 150, 65, 165, 25, 1027276.0057599995 
 150, 65, 165, 30, 1037213.3217439997 
 150, 65, 165, 35, 1037213.3217439997 
