Close,Date Time,High,Low,Open,Volume
8.22,2016-02-26 09:44:02,8.22,8.22,8.22,0
8.18,2016-02-26 09:44:05,8.18,8.18,8.18,400
8.22,2016-02-26 09:44:08,8.22,8.22,8.22,31400
8.2,2016-02-26 09:44:11,8.2,8.2,8.2,1000
8.16,2016-02-26 09:44:14,8.16,8.16,8.16,2900
8.16,2016-02-26 09:44:17,8.16,8.16,8.16,0
8.17,2016-02-26 09:44:20,8.17,8.17,8.17,1100
8.16,2016-02-26 09:44:23,8.16,8.16,8.16,800
8.15,2016-02-26 09:44:26,8.15,8.15,8.15,56900
8.17,2016-02-26 09:44:29,8.17,8.17,8.17,72100
8.17,2016-02-26 09:44:32,8.17,8.17,8.17,5000
8.16,2016-02-26 09:44:35,8.16,8.16,8.16,5000
8.16,2016-02-26 09:44:38,8.16,8.16,8.16,7600
8.17,2016-02-26 09:44:41,8.17,8.17,8.17,5000
8.17,2016-02-26 09:44:44,8.17,8.17,8.17,8000
8.17,2016-02-26 09:44:47,8.17,8.17,8.17,2300
8.2,2016-02-26 09:44:50,8.2,8.2,8.2,10100
8.17,2016-02-26 09:44:53,8.17,8.17,8.17,800
8.17,2016-02-26 09:44:56,8.17,8.17,8.17,500
8.18,2016-02-26 09:44:59,8.18,8.18,8.18,31000
8.17,2016-02-26 09:45:02,8.17,8.17,8.17,3800
8.18,2016-02-26 09:45:05,8.18,8.18,8.18,200
8.17,2016-02-26 09:45:08,8.17,8.17,8.17,12100
8.19,2016-02-26 09:45:11,8.19,8.19,8.19,15500
8.17,2016-02-26 09:45:14,8.17,8.17,8.17,15000
8.17,2016-02-26 09:45:17,8.17,8.17,8.17,900
8.17,2016-02-26 09:45:20,8.17,8.17,8.17,0
8.19,2016-02-26 09:45:23,8.19,8.19,8.19,10100
8.17,2016-02-26 09:45:26,8.17,8.17,8.17,7900
8.17,2016-02-26 09:45:28,8.17,8.17,8.17,1600
8.17,2016-02-26 09:45:32,8.17,8.17,8.17,16400
8.17,2016-02-26 09:45:34,8.17,8.17,8.17,5900
8.19,2016-02-26 09:45:37,8.19,8.19,8.19,20200
8.19,2016-02-26 09:45:40,8.19,8.19,8.19,21700
8.17,2016-02-26 09:45:43,8.17,8.17,8.17,71600
8.21,2016-02-26 09:45:46,8.21,8.21,8.21,82900
8.17,2016-02-26 09:45:50,8.17,8.17,8.17,79000
8.17,2016-02-26 09:45:53,8.17,8.17,8.17,71400
8.23,2016-02-26 09:45:56,8.23,8.23,8.23,40400
8.21,2016-02-26 09:45:59,8.21,8.21,8.21,51900
8.21,2016-02-26 09:46:02,8.21,8.21,8.21,0
8.21,2016-02-26 09:46:05,8.21,8.21,8.21,11000
8.2,2016-02-26 09:46:08,8.2,8.2,8.2,100
8.21,2016-02-26 09:46:11,8.21,8.21,8.21,4700
8.17,2016-02-26 09:46:14,8.17,8.17,8.17,8300
8.22,2016-02-26 09:46:17,8.22,8.22,8.22,31900
8.18,2016-02-26 09:46:20,8.18,8.18,8.18,1500
8.18,2016-02-26 09:46:23,8.18,8.18,8.18,2200
8.18,2016-02-26 09:46:26,8.18,8.18,8.18,100
8.18,2016-02-26 09:46:29,8.18,8.18,8.18,27000
8.18,2016-02-26 09:46:32,8.18,8.18,8.18,100
8.18,2016-02-26 09:46:35,8.18,8.18,8.18,2700
8.22,2016-02-26 09:46:38,8.22,8.22,8.22,41200
8.18,2016-02-26 09:46:41,8.18,8.18,8.18,93000
8.24,2016-02-26 09:46:44,8.24,8.24,8.24,158800
8.18,2016-02-26 09:46:47,8.18,8.18,8.18,67600
8.24,2016-02-26 09:46:50,8.24,8.24,8.24,37200
8.21,2016-02-26 09:46:53,8.21,8.21,8.21,43600
8.24,2016-02-26 09:46:56,8.24,8.24,8.24,117800
8.25,2016-02-26 09:46:59,8.25,8.25,8.25,46000
8.26,2016-02-26 09:47:02,8.26,8.26,8.26,76800
8.25,2016-02-26 09:47:05,8.25,8.25,8.25,115200
8.26,2016-02-26 09:47:08,8.26,8.26,8.26,39300
8.26,2016-02-26 09:47:11,8.26,8.26,8.26,29300
8.25,2016-02-26 09:47:14,8.25,8.25,8.25,81900
8.27,2016-02-26 09:47:17,8.27,8.27,8.27,55000
8.18,2016-02-26 09:47:20,8.18,8.18,8.18,51100
8.18,2016-02-26 09:47:23,8.18,8.18,8.18,900
8.24,2016-02-26 09:47:26,8.24,8.24,8.24,10000
8.26,2016-02-26 09:47:29,8.26,8.26,8.26,19400
8.26,2016-02-26 09:47:32,8.26,8.26,8.26,33700
8.26,2016-02-26 09:47:35,8.26,8.26,8.26,73300
8.24,2016-02-26 09:47:38,8.24,8.24,8.24,20700
8.24,2016-02-26 09:47:41,8.24,8.24,8.24,2800
8.23,2016-02-26 09:47:44,8.23,8.23,8.23,10500
8.24,2016-02-26 09:47:47,8.24,8.24,8.24,1100
8.25,2016-02-26 09:47:50,8.25,8.25,8.25,10100
8.2,2016-02-26 09:47:53,8.2,8.2,8.2,2600
8.2,2016-02-26 09:47:56,8.2,8.2,8.2,800
8.24,2016-02-26 09:47:59,8.24,8.24,8.24,500
8.25,2016-02-26 09:48:02,8.25,8.25,8.25,8200
8.25,2016-02-26 09:48:05,8.25,8.25,8.25,6000
8.16,2016-02-26 09:48:08,8.16,8.16,8.16,849700
8.2,2016-02-26 09:48:11,8.2,8.2,8.2,1300
8.24,2016-02-26 09:48:14,8.24,8.24,8.24,15700
8.2,2016-02-26 09:48:17,8.2,8.2,8.2,500
8.21,2016-02-26 09:48:20,8.21,8.21,8.21,1700
8.23,2016-02-26 09:48:23,8.23,8.23,8.23,6100
8.23,2016-02-26 09:48:26,8.23,8.23,8.23,800
8.21,2016-02-26 09:48:29,8.21,8.21,8.21,1200
8.21,2016-02-26 09:48:32,8.21,8.21,8.21,3100
8.21,2016-02-26 09:48:35,8.21,8.21,8.21,1900
8.21,2016-02-26 09:48:38,8.21,8.21,8.21,0
8.23,2016-02-26 09:48:41,8.23,8.23,8.23,6100
8.2,2016-02-26 09:48:44,8.2,8.2,8.2,4500
8.2,2016-02-26 09:48:47,8.2,8.2,8.2,0
8.2,2016-02-26 09:48:50,8.2,8.2,8.2,2500
8.2,2016-02-26 09:48:53,8.2,8.2,8.2,5400
8.2,2016-02-26 09:48:56,8.2,8.2,8.2,0
8.2,2016-02-26 09:48:59,8.2,8.2,8.2,900
8.2,2016-02-26 09:49:02,8.2,8.2,8.2,0
8.2,2016-02-26 09:49:05,8.2,8.2,8.2,64000
8.15,2016-02-26 09:49:08,8.15,8.15,8.15,586900
8.2,2016-02-26 09:49:11,8.2,8.2,8.2,1000
8.2,2016-02-26 09:49:14,8.2,8.2,8.2,300
8.2,2016-02-26 09:49:17,8.2,8.2,8.2,0
8.2,2016-02-26 09:49:20,8.2,8.2,8.2,300
8.21,2016-02-26 09:49:23,8.21,8.21,8.21,1400
8.21,2016-02-26 09:49:26,8.21,8.21,8.21,2900
8.23,2016-02-26 09:49:29,8.23,8.23,8.23,26000
8.22,2016-02-26 09:49:32,8.22,8.22,8.22,20100
8.2,2016-02-26 09:49:35,8.2,8.2,8.2,4200
8.2,2016-02-26 09:49:38,8.2,8.2,8.2,0
8.22,2016-02-26 09:49:41,8.22,8.22,8.22,1500
8.22,2016-02-26 09:49:44,8.22,8.22,8.22,0
8.23,2016-02-26 09:49:47,8.23,8.23,8.23,4500
8.21,2016-02-26 09:49:50,8.21,8.21,8.21,1700
8.21,2016-02-26 09:49:53,8.21,8.21,8.21,5700
8.2,2016-02-26 09:49:56,8.2,8.2,8.2,11200
8.2,2016-02-26 09:49:59,8.2,8.2,8.2,3800
8.21,2016-02-26 09:50:02,8.21,8.21,8.21,1000
8.21,2016-02-26 09:50:05,8.21,8.21,8.21,1700
8.21,2016-02-26 09:50:08,8.21,8.21,8.21,1000
8.22,2016-02-26 09:50:11,8.22,8.22,8.22,14600
8.22,2016-02-26 09:50:14,8.22,8.22,8.22,83800
8.23,2016-02-26 09:50:17,8.23,8.23,8.23,4000
8.21,2016-02-26 09:50:20,8.21,8.21,8.21,1000
8.21,2016-02-26 09:50:23,8.21,8.21,8.21,100
8.22,2016-02-26 09:50:26,8.22,8.22,8.22,5300
8.22,2016-02-26 09:50:29,8.22,8.22,8.22,4100
8.22,2016-02-26 09:50:32,8.22,8.22,8.22,1500
8.21,2016-02-26 09:50:35,8.21,8.21,8.21,1300
8.21,2016-02-26 09:50:38,8.21,8.21,8.21,0
8.21,2016-02-26 09:50:41,8.21,8.21,8.21,0
8.2,2016-02-26 09:50:44,8.2,8.2,8.2,100
8.2,2016-02-26 09:50:47,8.2,8.2,8.2,0
8.2,2016-02-26 09:50:50,8.2,8.2,8.2,0
8.2,2016-02-26 09:50:53,8.2,8.2,8.2,900
8.2,2016-02-26 09:50:56,8.2,8.2,8.2,0
8.2,2016-02-26 09:50:59,8.2,8.2,8.2,0
8.2,2016-02-26 09:51:02,8.2,8.2,8.2,400
8.2,2016-02-26 09:51:05,8.2,8.2,8.2,600
8.19,2016-02-26 09:51:08,8.19,8.19,8.19,7400
8.21,2016-02-26 09:51:11,8.21,8.21,8.21,1000
8.21,2016-02-26 09:51:14,8.21,8.21,8.21,0
8.21,2016-02-26 09:51:17,8.21,8.21,8.21,0
8.21,2016-02-26 09:51:20,8.21,8.21,8.21,0
8.21,2016-02-26 09:51:23,8.21,8.21,8.21,0
8.2,2016-02-26 09:51:26,8.2,8.2,8.2,1800
8.2,2016-02-26 09:51:29,8.2,8.2,8.2,5500
8.2,2016-02-26 09:51:32,8.2,8.2,8.2,100
8.2,2016-02-26 09:51:35,8.2,8.2,8.2,900
8.2,2016-02-26 09:51:38,8.2,8.2,8.2,0
8.2,2016-02-26 09:51:41,8.2,8.2,8.2,858800
8.2,2016-02-26 09:51:44,8.2,8.2,8.2,100
8.2,2016-02-26 09:51:47,8.2,8.2,8.2,500
8.19,2016-02-26 09:51:50,8.19,8.19,8.19,2700
8.2,2016-02-26 09:51:53,8.2,8.2,8.2,9100
8.2,2016-02-26 09:51:56,8.2,8.2,8.2,5900
8.19,2016-02-26 09:51:59,8.19,8.19,8.19,700
8.19,2016-02-26 09:52:02,8.19,8.19,8.19,4500
8.19,2016-02-26 09:52:05,8.19,8.19,8.19,13700
8.19,2016-02-26 09:52:08,8.19,8.19,8.19,11400
8.21,2016-02-26 09:52:11,8.21,8.21,8.21,70000
8.2,2016-02-26 09:52:14,8.2,8.2,8.2,20300
8.22,2016-02-26 09:52:17,8.22,8.22,8.22,51200
8.21,2016-02-26 09:52:20,8.21,8.21,8.21,10000
8.22,2016-02-26 09:52:23,8.22,8.22,8.22,11000
8.18,2016-02-26 09:52:26,8.18,8.18,8.18,800
8.22,2016-02-26 09:52:29,8.22,8.22,8.22,44000
8.22,2016-02-26 09:52:32,8.22,8.22,8.22,0
8.19,2016-02-26 09:52:35,8.19,8.19,8.19,1000
8.22,2016-02-26 09:52:38,8.22,8.22,8.22,153400
8.22,2016-02-26 09:52:41,8.22,8.22,8.22,0
8.2,2016-02-26 09:52:44,8.2,8.2,8.2,3800
8.2,2016-02-26 09:52:47,8.2,8.2,8.2,0
8.19,2016-02-26 09:52:50,8.19,8.19,8.19,6820
8.21,2016-02-26 09:52:53,8.21,8.21,8.21,7000
8.21,2016-02-26 09:52:56,8.21,8.21,8.21,16400
