Close,Date Time,High,Low,Open,Volume
9.44,2016-04-27 09:34:32,9.44,9.44,9.44,0
9.46,2016-04-27 09:34:35,9.46,9.46,9.46,2200
9.46,2016-04-27 09:34:38,9.46,9.46,9.46,0
9.46,2016-04-27 09:34:41,9.46,9.46,9.46,0
9.46,2016-04-27 09:34:44,9.46,9.46,9.46,14100
9.46,2016-04-27 09:34:47,9.46,9.46,9.46,500
9.47,2016-04-27 09:34:50,9.47,9.47,9.47,4400
9.46,2016-04-27 09:34:53,9.46,9.46,9.46,2100
9.44,2016-04-27 09:34:56,9.44,9.44,9.44,10000
9.43,2016-04-27 09:34:59,9.43,9.43,9.43,12900
9.44,2016-04-27 09:35:02,9.44,9.44,9.44,100
9.44,2016-04-27 09:35:05,9.44,9.44,9.44,0
9.44,2016-04-27 09:35:08,9.44,9.44,9.44,0
9.44,2016-04-27 09:35:11,9.44,9.44,9.44,3000
9.44,2016-04-27 09:35:14,9.44,9.44,9.44,0
9.44,2016-04-27 09:35:17,9.44,9.44,9.44,0
9.46,2016-04-27 09:35:20,9.46,9.46,9.46,1000
9.46,2016-04-27 09:35:23,9.46,9.46,9.46,0
9.43,2016-04-27 09:35:26,9.43,9.43,9.43,53200
9.44,2016-04-27 09:35:29,9.44,9.44,9.44,1500
9.44,2016-04-27 09:35:32,9.44,9.44,9.44,0
9.44,2016-04-27 09:35:35,9.44,9.44,9.44,0
9.44,2016-04-27 09:35:38,9.44,9.44,9.44,9700
9.44,2016-04-27 09:35:41,9.44,9.44,9.44,700
9.44,2016-04-27 09:35:44,9.44,9.44,9.44,0
9.43,2016-04-27 09:35:47,9.43,9.43,9.43,500
9.43,2016-04-27 09:35:50,9.43,9.43,9.43,0
9.43,2016-04-27 09:35:53,9.43,9.43,9.43,2200
9.43,2016-04-27 09:35:56,9.43,9.43,9.43,14500
9.43,2016-04-27 09:35:59,9.43,9.43,9.43,3000
9.43,2016-04-27 09:36:02,9.43,9.43,9.43,0
9.44,2016-04-27 09:36:05,9.44,9.44,9.44,12700
9.44,2016-04-27 09:36:08,9.44,9.44,9.44,1500
9.43,2016-04-27 09:36:11,9.43,9.43,9.43,1200
9.44,2016-04-27 09:36:14,9.44,9.44,9.44,100
9.43,2016-04-27 09:36:17,9.43,9.43,9.43,1100
9.43,2016-04-27 09:36:20,9.43,9.43,9.43,500
9.44,2016-04-27 09:36:23,9.44,9.44,9.44,1000
9.44,2016-04-27 09:36:26,9.44,9.44,9.44,1600
9.43,2016-04-27 09:36:29,9.43,9.43,9.43,400
9.44,2016-04-27 09:36:32,9.44,9.44,9.44,1900
9.43,2016-04-27 09:36:35,9.43,9.43,9.43,7100
9.43,2016-04-27 09:36:38,9.43,9.43,9.43,0
9.44,2016-04-27 09:36:41,9.44,9.44,9.44,9000
9.44,2016-04-27 09:36:44,9.44,9.44,9.44,2000
9.43,2016-04-27 09:36:47,9.43,9.43,9.43,3800
9.43,2016-04-27 09:36:49,9.43,9.43,9.43,0
9.43,2016-04-27 09:36:53,9.43,9.43,9.43,5200
9.44,2016-04-27 09:36:56,9.44,9.44,9.44,23900
9.44,2016-04-27 09:36:59,9.44,9.44,9.44,0
9.43,2016-04-27 09:37:02,9.43,9.43,9.43,11600
9.44,2016-04-27 09:37:04,9.44,9.44,9.44,6100
9.44,2016-04-27 09:37:08,9.44,9.44,9.44,0
9.44,2016-04-27 09:37:11,9.44,9.44,9.44,0
9.44,2016-04-27 09:37:14,9.44,9.44,9.44,800
9.43,2016-04-27 09:37:17,9.43,9.43,9.43,8500
9.43,2016-04-27 09:37:20,9.43,9.43,9.43,0
9.44,2016-04-27 09:37:23,9.44,9.44,9.44,400
9.43,2016-04-27 09:37:26,9.43,9.43,9.43,2600
9.44,2016-04-27 09:37:29,9.44,9.44,9.44,10200
9.44,2016-04-27 09:37:32,9.44,9.44,9.44,0
9.44,2016-04-27 09:37:35,9.44,9.44,9.44,0
9.43,2016-04-27 09:37:38,9.43,9.43,9.43,7000
9.44,2016-04-27 09:37:41,9.44,9.44,9.44,100
9.43,2016-04-27 09:37:43,9.43,9.43,9.43,1000
9.43,2016-04-27 09:37:47,9.43,9.43,9.43,11500
9.44,2016-04-27 09:37:50,9.44,9.44,9.44,1500
9.43,2016-04-27 09:37:52,9.43,9.43,9.43,26000
9.43,2016-04-27 09:37:56,9.43,9.43,9.43,1200
9.43,2016-04-27 09:37:59,9.43,9.43,9.43,10000
9.43,2016-04-27 09:38:02,9.43,9.43,9.43,14700
9.43,2016-04-27 09:38:05,9.43,9.43,9.43,100
9.43,2016-04-27 09:38:08,9.43,9.43,9.43,0
9.44,2016-04-27 09:38:11,9.44,9.44,9.44,26000
9.43,2016-04-27 09:38:14,9.43,9.43,9.43,53200
9.43,2016-04-27 09:38:17,9.43,9.43,9.43,10400
9.43,2016-04-27 09:38:20,9.43,9.43,9.43,6200
9.43,2016-04-27 09:38:23,9.43,9.43,9.43,20200
9.43,2016-04-27 09:38:26,9.43,9.43,9.43,400
9.43,2016-04-27 09:38:29,9.43,9.43,9.43,0
9.43,2016-04-27 09:38:32,9.43,9.43,9.43,66000
9.43,2016-04-27 09:38:35,9.43,9.43,9.43,43500
9.43,2016-04-27 09:38:38,9.43,9.43,9.43,4800
9.43,2016-04-27 09:38:41,9.43,9.43,9.43,5000
9.43,2016-04-27 09:38:44,9.43,9.43,9.43,100
9.43,2016-04-27 09:38:47,9.43,9.43,9.43,11800
9.43,2016-04-27 09:38:50,9.43,9.43,9.43,4900
9.43,2016-04-27 09:38:53,9.43,9.43,9.43,21900
9.43,2016-04-27 09:38:56,9.43,9.43,9.43,15500
9.44,2016-04-27 09:38:59,9.44,9.44,9.44,12000
9.43,2016-04-27 09:39:02,9.43,9.43,9.43,2100
9.43,2016-04-27 09:39:05,9.43,9.43,9.43,120
9.44,2016-04-27 09:39:08,9.44,9.44,9.44,1200
9.43,2016-04-27 09:39:11,9.43,9.43,9.43,69100
9.43,2016-04-27 09:39:14,9.43,9.43,9.43,86700
9.43,2016-04-27 09:39:17,9.43,9.43,9.43,4200
9.43,2016-04-27 09:39:20,9.43,9.43,9.43,2800
9.43,2016-04-27 09:39:23,9.43,9.43,9.43,500
9.43,2016-04-27 09:39:26,9.43,9.43,9.43,47700
9.43,2016-04-27 09:39:29,9.43,9.43,9.43,3100
9.43,2016-04-27 09:39:32,9.43,9.43,9.43,0
9.43,2016-04-27 09:39:35,9.43,9.43,9.43,0
9.43,2016-04-27 09:39:38,9.43,9.43,9.43,0
9.43,2016-04-27 09:39:41,9.43,9.43,9.43,15600
9.43,2016-04-27 09:39:44,9.43,9.43,9.43,6600
9.43,2016-04-27 09:39:47,9.43,9.43,9.43,0
9.43,2016-04-27 09:39:50,9.43,9.43,9.43,2600
9.44,2016-04-27 09:39:53,9.44,9.44,9.44,100
9.44,2016-04-27 09:39:56,9.44,9.44,9.44,0
9.44,2016-04-27 09:39:59,9.44,9.44,9.44,700
9.43,2016-04-27 09:40:02,9.43,9.43,9.43,900
9.43,2016-04-27 09:40:05,9.43,9.43,9.43,29800
9.43,2016-04-27 09:40:08,9.43,9.43,9.43,0
9.43,2016-04-27 09:40:11,9.43,9.43,9.43,33500
9.43,2016-04-27 09:40:14,9.43,9.43,9.43,2600
9.43,2016-04-27 09:40:17,9.43,9.43,9.43,1000
9.43,2016-04-27 09:40:20,9.43,9.43,9.43,2600
9.43,2016-04-27 09:40:23,9.43,9.43,9.43,0
9.43,2016-04-27 09:40:26,9.43,9.43,9.43,3600
