Close,Date Time,High,Low,Open,Volume
0.0,2016-04-26 09:23:26,0.0,0.0,0.0,0
0.0,2016-04-26 09:23:32,0.0,0.0,0.0,0
0.0,2016-04-26 09:23:40,0.0,0.0,0.0,0
0.0,2016-04-26 09:23:47,0.0,0.0,0.0,0
0.0,2016-04-26 09:23:55,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:02,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:14,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:25,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:32,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:38,0.0,0.0,0.0,0
4.42,2016-04-26 09:25:01,4.42,4.42,4.42,78800
4.42,2016-04-26 09:25:07,4.42,4.42,4.42,0
4.42,2016-04-26 09:29:01,4.42,4.42,4.42,0
4.42,2016-04-26 09:29:03,4.42,4.42,4.42,0
4.43,2016-04-26 09:30:02,4.43,4.43,4.43,7200
4.43,2016-04-26 09:30:04,4.43,4.43,4.43,30000
4.44,2016-04-26 09:30:08,4.44,4.44,4.44,7400
4.44,2016-04-26 09:30:11,4.44,4.44,4.44,2400
4.43,2016-04-26 09:30:13,4.43,4.43,4.43,7400
4.43,2016-04-26 09:30:17,4.43,4.43,4.43,10300
4.44,2016-04-26 09:30:20,4.44,4.44,4.44,1800
4.44,2016-04-26 09:30:23,4.44,4.44,4.44,1400
4.45,2016-04-26 09:30:26,4.45,4.45,4.45,2700
4.45,2016-04-26 09:30:29,4.45,4.45,4.45,0
4.45,2016-04-26 09:30:32,4.45,4.45,4.45,0
4.45,2016-04-26 09:30:35,4.45,4.45,4.45,0
4.45,2016-04-26 09:30:38,4.45,4.45,4.45,3200
4.45,2016-04-26 09:30:41,4.45,4.45,4.45,6100
4.44,2016-04-26 09:30:44,4.44,4.44,4.44,200
4.44,2016-04-26 09:30:47,4.44,4.44,4.44,0
4.45,2016-04-26 09:30:49,4.45,4.45,4.45,800
4.45,2016-04-26 09:30:53,4.45,4.45,4.45,2600
4.45,2016-04-26 09:30:56,4.45,4.45,4.45,6800
4.45,2016-04-26 09:30:59,4.45,4.45,4.45,2100
4.46,2016-04-26 09:31:02,4.46,4.46,4.46,600
4.45,2016-04-26 09:31:04,4.45,4.45,4.45,2400
4.45,2016-04-26 09:31:08,4.45,4.45,4.45,500
4.45,2016-04-26 09:31:11,4.45,4.45,4.45,600
4.45,2016-04-26 09:31:14,4.45,4.45,4.45,0
4.45,2016-04-26 09:31:17,4.45,4.45,4.45,11700
4.44,2016-04-26 09:31:20,4.44,4.44,4.44,200
4.45,2016-04-26 09:31:23,4.45,4.45,4.45,500
4.45,2016-04-26 09:31:26,4.45,4.45,4.45,1500
4.45,2016-04-26 09:31:29,4.45,4.45,4.45,8200
4.45,2016-04-26 09:31:32,4.45,4.45,4.45,0
4.45,2016-04-26 09:31:35,4.45,4.45,4.45,0
4.45,2016-04-26 09:31:38,4.45,4.45,4.45,1500
4.45,2016-04-26 09:31:41,4.45,4.45,4.45,9500
4.45,2016-04-26 09:31:44,4.45,4.45,4.45,2000
4.45,2016-04-26 09:31:47,4.45,4.45,4.45,10000
4.45,2016-04-26 09:31:50,4.45,4.45,4.45,200
