Close,Date Time,High,Low,Open,Volume
0.0,2016-04-26 09:23:32,0.0,0.0,0.0,0
0.0,2016-04-26 09:23:42,0.0,0.0,0.0,0
0.0,2016-04-26 09:23:51,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:06,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:15,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:24,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:32,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:42,0.0,0.0,0.0,0
0.0,2016-04-26 09:24:51,0.0,0.0,0.0,0
9.73,2016-04-26 09:25:00,9.73,9.73,9.73,350400
9.7,2016-04-26 09:30:01,9.7,9.7,9.7,148250
9.7,2016-04-26 09:30:06,9.7,9.7,9.7,224400
9.7,2016-04-26 09:30:09,9.7,9.7,9.7,6400
9.65,2016-04-26 09:30:12,9.65,9.65,9.65,22800
9.7,2016-04-26 09:30:15,9.7,9.7,9.7,32500
9.67,2016-04-26 09:30:18,9.67,9.67,9.67,49500
9.7,2016-04-26 09:30:21,9.7,9.7,9.7,2700
9.7,2016-04-26 09:30:24,9.7,9.7,9.7,40100
9.7,2016-04-26 09:30:27,9.7,9.7,9.7,25400
9.65,2016-04-26 09:30:30,9.65,9.65,9.65,19700
9.71,2016-04-26 09:30:33,9.71,9.71,9.71,37800
9.7,2016-04-26 09:30:36,9.7,9.7,9.7,5100
9.7,2016-04-26 09:30:39,9.7,9.7,9.7,11200
9.71,2016-04-26 09:30:43,9.71,9.71,9.71,65700
9.7,2016-04-26 09:30:45,9.7,9.7,9.7,25900
9.71,2016-04-26 09:30:48,9.71,9.71,9.71,7000
9.7,2016-04-26 09:30:51,9.7,9.7,9.7,30800
9.71,2016-04-26 09:30:54,9.71,9.71,9.71,30900
9.64,2016-04-26 09:30:57,9.64,9.64,9.64,21100
9.7,2016-04-26 09:31:00,9.7,9.7,9.7,19600
9.69,2016-04-26 09:31:03,9.69,9.69,9.69,11300
9.64,2016-04-26 09:31:06,9.64,9.64,9.64,8700
9.69,2016-04-26 09:31:09,9.69,9.69,9.69,8300
9.69,2016-04-26 09:31:12,9.69,9.69,9.69,11100
9.69,2016-04-26 09:31:15,9.69,9.69,9.69,10000
9.69,2016-04-26 09:31:18,9.69,9.69,9.69,27000
9.69,2016-04-26 09:31:21,9.69,9.69,9.69,9900
9.71,2016-04-26 09:31:24,9.71,9.71,9.71,70100
9.69,2016-04-26 09:31:27,9.69,9.69,9.69,18300
9.69,2016-04-26 09:31:30,9.69,9.69,9.69,12600
9.7,2016-04-26 09:31:33,9.7,9.7,9.7,6800
9.71,2016-04-26 09:31:36,9.71,9.71,9.71,10800
9.7,2016-04-26 09:31:39,9.7,9.7,9.7,46800
9.73,2016-04-26 09:31:42,9.73,9.73,9.73,26500
9.75,2016-04-26 09:31:45,9.75,9.75,9.75,49300
9.75,2016-04-26 09:31:48,9.75,9.75,9.75,14400
9.75,2016-04-26 09:31:51,9.75,9.75,9.75,21400
9.78,2016-04-26 09:31:54,9.78,9.78,9.78,8000
9.75,2016-04-26 09:31:58,9.75,9.75,9.75,24400
9.75,2016-04-26 09:32:01,9.75,9.75,9.75,22500
9.77,2016-04-26 09:32:03,9.77,9.77,9.77,24900
9.77,2016-04-26 09:32:06,9.77,9.77,9.77,25300
9.78,2016-04-26 09:32:09,9.78,9.78,9.78,42000
9.77,2016-04-26 09:32:12,9.77,9.77,9.77,8600
9.78,2016-04-26 09:32:15,9.78,9.78,9.78,22900
9.78,2016-04-26 09:32:18,9.78,9.78,9.78,46500
9.8,2016-04-26 09:32:21,9.8,9.8,9.8,40800
9.8,2016-04-26 09:32:24,9.8,9.8,9.8,77300
9.84,2016-04-26 09:32:27,9.84,9.84,9.84,37400
9.84,2016-04-26 09:32:30,9.84,9.84,9.84,5600
9.86,2016-04-26 09:32:33,9.86,9.86,9.86,121000
9.88,2016-04-26 09:32:36,9.88,9.88,9.88,12100
9.86,2016-04-26 09:32:39,9.86,9.86,9.86,60900
9.9,2016-04-26 09:32:42,9.9,9.9,9.9,112800
9.9,2016-04-26 09:32:45,9.9,9.9,9.9,12600
9.87,2016-04-26 09:32:48,9.87,9.87,9.87,24500
9.9,2016-04-26 09:32:52,9.9,9.9,9.9,105100
