Close,Date Time,High,Low,Open,Volume
27.4,2016-03-02 09:26:17,27.4,27.4,27.4,0
27.48,2016-03-02 09:30:02,27.48,27.48,27.48,3500
27.4,2016-03-02 09:30:03,27.4,27.4,27.4,19138
27.4,2016-03-02 09:30:06,27.4,27.4,27.4,4400
27.4,2016-03-02 09:30:12,27.4,27.4,27.4,3600
27.38,2016-03-02 09:30:15,27.38,27.38,27.38,400
27.38,2016-03-02 09:30:18,27.38,27.38,27.38,11800
27.38,2016-03-02 09:30:21,27.38,27.38,27.38,800
27.38,2016-03-02 09:30:24,27.38,27.38,27.38,0
27.38,2016-03-02 09:30:27,27.38,27.38,27.38,1000
27.37,2016-03-02 09:30:30,27.37,27.37,27.37,4400
27.38,2016-03-02 09:30:33,27.38,27.38,27.38,1600
27.38,2016-03-02 09:30:36,27.38,27.38,27.38,800
27.4,2016-03-02 09:30:39,27.4,27.4,27.4,7700
27.38,2016-03-02 09:30:42,27.38,27.38,27.38,2000
27.37,2016-03-02 09:30:45,27.37,27.37,27.37,1800
27.37,2016-03-02 09:30:48,27.37,27.37,27.37,8100
27.38,2016-03-02 09:30:51,27.38,27.38,27.38,2400
27.46,2016-03-02 09:30:54,27.46,27.46,27.46,3500
27.45,2016-03-02 09:30:57,27.45,27.45,27.45,700
27.38,2016-03-02 09:31:00,27.38,27.38,27.38,9400
27.38,2016-03-02 09:31:03,27.38,27.38,27.38,4000
27.4,2016-03-02 09:31:06,27.4,27.4,27.4,700
27.4,2016-03-02 09:31:09,27.4,27.4,27.4,0
27.38,2016-03-02 09:31:12,27.38,27.38,27.38,5300
27.38,2016-03-02 09:31:15,27.38,27.38,27.38,0
27.4,2016-03-02 09:31:18,27.4,27.4,27.4,900
27.45,2016-03-02 09:31:21,27.45,27.45,27.45,5900
27.45,2016-03-02 09:31:24,27.45,27.45,27.45,1200
27.4,2016-03-02 09:31:27,27.4,27.4,27.4,1600
27.45,2016-03-02 09:31:30,27.45,27.45,27.45,400
27.4,2016-03-02 09:31:33,27.4,27.4,27.4,1200
27.4,2016-03-02 09:31:36,27.4,27.4,27.4,1400
27.44,2016-03-02 09:31:39,27.44,27.44,27.44,100
27.44,2016-03-02 09:31:42,27.44,27.44,27.44,100
27.44,2016-03-02 09:31:45,27.44,27.44,27.44,1400
27.45,2016-03-02 09:31:48,27.45,27.45,27.45,700
27.45,2016-03-02 09:31:51,27.45,27.45,27.45,0
27.45,2016-03-02 09:31:54,27.45,27.45,27.45,0
27.46,2016-03-02 09:31:57,27.46,27.46,27.46,4600
27.45,2016-03-02 09:32:00,27.45,27.45,27.45,800
27.46,2016-03-02 09:32:03,27.46,27.46,27.46,1200
27.45,2016-03-02 09:32:06,27.45,27.45,27.45,5562
27.45,2016-03-02 09:32:09,27.45,27.45,27.45,300
27.45,2016-03-02 09:32:12,27.45,27.45,27.45,0
27.47,2016-03-02 09:32:15,27.47,27.47,27.47,100
27.48,2016-03-02 09:32:18,27.48,27.48,27.48,11000
27.45,2016-03-02 09:32:21,27.45,27.45,27.45,100
27.45,2016-03-02 09:32:24,27.45,27.45,27.45,800
27.47,2016-03-02 09:32:27,27.47,27.47,27.47,500
