Close,Date Time,High,Low,Open,Volume
3.35,2016-04-27 09:34:32,3.35,3.35,3.35,0
3.35,2016-04-27 09:34:35,3.35,3.35,3.35,0
3.36,2016-04-27 09:34:38,3.36,3.36,3.36,4300
3.35,2016-04-27 09:34:41,3.35,3.35,3.35,10000
3.35,2016-04-27 09:34:44,3.35,3.35,3.35,47800
3.35,2016-04-27 09:34:47,3.35,3.35,3.35,0
3.35,2016-04-27 09:34:50,3.35,3.35,3.35,0
3.36,2016-04-27 09:34:53,3.36,3.36,3.36,3400
3.35,2016-04-27 09:34:56,3.35,3.35,3.35,11100
3.35,2016-04-27 09:34:59,3.35,3.35,3.35,2700
3.35,2016-04-27 09:35:02,3.35,3.35,3.35,0
3.36,2016-04-27 09:35:05,3.36,3.36,3.36,5400
3.35,2016-04-27 09:35:08,3.35,3.35,3.35,800
3.35,2016-04-27 09:35:11,3.35,3.35,3.35,3400
3.35,2016-04-27 09:35:14,3.35,3.35,3.35,600
3.35,2016-04-27 09:35:17,3.35,3.35,3.35,2000
3.36,2016-04-27 09:35:20,3.36,3.36,3.36,6100
3.36,2016-04-27 09:35:23,3.36,3.36,3.36,0
3.35,2016-04-27 09:35:26,3.35,3.35,3.35,7900
3.35,2016-04-27 09:35:29,3.35,3.35,3.35,0
3.35,2016-04-27 09:35:32,3.35,3.35,3.35,6000
3.35,2016-04-27 09:35:35,3.35,3.35,3.35,0
3.36,2016-04-27 09:35:38,3.36,3.36,3.36,400
3.36,2016-04-27 09:35:41,3.36,3.36,3.36,0
3.35,2016-04-27 09:35:44,3.35,3.35,3.35,2600
3.35,2016-04-27 09:35:47,3.35,3.35,3.35,100
3.35,2016-04-27 09:35:50,3.35,3.35,3.35,0
3.35,2016-04-27 09:35:53,3.35,3.35,3.35,10400
3.36,2016-04-27 09:35:56,3.36,3.36,3.36,7500
3.36,2016-04-27 09:35:59,3.36,3.36,3.36,0
3.36,2016-04-27 09:36:02,3.36,3.36,3.36,10000
3.36,2016-04-27 09:36:05,3.36,3.36,3.36,300
3.36,2016-04-27 09:36:08,3.36,3.36,3.36,300
3.36,2016-04-27 09:36:11,3.36,3.36,3.36,500
3.36,2016-04-27 09:36:14,3.36,3.36,3.36,100
3.35,2016-04-27 09:36:17,3.35,3.35,3.35,100
3.36,2016-04-27 09:36:20,3.36,3.36,3.36,27600
3.36,2016-04-27 09:36:23,3.36,3.36,3.36,0
3.36,2016-04-27 09:36:26,3.36,3.36,3.36,0
3.36,2016-04-27 09:36:29,3.36,3.36,3.36,0
