,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
369,1253470,76900,20160504,163000,163900,163100,163200,163300,163400,163500,163600,163700,163800,65700,41200,2350,6900,40100,8100,10200,17000,37400,55100,162800,161800,162700,162600,162500,162400,162300,162200,162100,162000,1000,10400,1000,11000,7700,1100,1000,17000,12700,4800,163000,180300,0,163000,147500,163000,68,0,163900,0,73,0,0,92505000,1122390,274000,171900,159070,0,600652,600652.SH,0D09:25:05.226688000
404,1253470,76900,20160504,163000,163900,163100,163200,163300,163400,163500,163600,163700,163800,65700,41200,2350,6900,40100,8100,10200,17000,37400,55100,162800,161800,162700,162600,162500,162400,162300,162200,162100,162000,1000,10400,1000,11000,7700,1100,1000,17000,12700,4800,163000,180300,0,163000,147500,163000,68,163000,163900,0,100,0,0,92514000,1122390,274000,171900,159070,0,600652,600652.SH,0D09:25:14.235234000
410,1253470,76900,20160504,163000,163900,163100,163200,163300,163400,163500,163600,163700,163800,65700,41200,2350,6900,40100,8100,10200,17000,37400,55100,162800,161800,162700,162600,162500,162400,162300,162200,162100,162000,1000,10400,1000,11000,7700,1100,1000,17000,12700,4800,163000,180300,0,163000,147500,163000,68,163000,163900,0,79,0,0,92902000,1122390,274000,171900,159070,0,600652,600652.SH,0D09:29:02.296947000
432,1253470,76900,20160504,163000,163900,163100,163200,163300,163400,163500,163600,163700,163800,65700,41200,2350,6900,40100,8100,10200,17000,37400,55100,162800,161800,162700,162600,162500,162400,162300,162200,162100,162000,1000,10400,1000,11000,7700,1100,1000,17000,12700,4800,163000,180300,0,163000,147500,163000,68,163000,163900,0,79,0,0,92903000,1122390,274000,171900,159070,0,600652,600652.SH,0D09:29:08.412012000
451,1399549,85875,20160504,163000,163900,163100,163200,163300,163400,163500,163600,163700,163800,68500,41200,2350,6900,39400,8100,7800,17000,36800,54800,162800,161700,162600,162500,162400,162300,162200,162100,162000,161800,500,18000,7125,7700,1100,1000,17000,12700,5500,10400,163000,180300,0,162600,147500,163000,80,163000,163900,0,79,0,0,93002000,1135790,278525,171870,159060,0,600652,600652.SH,0D09:30:04.187412000
454,2307844,141775,20160504,162500,163400,162600,162700,162800,162900,163000,163100,163200,163300,1000,8100,25100,82900,58200,16700,85100,1450,7400,3900,162400,161400,162300,162200,162100,162000,161800,161700,161600,161500,2700,5000,1200,15300,12700,10300,15700,18000,11400,15500,163000,180300,0,162200,147500,162400,142,163000,163900,0,79,0,0,93005000,1313690,396800,171100,159040,0,600652,600652.SH,0D09:30:06.028087000
482,2433014,149475,20160504,162500,163400,162600,162700,162800,162900,163000,163100,163200,163300,800,8100,42700,119900,89700,21600,85900,1450,7400,3900,162400,161400,162300,162200,162100,162000,161800,161700,161600,161500,2000,10000,1200,15300,12700,10800,16700,18000,11400,15500,163000,180300,0,162200,147500,162400,150,163000,163900,0,79,0,0,93008000,1402190,421500,170670,158990,0,600652,600652.SH,0D09:30:13.269787000
494,2433014,149475,20160504,162500,163400,162600,162700,162800,162900,163000,163100,163200,163300,800,8100,42700,122200,95400,21800,85900,1450,7400,3900,162400,161400,162300,162200,162100,162000,161800,161700,161600,161500,2000,10000,1200,15300,12700,10800,16700,18000,11400,15500,163000,180300,0,162200,147500,162400,150,163000,163900,0,79,0,0,93011000,1412390,427400,170650,159010,0,600652,600652.SH,0D09:30:14.268275000
500,2569590,157875,20160504,162600,163500,162700,162800,162900,163000,163100,163200,163300,163400,35100,17400,122200,96200,21800,86700,1450,7400,4900,8100,162400,161400,162300,162200,162100,162000,161800,161700,161600,161500,2000,10000,1200,15300,13200,10800,16700,18000,11400,15500,163000,180300,0,162200,147500,162600,154,163000,163900,0,79,0,0,93014000,1413490,431500,170680,159020,0,600652,600652.SH,0D09:30:15.190516000
515,2636215,161975,20160504,162500,163400,162600,162700,162800,162900,163000,163100,163200,163300,1600,8100,35200,122200,95600,21800,86900,1450,7400,4900,162400,161400,162300,162200,162100,162000,161800,161700,161600,161500,7100,10000,1200,15300,13200,10800,16700,18000,11400,15500,163000,180300,0,162200,147500,162500,156,163000,163900,0,79,0,0,93017000,1415090,442600,170680,159080,0,600652,600652.SH,0D09:30:17.777505000
