,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
365,986263,315100,20160504,31400,32300,31500,31600,31700,31800,31900,32000,32100,32200,10559001,319700,20442412,9326600,4046301,4671700,4278500,2760300,1464300,678800,31300,30400,31200,31100,31000,30900,30800,30700,30600,30500,14021700,76100,23322800,6979700,2165300,437700,604300,150200,107100,197800,31300,34500,0,31300,28300,31300,61,0,31400,0,73,0,0,92504000,69984520,49739900,31930,31110,0,601288,601288.SH,0D09:25:04.951291000
400,986263,315100,20160504,31400,32300,31500,31600,31700,31800,31900,32000,32100,32200,10559001,319700,20442412,9326600,4046301,4671700,4278500,2760300,1464300,678800,31300,30400,31200,31100,31000,30900,30800,30700,30600,30500,14021700,76100,23322800,6979700,2165300,437700,604300,150200,107100,197800,31300,34500,0,31300,28300,31300,61,31300,31400,0,100,0,0,92513000,69984520,49739900,31930,31110,0,601288,601288.SH,0D09:25:13.829553000
422,986263,315100,20160504,31400,32300,31500,31600,31700,31800,31900,32000,32100,32200,10559001,319700,20442412,9326600,4046301,4671700,4278500,2760300,1464300,678800,31300,30400,31200,31100,31000,30900,30800,30700,30600,30500,14021700,76100,23322800,6979700,2165300,437700,604300,150200,107100,197800,31300,34500,0,31300,28300,31300,61,31300,31400,0,79,0,0,92902000,69984520,49739900,31930,31110,0,601288,601288.SH,0D09:29:02.316376000
440,986263,315100,20160504,31400,32300,31500,31600,31700,31800,31900,32000,32100,32200,10559001,319700,20442412,9326600,4046301,4671700,4278500,2760300,1464300,678800,31300,30400,31200,31100,31000,30900,30800,30700,30600,30500,14021700,76100,23322800,6979700,2165300,437700,604300,150200,107100,197800,31300,34500,0,31300,28300,31300,61,31300,31400,0,79,0,0,92903000,69984520,49739900,31930,31110,0,601288,601288.SH,0D09:29:08.471440000
446,996279,318300,20160504,31400,32300,31500,31600,31700,31800,31900,32000,32100,32200,10584001,319700,20514912,9376100,4046401,4675900,4278500,2770300,1464300,678800,31300,30400,31200,31100,31000,30900,30800,30700,30600,30500,14028500,76100,23362800,6994700,2183400,453900,607800,150200,107100,197800,31300,34500,0,31300,28300,31300,62,31300,31400,0,79,0,0,93002000,70196820,49839500,31940,31110,0,601288,601288.SH,0D09:30:02.408970000
459,1381433,441300,20160504,31400,32300,31500,31600,31700,31800,31900,32000,32100,32200,11742101,329000,20309912,9214300,5222801,4773300,4335100,2871836,1480700,682900,31300,30400,31200,31100,31000,30900,30800,30700,30600,30500,13021100,78100,24048600,7112700,2331700,481900,621500,150200,121100,197800,31400,34500,0,31300,28300,31300,78,31300,31400,0,79,0,0,93005000,73013356,49897500,31940,31110,0,601288,601288.SH,0D09:30:06.524498000
486,1510390,482500,20160504,31400,32300,31500,31600,31700,31800,31900,32000,32100,32200,11815801,329000,18866812,9255300,5294801,4779300,4360100,2881836,1481300,682900,31300,30400,31200,31100,31000,30900,30800,30700,30600,30500,13004900,78100,24179600,7198300,2343200,512900,621500,150200,121900,198000,31400,34500,0,31300,28300,31300,87,31300,31400,0,79,0,0,93008000,71825156,50154000,31950,31110,0,601288,601288.SH,0D09:30:13.356089000
492,1819366,580900,20160504,31400,32300,31500,31600,31700,31800,31900,32000,32100,32200,11777401,329400,18876812,9265300,5354801,4779300,4361000,2891836,1481300,682900,31300,30400,31200,31100,31000,30900,30800,30700,30600,30500,12931100,78100,24187900,7198300,2343200,513900,621500,150200,121900,198000,31400,34500,0,31300,28300,31400,90,31300,31400,0,79,0,0,93011000,71881356,50095800,31950,31100,0,601288,601288.SH,0D09:30:14.266062000
504,1877271,599400,20160504,31400,32300,31500,31600,31700,31800,31900,32000,32100,32200,11787201,329400,19191912,9265300,5354801,4794300,4361000,2891836,1481300,682900,31300,30400,31200,31100,31000,30900,30800,30700,30600,30500,12994600,78100,24177800,7208900,2343200,1017500,621500,160200,121900,198000,31400,34500,0,31300,28300,31300,93,31300,31400,0,79,0,0,93014000,72224856,50673400,31950,31100,0,601288,601288.SH,0D09:30:15.194374000
519,1957438,625000,20160504,31400,32300,31500,31600,31700,31800,31900,32000,32100,32200,11891601,329400,19411912,9265300,5356801,4794300,4361000,2891836,1481300,682900,31300,30400,31200,31100,31000,30900,30800,30700,30600,30500,12972900,78100,24177800,7211900,2346200,1027500,621500,160200,121900,198000,31400,34500,0,31300,28300,31300,96,31300,31400,0,79,0,0,93017000,72551356,50667700,31950,31100,0,601288,601288.SH,0D09:30:17.797103000
