,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
670,1005648,299300,20160429,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,1975100,1713200,9503456,4315100,2479100,1134650,688700,559800,675700,1250100,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,5549000,289300,4628500,1493700,514200,263700,354700,102600,109300,23400,33600,37100,0,33600,30300,33600,49,0,33700,0,73,0,0,92503000,31474791,14370900,34360,33230,0,601988,601988.SH,0D09:25:03.994780000
696,1005648,299300,20160429,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,1975100,1713200,9503456,4315100,2479100,1134650,688700,559800,675700,1250100,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,5549000,289300,4628500,1493700,514200,263700,354700,102600,109300,23400,33600,37100,0,33600,30300,33600,49,33600,33700,0,100,0,0,92509000,31474791,14370900,34360,33230,0,601988,601988.SH,0D09:25:09.975291000
718,1005648,299300,20160429,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,1975100,1713200,9503456,4315100,2479100,1134650,688700,559800,675700,1250100,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,5549000,289300,4628500,1493700,514200,263700,354700,102600,109300,23400,33600,37100,0,33600,30300,33600,49,33600,33700,0,79,0,0,92901000,31474791,14370900,34360,33230,0,601988,601988.SH,0D09:29:01.291832000
734,1005648,299300,20160429,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,1975100,1713200,9503456,4315100,2479100,1134650,688700,559800,675700,1250100,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,5549000,289300,4628500,1493700,514200,263700,354700,102600,109300,23400,33600,37100,0,33600,30300,33600,49,33600,33700,0,79,0,0,92903000,31474791,14370900,34360,33230,0,601988,601988.SH,0D09:29:04.276485000
754,1032528,307300,20160429,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,1967100,1714200,9516456,4389200,2479100,1134650,689700,559800,675700,1250100,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,5549000,289300,4640900,1490700,514200,324700,354700,102600,109300,23400,33600,37100,0,33600,30300,33600,50,33600,33700,0,79,0,0,93001000,31556391,14441300,34360,33230,0,601988,601988.SH,0D09:30:01.379629000
763,5771774,1721700,20160429,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,2073900,1749000,9837756,4536889,2617400,1283250,770200,580800,684600,1259600,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,4913700,293300,4846500,2523400,637000,404200,431500,122600,119600,23400,33600,37100,0,33500,30300,33600,87,33600,33700,0,79,0,0,93004000,32989780,15450300,34370,33210,0,601988,601988.SH,0D09:30:05.038709000
773,5886140,1755800,20160429,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,2196600,1772100,9881956,4612389,2629400,1309250,774200,585800,696500,1272600,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,4868600,293800,4949300,2552200,647200,428200,433100,122600,120100,23900,33600,37100,0,33500,30300,33600,91,33600,33700,0,79,0,0,93007000,33551280,15579000,34380,33210,0,601988,601988.SH,0D09:30:10.279799000
782,5896220,1758800,20160429,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,2223800,1772100,9967056,4613389,2630400,1309250,774200,585800,696500,1272600,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,4868600,293800,4954300,2552200,647200,428200,413600,122600,120100,23900,33600,37100,0,33500,30300,33600,92,33600,33700,0,79,0,0,93010000,33666580,15564500,34380,33210,0,601988,601988.SH,0D09:30:10.906099000
793,5908280,1762400,20160429,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,2233800,1772100,9984156,4613389,2635400,1309250,774200,585800,696500,1272600,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,4865000,293800,4954300,2552200,647200,428200,413600,122600,120100,23900,33600,37100,0,33500,30300,33500,93,33600,33700,0,79,0,0,93013000,33698680,15560900,34380,33210,0,601988,601988.SH,0D09:30:13.413628000
808,5908280,1762400,20160429,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,2233800,1772100,9984156,4613589,2655400,1309250,774200,585800,696500,1272600,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,4865500,293800,4954300,2552200,647200,428200,413600,124100,120100,23900,33600,37100,0,33500,30300,33500,93,33600,33700,0,79,0,0,93016000,33718880,15601800,34380,33210,0,601988,601988.SH,0D09:30:16.406518000
