,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
367,2481360,738500,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,7793842,424400,7283694,3963517,2844100,1451200,934200,1024350,726000,1703100,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,567300,157400,12000300,7155000,1505400,269300,366700,387600,133300,81800,33600,37100,0,33600,30300,33600,74,0,33700,0,73,0,0,92504000,34818808,24097700,34320,33290,0,601988,601988.SH,0D09:25:04.955512000
402,2481360,738500,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,7793842,424400,7283694,3963517,2844100,1451200,934200,1024350,726000,1703100,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,567300,157400,12000300,7155000,1505400,269300,366700,387600,133300,81800,33600,37100,0,33600,30300,33600,74,33600,33700,0,100,0,0,92513000,34818808,24097700,34320,33290,0,601988,601988.SH,0D09:25:14.186153000
412,2481360,738500,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,7793842,424400,7283694,3963517,2844100,1451200,934200,1024350,726000,1703100,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,567300,157400,12000300,7155000,1505400,269300,366700,387600,133300,81800,33600,37100,0,33600,30300,33600,74,33600,33700,0,79,0,0,92902000,34818808,24097700,34320,33290,0,601988,601988.SH,0D09:29:02.300672000
434,2481360,738500,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,7793842,424400,7283694,3963517,2844100,1451200,934200,1024350,726000,1703100,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,567300,157400,12000300,7155000,1505400,269300,366700,387600,133300,81800,33600,37100,0,33600,30300,33600,74,33600,33700,0,79,0,0,92903000,34818808,24097700,34320,33290,0,601988,601988.SH,0D09:29:08.413410000
452,2488416,740600,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,7951842,424400,8333494,4012517,3378200,1507300,966100,1026350,726000,1703100,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,576200,157400,13008900,7218600,1522100,271300,366700,387600,183300,81800,33600,37100,0,33600,30300,33600,76,33600,33700,0,79,0,0,93002000,36704208,25259500,34300,33300,0,601988,601988.SH,0D09:30:04.188499000
460,8879550,2640200,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,8601242,640000,8668294,4420717,4122800,1825200,987000,1073650,758400,1751700,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,73700,157400,13368900,7585900,1587400,338200,390300,413000,186300,88800,33700,37100,0,33500,30300,33600,197,33600,33700,0,79,0,0,93005000,40118408,26034100,34310,33250,0,601988,601988.SH,0D09:30:06.526094000
485,9292368,2762900,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,8649042,640600,8737694,4563717,4161700,1831700,1006600,1095150,759200,1793900,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,32600,157400,13918800,7510200,1662800,350200,400300,440000,187800,88800,33700,37100,0,33500,30300,33600,208,33600,33700,0,79,0,0,93008000,40653808,26597600,34310,33260,0,601988,601988.SH,0D09:30:13.355070000
495,9460866,2812900,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,8604242,640600,8737694,4566217,4165300,1831800,1014500,1095150,759200,1793900,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,40300,157400,13994900,7515500,1730400,350200,400300,482100,187800,88800,33700,37100,0,33500,30300,33600,210,33600,33700,0,79,0,0,93011000,40638108,26796400,34310,33260,0,601988,601988.SH,0D09:30:14.269117000
501,9514447,2828800,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,8889042,640600,8903194,4573417,4165300,1831800,1014500,1095150,759200,1798800,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,43000,157400,14002900,7555200,1730400,350200,400300,482100,187800,89800,33700,37100,0,33500,30300,33600,213,33600,33700,0,79,0,0,93014000,41101708,26847800,34300,33260,0,601988,601988.SH,0D09:30:15.191618000
516,9658927,2871800,20160504,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,66800,1798800,9004742,8903194,4573417,4168300,1831800,1014500,1095150,759200,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,14004900,21700,7555400,1735400,355700,400300,482100,187800,89800,157400,33700,37100,0,33500,30300,33600,222,33600,33700,0,79,0,0,93017000,41297208,26814500,34300,33260,0,601988,601988.SH,0D09:30:17.778341000
531,9661615,2872600,20160504,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,80800,1798800,9005742,8903194,4623417,4168300,1831800,1014500,1095150,759200,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,14006900,21700,7557400,1735400,355700,400300,482100,187800,89800,157400,33700,37100,0,33500,30300,33600,223,33600,33700,0,79,0,0,93020000,41363508,26818500,34300,33260,0,601988,601988.SH,0D09:30:20.435501000
549,9733519,2894000,20160504,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,59400,1802800,9051542,8953194,4623417,4183200,1831800,1014500,1095150,759200,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,14018300,21700,7559900,1735400,355700,400300,482100,187800,89800,157400,33700,37100,0,33500,30300,33600,226,33600,33700,0,79,0,0,93023000,41456908,26832700,34300,33260,0,601988,601988.SH,0D09:30:23.478282000
564,9767119,2904000,20160504,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,49400,1802800,9057542,8953194,4623417,4183200,1851800,1014500,1095150,759200,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,14028300,21700,7569900,1735400,355700,400300,482100,187800,89800,157400,33700,37100,0,33500,30300,33600,227,33600,33700,0,79,0,0,93026000,41477908,26852700,34300,33260,0,601988,601988.SH,0D09:30:26.575971000
576,9770479,2905000,20160504,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,48400,1802800,9041742,8955194,4623417,4183200,1853800,1014500,1095150,759200,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,14028300,21700,7570900,1737400,355700,400300,482100,187800,89800,157400,33700,37100,0,33500,30300,33600,228,33600,33700,0,79,0,0,93029000,41466708,26855700,34300,33260,0,601988,601988.SH,0D09:30:29.445683000
589,9770479,2905000,20160504,33600,34500,33700,33800,33900,34000,34100,34200,34300,34400,48400,1807800,9041742,8955194,4623417,4183200,1853800,1014500,1095150,759200,33500,32600,33400,33300,33200,33100,33000,32900,32800,32700,14028300,21700,7570900,1737400,355700,400300,482100,187800,89800,157400,33700,37100,0,33500,30300,33600,228,33600,33700,0,79,0,0,93032000,41471708,26855700,34300,33260,0,601988,601988.SH,0D09:30:32.725987000
609,9943183,2956400,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,9041742,642600,8955194,4623417,4183200,1853800,1014500,1095150,759200,1807800,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,4700,157400,14507300,7570900,1737400,355700,400300,482100,187800,89800,33700,37100,0,33500,30300,33600,233,33600,33700,0,79,0,0,93035000,41423308,27339400,34300,33260,0,601988,601988.SH,0D09:30:35.410012000
621,9966703,2963400,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,9041742,642600,8955194,4623417,4183200,1852800,1014500,1095150,759200,1807800,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,36100,157400,14507300,7570900,1737400,355700,400300,482100,187800,89800,33700,37100,0,33500,30300,33600,236,33600,33700,0,79,0,0,93038000,41422308,27370800,34300,33260,0,601988,601988.SH,0D09:30:38.941518000
636,10011853,2976800,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,9033142,642600,8955194,4623417,4183200,1852800,1013500,1094150,759200,1807800,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,85300,157400,14508300,7570900,1737400,355700,400300,482100,187800,89800,33700,37100,0,33500,30300,33600,238,33600,33700,0,79,0,0,93040000,41411708,27425000,34300,33260,0,601988,601988.SH,0D09:30:41.795066000
654,10011853,2976800,20160504,33700,34600,33800,33900,34000,34100,34200,34300,34400,34500,9040642,642600,8955194,4623417,4183200,1853800,1013500,1094150,759200,1807800,33600,32700,33500,33400,33300,33200,33100,33000,32900,32800,85300,157400,14508300,7531500,1737400,356700,400300,482100,187800,89800,33700,37100,0,33500,30300,33600,238,33600,33700,0,79,0,0,93044000,41428108,27386600,34300,33260,0,601988,601988.SH,0D09:30:44.939122000
