,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
0,177184,39200,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,16000,55800,3300,39200,40800,79300,57900,30100,458111,35400,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,104500,13200,300,41700,16800,34700,6900,151500,45600,34500,45200,49700,0,45200,40700,45200,21,45200,45200,0,79,0,0,92901000,2592921,763700,47760,43670,0,600017,600017.SH,0D09:29:01.268607000
20,177184,39200,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,16000,55800,3300,39200,40800,79300,57900,30100,458111,35400,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,104500,13200,300,41700,16800,34700,6900,151500,45600,34500,45200,49700,0,45200,40700,45200,21,45200,45200,0,79,0,0,92903000,2592921,763700,47760,43670,0,600017,600017.SH,0D09:29:07.274873000
38,217412,48100,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,46000,55800,33300,39200,44400,79300,57900,30100,458111,35400,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,95600,13200,300,41700,16800,34700,6900,151500,45600,34500,45200,49700,0,45200,40700,45200,22,45200,45200,0,79,0,0,93001000,2697821,759800,47690,43660,0,600017,600017.SH,0D09:30:01.303013000
48,283007,62600,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,38400,72800,36300,68100,62300,83800,74400,108400,487911,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,147300,14300,300,43700,16800,48700,39300,161500,52500,34600,45300,49700,0,45200,40700,45300,28,45200,45200,0,79,0,0,93003000,3010921,891600,47580,43820,0,600017,600017.SH,0D09:30:04.731011000
63,450258,99600,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,37300,57300,46300,102700,68600,110800,99400,108700,497711,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,110300,14300,300,45900,16800,59100,39300,164500,53700,35900,45300,49700,0,45200,40700,45300,38,45200,45200,0,79,0,0,93007000,3147021,886800,47530,43760,0,600017,600017.SH,0D09:30:08.686024000
78,545830,120700,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,17300,57300,54200,120100,68600,110800,99400,108700,497711,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,109200,14300,300,45900,16800,59100,39300,164500,53700,35900,45300,49700,0,45200,40700,45200,45,45200,45200,0,79,0,0,93010000,3155321,885700,47530,43760,0,600017,600017.SH,0D09:30:10.331293000
93,545830,120700,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,25300,57300,56200,120100,113200,110800,99400,108700,497711,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,109200,14300,800,45900,16800,78100,40300,164500,53700,35900,45300,49700,0,45200,40700,45200,45,45200,45200,0,79,0,0,93012000,3214921,906200,47490,43790,0,600017,600017.SH,0D09:30:13.396508000
108,545830,120700,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,25300,57300,62200,120100,113200,110800,99400,108700,497711,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,109200,14300,800,45900,16800,78100,42800,164500,53700,35900,45300,49700,0,45200,40700,45200,45,45200,45200,0,79,0,0,93016000,3222921,908700,47490,43790,0,600017,600017.SH,0D09:30:16.318934000
123,545830,120700,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,25300,57300,62200,120100,113200,110800,99400,108700,497711,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,109200,14300,800,45900,16800,78100,42800,164500,53700,35900,45300,49700,0,45200,40700,45200,45,45200,45200,0,79,0,0,93019000,3224721,911700,47490,43790,0,600017,600017.SH,0D09:30:19.752003000
132,606532,134100,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,11900,60300,62200,120100,113200,110800,99400,108700,497711,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,109200,14300,800,45900,16800,78100,42800,164500,53700,35900,45300,49700,0,45200,40700,45300,46,45200,45200,0,79,0,0,93022000,3214321,911700,47500,43790,0,600017,600017.SH,0D09:30:22.458675000
166,606532,134100,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,118200,60300,62200,120100,114200,110800,99400,108700,497711,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,64000,14300,800,45900,16800,78100,42800,164500,53700,35900,45300,49700,0,45200,40700,45300,46,45200,45200,0,79,0,0,93028000,3421621,866500,47490,43710,0,600017,600017.SH,0D09:30:28.377400000
181,606532,134100,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,118200,60300,62200,120100,114200,110800,100500,108700,497711,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,64000,14300,800,45900,16800,78100,42800,164500,53700,35900,45300,49700,0,45200,40700,45300,46,45200,45200,0,79,0,0,93031000,3422721,866500,47490,43710,0,600017,600017.SH,0D09:30:31.274577000
196,642240,142000,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,118200,60300,62200,120100,114200,110800,100500,108700,498011,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,56100,14300,800,45900,16800,78100,42800,164500,53700,35900,45300,49700,0,45200,40700,45200,47,45200,45200,0,79,0,0,93034000,3423021,858600,47490,43700,0,600017,600017.SH,0D09:30:34.274318000
211,653565,144500,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,115700,60300,62200,120100,114200,110800,100500,108700,498011,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,56300,14300,800,45900,16800,78100,42800,164500,53700,35900,45300,49700,0,45200,40700,45300,48,45200,45200,0,79,0,0,93037000,3420521,861800,47490,43690,0,600017,600017.SH,0D09:30:37.332017000
226,653565,144500,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,115700,60300,62200,125100,114200,110800,100500,108700,498011,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,56300,14300,800,45900,16800,78100,42800,164500,53600,35900,45300,49700,0,45200,40700,45300,48,45200,45200,0,79,0,0,93040000,3425521,861700,47490,43690,0,600017,600017.SH,0D09:30:40.354906000
241,654017,144600,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,115700,60300,62200,125100,116200,110800,100500,108700,498011,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,56200,14300,800,45900,16800,78100,42800,164500,53600,35900,45300,49700,0,45200,40700,45200,49,45200,45200,0,79,0,0,93043000,3430521,861600,47490,43690,0,600017,600017.SH,0D09:30:43.345915000
256,715044,158100,20160505,45300,46200,45400,45500,45600,45700,45800,45900,46000,46100,115100,60300,62200,125100,116200,110800,100500,110300,498011,39000,45200,44300,45100,45000,44900,44800,44700,44600,44500,44400,43400,14300,800,45900,16800,78100,42800,164500,53600,35900,45300,49700,0,45200,40700,45200,53,45200,45200,0,79,0,0,93046000,3433021,848800,47490,43670,0,600017,600017.SH,0D09:30:46.287874000
271,911212,201500,20160505,45200,46100,45300,45400,45500,45600,45700,45800,45900,46000,7300,39000,115600,62200,125100,116200,110800,100500,110300,498011,45100,44200,45000,44900,44800,44700,44600,44500,44400,44300,800,11000,45900,16800,78100,42800,164500,53600,35900,14300,45300,49700,0,45200,40700,45200,58,45200,45200,0,79,0,0,93049000,3440821,805400,47490,43590,0,600017,600017.SH,0D09:30:49.282805000
286,912116,201700,20160505,45200,46100,45300,45400,45500,45600,45700,45800,45900,46000,35100,39000,115600,62200,124100,116200,110800,100500,110300,498011,45100,44200,45000,44900,44800,44700,44600,44500,44400,44300,800,11000,47000,16800,78100,42800,164500,53600,35900,14300,45300,49700,0,45200,40700,45200,59,45200,45200,0,79,0,0,93052000,3468421,806500,47470,43590,0,600017,600017.SH,0D09:30:52.502621000
301,934716,206700,20160505,45200,46100,45300,45400,45500,45600,45700,45800,45900,46000,40100,39000,115600,62200,124100,116200,110800,100500,110300,498011,45100,44200,45000,44900,44800,44700,44600,44500,44400,44300,1300,11000,47000,16800,78100,42800,164500,53600,35900,14300,45300,49700,0,45200,40700,45200,60,45200,45200,0,79,0,0,93055000,3473421,807000,47460,43590,0,600017,600017.SH,0D09:30:55.256961000
