,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
7,39827538,12782370,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1978200,986200,21146029,9757694,4753197,3654700,2452900,2406732,2866600,1772036,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11890500,81500,11353600,4012400,928800,477700,464900,377000,191100,146900,31200,34300,0,31100,28100,31200,803,31200,31200,0,79,0,0,94834000,66023589,33514800,31880,30730,0,601288,601288.SH,0D09:48:34.494502000
22,39827538,12782370,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1978200,986200,21146029,9757694,4753197,3654700,2452900,2406732,2866600,1772036,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11893500,81500,11353600,4006500,928800,477700,464900,377000,191100,146900,31200,34300,0,31100,28100,31200,803,31200,31200,0,79,0,0,94837000,66023589,33511900,31880,30730,0,601288,601288.SH,0D09:48:37.361532000
32,39836584,12785270,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1975500,986200,21146229,9757694,4753197,3654700,2452900,2406732,2866600,1772036,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11892900,81500,11353600,4006500,928800,477700,464900,377000,191100,146900,31200,34300,0,31100,28100,31100,806,31200,31200,0,79,0,0,94840000,66021089,33511300,31880,30730,0,601288,601288.SH,0D09:48:40.442883000
49,39836584,12785270,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1976600,986200,21146229,9757694,4753197,3654700,2452900,2406732,2866600,1772036,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11894400,81500,11353600,4006500,934800,477700,464900,377000,191100,146900,31200,34300,0,31100,28100,31100,806,31200,31200,0,79,0,0,94843000,66022189,33518800,31880,30730,0,601288,601288.SH,0D09:48:43.428701000
66,39836584,12785270,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1979100,986200,21146229,9757694,4753197,3654700,2452900,2406732,2866600,1772036,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11965600,81500,11353600,4008200,934800,477700,456700,377000,191100,146900,31200,34300,0,31100,28100,31100,806,31200,31200,0,79,0,0,94846000,66029689,33583500,31880,30730,0,601288,601288.SH,0D09:48:46.460910000
76,39923363,12813170,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1978200,986200,21146229,9757694,4753197,3654700,2452900,2406732,2866600,1772036,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11940700,81500,11353600,4008200,934800,477700,459000,377000,191100,146900,31200,34300,0,31100,28100,31200,809,31200,31200,0,79,0,0,94849000,66032489,33560900,31880,30730,0,601288,601288.SH,0D09:48:49.349204000
91,40163603,12890170,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1936200,986200,21146229,9757694,4753197,3654700,2452900,2406732,2866600,1772036,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11903700,81500,11353600,4008200,934800,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,812,31200,31200,0,79,0,0,94852000,65991989,33525700,31880,30730,0,601288,601288.SH,0D09:48:52.431030000
111,40163603,12890170,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1936200,986200,21202129,9767694,4753197,3654700,2452900,2406732,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11995700,81500,11353600,4008200,934800,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,812,31200,31200,0,79,0,0,94855000,66058389,33617700,31880,30730,0,601288,601288.SH,0D09:48:55.381401000
126,40163915,12890270,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1936100,986200,21202229,9767694,4753197,3654700,2452900,2406732,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11995700,81500,11340200,4008200,934800,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,813,31200,31200,0,79,0,0,94858000,66058389,33604300,31880,30730,0,601288,601288.SH,0D09:48:58.529680000
139,40296515,12932770,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1901600,986200,21263434,9767694,4753197,3660800,2452900,2406732,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11996200,81500,11340200,4018200,934800,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,815,31200,31200,0,79,0,0,94901000,66092194,33614800,31880,30730,0,601288,601288.SH,0D09:49:01.395140000
154,40296826,12932870,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1901600,986200,21263434,9767694,4753197,3660800,2452900,2413432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11996100,81500,11340200,4018200,939800,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31100,816,31200,31200,0,79,0,0,94904000,66098894,33619700,31880,30730,0,601288,601288.SH,0D09:49:04.418869000
171,40296826,12932870,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1901600,986200,21263434,9768694,4753197,3660800,2452900,2413432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,12001100,81500,11344000,4018200,939800,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31100,816,31200,31200,0,79,0,0,94907000,66099894,33628500,31880,30730,0,601288,601288.SH,0D09:49:07.440887000
186,40476538,12990470,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1844000,986200,21315934,9768694,4753197,3660800,2452900,2413432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,12002900,81500,11354000,4018200,942300,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,820,31200,31200,0,79,0,0,94910000,66094794,33642800,31880,30730,0,601288,601288.SH,0D09:49:10.602785000
197,40476538,12990470,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1874000,986200,21315934,9768694,4753197,3660800,2452900,2413432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,12039200,81500,11354000,4018200,942200,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,820,31200,31200,0,79,0,0,94913000,66124994,33679000,31880,30730,0,601288,601288.SH,0D09:49:13.721100000
215,40486811,12993770,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1873600,986200,21315934,9768694,4753197,3660800,2452900,2413432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,12040800,81500,11446500,4018200,942200,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,823,31200,31200,0,79,0,0,94916000,66124594,33773100,31880,30730,0,601288,601288.SH,0D09:49:16.678831000
225,40496171,12996770,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1877800,986200,21315934,9768694,4753197,3660800,2452900,2413432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,12041400,81500,11447600,4018200,942200,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,825,31200,31200,0,79,0,0,94919000,66128794,33774800,31880,30730,0,601288,601288.SH,0D09:49:19.389617000
245,40583843,13024870,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1852100,986200,21365934,9768694,4753197,3660800,2452900,2503432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,12041700,81500,11449600,4018200,942200,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,826,31200,31200,0,79,0,0,94922000,66243694,33777100,31880,30730,0,601288,601288.SH,0D09:49:22.411631000
259,40584779,13025170,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1851800,986200,21365934,9768694,4753197,3660800,2452900,2503432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,12053700,81500,11455500,4018200,942200,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,827,31200,31200,0,79,0,0,94925000,66243394,33795000,31880,30730,0,601288,601288.SH,0D09:49:25.423428000
273,40592579,13027670,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1849300,986200,21367934,9768694,4753197,3660800,2452900,2503432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,12047000,81500,11455500,4018200,942200,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,828,31200,31200,0,79,0,0,94928000,66243894,33788300,31880,30730,0,601288,601288.SH,0D09:49:28.715581000
286,40592579,13027670,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1849300,986200,21375934,9768994,4753197,3660800,2452900,2504432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,12047000,81500,11455500,4018200,942200,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,828,31200,31200,0,79,0,0,94931000,66253194,33788800,31880,30730,0,601288,601288.SH,0D09:49:31.391476000
303,40595689,13028670,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1849300,986200,21372634,9768994,4753197,3660800,2452900,2504432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,12046700,81500,11455500,4019200,942200,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31100,829,31200,31200,0,79,0,0,94934000,66249894,33789500,31880,30730,0,601288,601288.SH,0D09:49:34.452744000
317,40595689,13028670,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1849500,986200,21372634,9768994,4753197,3660800,2452900,2504432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11975500,81500,11455500,4020200,942200,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31100,829,31200,31200,0,79,0,0,94937000,66250094,33719300,31880,30730,0,601288,601288.SH,0D09:49:37.392521000
330,40817833,13099870,20160503,31200,32100,31300,31400,31500,31600,31700,31800,31900,32000,1778300,986200,21374234,9768994,4753197,3660800,2452900,2504432,2866600,1772536,31100,30200,31000,30900,30800,30700,30600,30500,30400,30300,11986500,81500,11455500,4020200,942200,477700,459200,377000,191100,146900,31200,34300,0,31100,28100,31200,830,31200,31200,0,79,0,0,94940000,66180794,33728300,31880,30730,0,601288,601288.SH,0D09:49:40.690670000
