,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
668,15571061,509191,20160429,305900,306900,306000,306100,306200,306300,306500,306600,306700,306800,800,6400,9400,200,100,6000,3000,2500,10900,13500,305800,304700,305700,305600,305500,305400,305300,305200,305100,305000,170109,1600,200,14300,198600,800,151700,27000,27300,139100,305800,326600,0,305800,267200,305800,500,0,296900,0,73,0,0,92503000,1263502,1375109,319040,299750,0,600547,600547.SH,0D09:25:03.403478000
694,15571061,509191,20160429,305900,306900,306000,306100,306200,306300,306500,306600,306700,306800,800,6400,9400,200,100,6000,3000,2500,10900,13500,305800,304700,305700,305600,305500,305400,305300,305200,305100,305000,170109,1600,200,14300,198600,800,151700,27000,27300,139100,305800,326600,0,305800,267200,305800,500,305800,296900,0,100,0,0,92509000,1263502,1375109,319040,299750,0,600547,600547.SH,0D09:25:09.605792000
695,15571061,509191,20160429,305900,306900,306000,306100,306200,306300,306500,306600,306700,306800,800,6400,9400,200,100,6000,3000,2500,10900,13500,305800,304700,305700,305600,305500,305400,305300,305200,305100,305000,170109,1600,200,14300,198600,800,151700,27000,27300,139100,305800,326600,0,305800,267200,305800,500,305800,296900,0,100,0,0,92509000,1263502,1375109,319040,299750,0,600547,600547.SH,0D09:25:09.606031000
728,15571061,509191,20160429,305900,306900,306000,306100,306200,306300,306500,306600,306700,306800,800,6400,9400,200,100,6000,3000,2500,10900,13500,305800,304700,305700,305600,305500,305400,305300,305200,305100,305000,170109,1600,200,14300,198600,800,151700,27000,27300,139100,305800,326600,0,305800,267200,305800,500,305800,296900,0,79,0,0,92903000,1263502,1375109,319040,299750,0,600547,600547.SH,0D09:29:04.263635000
729,15571061,509191,20160429,305900,306900,306000,306100,306200,306300,306500,306600,306700,306800,800,6400,9400,200,100,6000,3000,2500,10900,13500,305800,304700,305700,305600,305500,305400,305300,305200,305100,305000,170109,1600,200,14300,198600,800,151700,27000,27300,139100,305800,326600,0,305800,267200,305800,500,305800,296900,0,79,0,0,92903000,1263502,1375109,319040,299750,0,600547,600547.SH,0D09:29:04.263716000
746,15571061,509191,20160429,305900,306900,306000,306100,306200,306300,306500,306600,306700,306800,800,6400,9400,200,100,6000,3000,2500,10900,13500,305800,304700,305700,305600,305500,305400,305300,305200,305100,305000,170109,1600,200,14300,198600,800,151700,27000,27300,139100,305800,326600,0,305800,267200,305800,500,305800,296900,0,79,0,0,92903000,1263502,1375109,319040,299750,0,600547,600547.SH,0D09:29:10.231286000
751,17136524,560291,20160429,306700,307700,306800,306900,307000,307100,307200,307400,307500,307600,8700,3400,13500,6800,6000,1400,2300,600,1200,10100,306500,305600,306400,306300,306200,306100,306000,305900,305800,305700,14200,14300,100,300,2300,16600,152300,9600,172009,200,306700,326600,0,305800,267200,306500,567,305800,296900,0,79,0,0,93001000,1329502,1262109,319040,299310,0,600547,600547.SH,0D09:30:01.352942000
762,38227915,1248652,20160429,306300,308300,306500,307300,307700,307800,307900,308000,308100,308200,100,100,600,500,100,6800,14500,19600,1300,1100,306000,305100,305900,305800,305700,305600,305500,305400,305300,305200,50639,21200,184800,215209,200,15400,40100,900,1200,18800,307800,326600,0,305800,267200,306000,1233,305800,296900,0,79,0,0,93004000,2482498,1373548,317930,299460,0,600547,600547.SH,0D09:30:04.981858000
775,39982458,1305752,20160429,308000,308900,308100,308200,308300,308400,308500,308600,308700,308800,23000,1400,1300,3300,400,11700,15700,400,26700,8700,307000,306000,306800,306700,306600,306500,306400,306300,306200,306100,10000,64139,1100,4500,1000,5400,3200,9400,5600,2700,308000,326600,0,305800,267200,307000,1324,305800,296900,0,79,0,0,93007000,3048598,1478248,317240,299860,0,600547,600547.SH,0D09:30:10.431639000
784,40323648,1316852,20160429,308000,308900,308100,308200,308300,308400,308500,308600,308700,308800,18800,1400,1300,3300,400,11700,15700,400,27700,9200,307000,306000,306800,306700,306600,306500,306400,306300,306200,306100,4100,77339,1600,12600,1800,37500,3200,4900,5600,3800,308000,326600,0,305800,267200,307000,1345,305800,296900,0,79,0,0,93010000,3056348,1473548,317270,300100,0,600547,600547.SH,0D09:30:10.907466000
790,40489438,1322252,20160429,308000,308900,308100,308200,308300,308400,308500,308600,308700,308800,18500,1400,1300,3300,400,11700,15700,400,27700,9400,306800,305900,306700,306600,306500,306400,306300,306200,306100,306000,600,230200,15100,8400,37500,3200,4900,5600,3800,120339,308000,326600,0,305800,267200,306800,1359,305800,296900,0,79,0,0,93013000,3052248,1521648,317260,300290,0,600547,600547.SH,0D09:30:13.409614000
805,40986506,1338452,20160429,307500,308700,307700,308000,308100,308200,308300,308400,308500,308600,16300,27700,9976,21000,1300,3300,400,11700,15700,400,306700,305800,306600,306500,306400,306300,306200,306100,306000,305900,2100,212909,8500,37500,3200,5200,5600,3800,120339,230400,308000,326600,0,305800,267200,306700,1373,305800,296900,0,79,0,0,93016000,3099124,1506748,317210,300230,0,600547,600547.SH,0D09:30:16.396801000
820,41581947,1357852,20160429,307000,308400,307100,307500,307700,307900,308000,308100,308200,308300,4000,11700,19300,20400,9976,200,23200,1300,3300,400,306600,305700,306500,306400,306300,306200,306100,306000,305900,305800,6600,200,37500,3200,5400,5600,3800,116139,230800,212909,308000,326600,0,305800,267200,307000,1388,305800,296900,0,79,0,0,93018000,3131124,1499848,317110,300190,0,600547,600547.SH,0D09:30:19.342508000
835,42119104,1375352,20160429,307100,308400,307500,307600,307700,307900,308000,308100,308200,308300,15300,11700,21800,500,9976,700,27500,1300,3300,1600,306600,305700,306500,306400,306300,306200,306100,306000,305900,305800,3800,200,37400,3200,4900,5600,3800,116239,226900,213509,308000,326600,0,305800,267200,306600,1411,305800,296900,0,79,0,0,93022000,3145824,1492148,317140,300170,0,600547,600547.SH,0D09:30:22.288350000
846,42779409,1396852,20160429,307000,308300,307500,307600,307700,307800,307900,308000,308100,308200,800,1600,19900,500,9976,200,700,27500,1300,3300,306500,305600,306400,306300,306200,306100,306000,305900,305800,305700,36400,15400,3000,4600,5900,3800,116739,224200,213509,200,308000,326600,0,305800,267200,306500,1437,305800,296900,0,79,0,0,93024000,3134324,1483348,317190,300130,0,600547,600547.SH,0D09:30:25.391528000
858,43205548,1410752,20160429,306700,308000,307000,307200,307400,307500,307600,307700,307800,307900,5100,25400,4200,30000,4700,20300,500,9976,200,1300,306500,305600,306400,306300,306200,306100,306000,305900,305800,305700,92900,15400,3000,4600,5900,3800,116739,219000,213309,200,308000,326600,0,305800,267200,306500,1458,305800,296900,0,79,0,0,93028000,3481624,1529848,317310,300330,0,600547,600547.SH,0D09:30:28.270448000
882,45202575,1475852,20160429,306600,307900,307000,307200,307300,307400,307500,307600,307700,307800,2700,1300,10600,22700,500,4700,18100,500,9976,300,306500,305600,306400,306300,306200,306100,306000,305900,305800,305700,65200,15400,3000,4600,5900,3800,113439,216900,213509,200,308000,326600,0,305800,267200,306600,1514,305800,296900,0,79,0,0,93031000,3472724,1503948,317330,300190,0,600547,600547.SH,0D09:30:31.462852000
909,46257945,1510252,20160429,307000,307900,307100,307200,307300,307400,307500,307600,307700,307800,6000,1300,2000,22700,500,4700,18200,500,9976,300,306500,305600,306400,306300,306200,306100,306000,305900,305800,305700,59600,15400,3000,4600,5900,3800,108639,208500,213009,200,308000,326600,0,305800,267200,306500,1561,305800,296900,0,79,0,0,93034000,3424824,1482348,317450,300110,0,600547,600547.SH,0D09:30:34.323992000
921,47711813,1557652,20160429,306700,308000,307200,307300,307400,307500,307600,307700,307800,307900,1000,25800,22400,500,4700,14800,700,9976,300,1300,306500,305600,306400,306300,306200,306100,306000,305900,305800,305700,46500,15400,3000,4600,5900,3800,98600,208500,213009,200,308000,326600,0,305800,267200,307200,1606,305800,296900,0,79,0,0,93037000,3397624,1464309,317430,300010,0,600547,600547.SH,0D09:30:37.237401000
936,49178288,1605452,20160429,306700,307900,307000,307200,307300,307400,307500,307600,307700,307800,100,1400,3700,14800,500,5100,14900,700,9976,300,306600,305700,306500,306400,306300,306200,306100,306000,305900,305800,500,200,31200,3000,4600,5900,3800,98600,198600,212609,308000,326600,0,305800,267200,306700,1646,305800,296900,0,79,0,0,93040000,3396724,1428009,317430,299870,0,600547,600547.SH,0D09:30:40.300125000
951,50249261,1640352,20160429,306900,307800,307000,307100,307200,307300,307400,307500,307600,307700,400,300,52550,1500,14800,4000,5100,16600,900,9976,306700,305700,306500,306400,306300,306200,306100,306000,305900,305800,17200,200,29800,3000,4500,5900,3800,92900,197500,211109,308000,326600,0,305800,267200,306900,1684,305800,296900,0,79,0,0,93043000,3466774,1454009,317280,299930,0,600547,600547.SH,0D09:30:43.365419000
965,53285170,1739352,20160429,307000,308000,307100,307200,307300,307400,307500,307600,307800,307900,37750,30200,3500,14800,4000,5100,15500,900,300,3400,306700,305300,306100,306000,305900,305800,305700,305600,305500,305400,800,900,2200,92900,180100,211109,200,15400,37000,500,308000,326600,0,305800,267200,307000,1751,305800,296900,0,79,0,0,93046000,3448598,1374709,317340,299550,0,600547,600547.SH,0D09:30:46.328496000
980,55548381,1813252,20160429,307000,308100,307100,307300,307400,307500,307600,307800,307900,308000,48550,1300,3500,4000,5100,14800,900,300,3400,28000,306700,305300,306500,306000,305900,305800,305700,305600,305500,305400,1200,900,100,45600,174300,211109,200,15400,37000,500,308000,326600,0,305800,267200,306700,1837,305800,296900,0,79,0,0,93048000,3462498,1320709,317350,299280,0,600547,600547.SH,0D09:30:49.280294000
995,56401386,1841052,20160429,306800,307800,306900,307000,307100,307200,307300,307400,307500,307600,6900,300,6800,48050,4900,600,4300,5100,15900,900,306600,305300,306500,306000,305900,305800,305700,305600,305500,305400,100,900,20100,45900,170900,211109,200,15400,37000,500,308000,326600,0,305800,267200,306800,1869,305800,296900,0,79,0,0,93052000,3502198,1328609,317290,299350,0,600547,600547.SH,0D09:30:52.395561000
1010,57364652,1872452,20160429,306900,307900,307000,307100,307200,307300,307400,307500,307600,307800,300,3400,63050,4900,600,4300,5100,15200,900,300,306700,305300,306500,306000,305900,305800,305700,305600,305500,305400,500,900,16300,45900,170100,211109,200,15400,37000,500,308000,326600,0,305800,267200,306900,1905,305800,296900,0,79,0,0,93054000,3825198,1324009,317890,299320,0,600547,600547.SH,0D09:30:55.272783000
1028,59134858,1930152,20160429,307000,307900,307100,307200,307300,307400,307500,307600,307700,307800,41650,3400,4900,800,4300,5100,15400,900,1900,300,306700,305400,306500,306400,306000,305900,305800,305700,305600,305500,100,500,1900,300,111300,169900,211109,200,15400,37000,308000,326600,0,305800,267200,307000,1969,305800,296900,0,79,0,0,93058000,3812498,1371909,317950,299560,0,600547,600547.SH,0D09:30:58.453759000
1040,60184160,1964352,20160429,306700,307700,306800,307000,307100,307200,307300,307400,307500,307600,300,1900,1000,46450,3900,1300,4300,5100,15400,900,306600,305300,306100,306000,305900,305800,305700,305600,305500,305400,1700,900,5700,111300,168600,210609,200,15400,37000,500,308000,326600,0,305800,267200,306800,2015,305800,296900,0,79,0,0,93100000,3836398,1375209,317980,299570,0,600547,600547.SH,0D09:31:01.470727000
1055,62687394,2046052,20160429,307000,307900,307100,307200,307300,307400,307500,307600,307700,307800,31250,3100,3900,1300,4300,5100,15400,900,3200,400,306900,305300,306800,306000,305900,305800,305700,305600,305500,305400,1700,900,16400,74600,166500,210609,200,15400,37000,500,308000,326600,0,305800,267200,307000,2084,305800,296900,0,79,0,0,93104000,3833198,1347109,318030,299450,0,600547,600547.SH,0D09:31:04.297960000
1070,63568139,2074752,20160429,306900,307800,307000,307100,307200,307300,307400,307500,307600,307700,10300,400,23950,3900,1300,4300,5300,15500,900,3200,306800,305500,306700,306500,306100,306000,305900,305800,305700,305600,400,37000,3700,1500,1600,74600,165600,210409,200,15400,308000,326600,0,305800,267200,306800,2125,305800,296900,0,79,0,0,93107000,3841498,1324209,318010,299340,0,600547,600547.SH,0D09:31:07.481685000
1085,63975728,2088052,20160429,306300,307300,306500,306600,306700,306800,306900,307000,307100,307200,200,4300,2700,800,1900,500,14500,28350,3900,1200,306100,305200,306000,305900,305800,305700,305600,305500,305400,305300,1600,13400,74600,165300,210409,200,15400,37000,500,900,308000,326600,0,305800,267200,306300,2151,305800,296900,0,79,0,0,93110000,3860098,1316709,317980,299300,0,600547,600547.SH,0D09:31:10.402858000
1100,64944090,2119652,20160429,306500,307500,306700,306800,306900,307000,307100,307200,307300,307400,10300,15800,6500,1600,15500,29150,3900,1100,800,5300,306000,305100,305900,305800,305700,305600,305500,305400,305300,305200,74400,14600,165100,210409,200,15400,37000,500,900,13400,308000,326600,0,305800,267200,306700,2203,305800,296900,0,79,0,0,93113000,3874198,1314109,317950,299280,0,600547,600547.SH,0D09:31:13.277192000
1118,68028080,2220252,20160429,307000,307900,307100,307200,307300,307400,307500,307600,307700,307800,9650,8900,3900,1100,800,5300,17300,900,3200,400,306300,305400,306200,306100,306000,305900,305800,305700,305600,305500,300,500,200,100,44500,164300,209509,200,15400,37000,308000,326600,0,305800,267200,307000,2277,305800,296900,0,79,0,0,93116000,3831298,1283009,318080,299120,0,600547,600547.SH,0D09:31:16.532608000
1130,68236565,2227052,20160429,306100,307400,306500,306700,306800,306900,307000,307100,307200,307300,2000,5300,1400,200,2200,200,15450,3900,1100,800,306000,305100,305900,305800,305700,305600,305500,305400,305300,305200,44100,14600,163900,199709,200,15400,37000,500,900,13400,308000,326600,0,305800,267200,306100,2297,305800,296900,0,79,0,0,93119000,3848298,1272809,318050,299060,0,600547,600547.SH,0D09:31:19.527717000
1145,68769756,2244452,20160429,306600,307600,306800,306900,307000,307100,307200,307300,307400,307500,300,1200,2500,200,16650,3900,1100,900,5300,18000,306000,305100,305900,305800,305700,305600,305500,305400,305300,305200,39800,14600,158700,199709,200,15400,37000,500,900,13400,308000,326600,0,305800,267200,306000,2330,305800,296900,0,79,0,0,93122000,3869998,1265509,318100,298990,0,600547,600547.SH,0D09:31:22.424024000
