,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
14,520519,166300,20160505,31300,32200,31400,31500,31600,31700,31800,31900,32000,32100,4246000,439600,24397349,7976300,4059500,2734401,1848400,955100,1165800,543700,31200,30300,31100,31000,30900,30800,30700,30600,30500,30400,23083100,96100,15856200,4532400,1174700,831000,547700,297200,466100,61200,31300,34400,0,31300,28200,31300,72,31300,31300,0,79,0,0,92901000,58457850,49238200,31850,31000,0,601288,601288.SH,0D09:29:02.322472000
28,520519,166300,20160505,31300,32200,31400,31500,31600,31700,31800,31900,32000,32100,4246000,439600,24397349,7976300,4059500,2734401,1848400,955100,1165800,543700,31200,30300,31100,31000,30900,30800,30700,30600,30500,30400,23083100,96100,15856200,4532400,1174700,831000,547700,297200,466100,61200,31300,34400,0,31300,28200,31300,72,31300,31300,0,79,0,0,92903000,58457850,49238200,31850,31000,0,601288,601288.SH,0D09:29:08.315249000
45,520832,166400,20160505,31300,32200,31400,31500,31600,31700,31800,31900,32000,32100,4285300,443600,23542449,8029500,4069500,2734401,1855100,961800,1166800,543700,31200,30300,31100,31000,30900,30800,30700,30600,30500,30400,23097300,96100,15883200,4552400,1184700,846900,555700,297200,466100,61200,31300,34400,0,31300,28200,31300,73,31300,31300,0,79,0,0,93002000,57825850,49334100,31860,31000,0,601288,601288.SH,0D09:30:02.452237000
54,804265,257000,20160505,31300,32200,31400,31500,31600,31700,31800,31900,32000,32100,3992800,457600,25460049,9061700,4720300,2817401,1939000,999805,1216700,598600,31200,30300,31100,31000,30900,30800,30700,30600,30500,30400,24012700,96100,16122800,4734900,1159300,898200,556000,304200,472500,64700,31300,34400,0,31200,28200,31300,83,31300,31300,0,79,0,0,93005000,61947355,51162500,31850,30980,0,601288,601288.SH,0D09:30:06.151168000
70,819911,262000,20160505,31300,32200,31400,31500,31600,31700,31800,31900,32000,32100,3994100,460600,25511549,9084100,4761000,2940401,1943000,999805,1222700,598600,31200,30300,31100,31000,30900,30800,30700,30600,30500,30400,24016300,96100,16182300,4742400,1164300,900500,556000,304200,472500,64700,31300,34400,0,31200,28200,31300,86,31300,31300,0,79,0,0,93008000,62204255,51240300,31850,30980,0,601288,601288.SH,0D09:30:09.044679000
82,819911,262000,20160505,31300,32200,31400,31500,31600,31700,31800,31900,32000,32100,4001100,460600,25530549,9194000,4762000,2940401,1943000,999805,1222700,598600,31200,30300,31100,31000,30900,30800,30700,30600,30500,30400,24016300,96100,16182300,4742400,1164300,900500,556000,304200,472500,64700,31300,34400,0,31200,28200,31300,86,31300,31300,0,79,0,0,93011000,62341155,51240300,31850,30980,0,601288,601288.SH,0D09:30:11.468813000
100,819911,262000,20160505,31300,32200,31400,31500,31600,31700,31800,31900,32000,32100,4001100,460600,25530549,9199000,4762000,2942401,1944000,1002805,1222700,598600,31200,30300,31100,31000,30900,30800,30700,30600,30500,30400,24014300,96100,16204300,4753300,1166300,900500,556000,304200,472500,64700,31300,34400,0,31200,28200,31300,86,31300,31300,0,79,0,0,93014000,62371555,51273200,31850,30980,0,601288,601288.SH,0D09:30:14.547643000
115,819911,262000,20160505,31300,32200,31400,31500,31600,31700,31800,31900,32000,32100,4898200,460600,25536549,9199000,4762000,2943401,1944000,1002805,1222700,598600,31200,30300,31100,31000,30900,30800,30700,30600,30500,30400,24014300,96100,16204300,4753300,1176300,900500,556000,304200,474900,64700,31300,34400,0,31200,28200,31300,86,31300,31300,0,79,0,0,93017000,63308355,51285600,31840,30980,0,601288,601288.SH,0D09:30:17.475319000
130,819911,262000,20160505,31300,32200,31400,31500,31600,31700,31800,31900,32000,32100,4898200,460600,25540449,9200000,4762000,2943401,1944000,1002805,1222700,598600,31200,30300,31100,31000,30900,30800,30700,30600,30500,30400,24016600,96100,16192800,4763300,1176300,900500,556000,304200,474900,64700,31300,34400,0,31200,28200,31300,86,31300,31300,0,79,0,0,93020000,63313255,51286400,31840,30980,0,601288,601288.SH,0D09:30:21.062960000
142,819911,262000,20160505,31300,32200,31400,31500,31600,31700,31800,31900,32000,32100,4898200,460600,25540449,9200000,4762000,2943401,1944000,1002805,1222700,598600,31200,30300,31100,31000,30900,30800,30700,30600,30500,30400,24016600,96100,16193800,4763300,1176300,900500,556000,304200,474900,64700,31300,34400,0,31200,28200,31300,86,31300,31300,0,79,0,0,93023000,63313255,51287400,31840,30980,0,601288,601288.SH,0D09:30:23.460053000
