,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
355,1131,70,20160504,161500,0,0,0,0,0,0,0,0,0,492470,0,0,0,0,0,0,0,0,0,161500,0,0,0,0,0,0,0,0,0,492470,0,35030,0,0,0,0,0,0,0,161600,179200,0,161600,146600,161600,1,161600,162900,0,0,940,0,92500140,0,0,0,0,0,776,000776.SZ,0D09:25:02.551084000
374,7992736,494600,20160504,161600,162800,161800,161900,162000,162100,162300,162500,162600,162700,55270,3500,400,500,5700,5600,3000,2200,600,2300,161500,160600,161400,161300,161200,161100,161000,160900,160800,160700,35600,32500,34800,58500,12000,50100,76200,1300,114900,10100,161600,179200,0,161600,146600,161600,151,161600,162900,0,0,940,0,92500410,5735564,1843700,168900,158600,0,776,000776.SZ,0D09:25:06.442810000
386,7992736,494600,20160504,161600,162800,161800,161900,162000,162100,162300,162500,162600,162700,55270,3500,400,500,5700,5600,3000,2200,600,2300,161500,160600,161400,161300,161200,161100,161000,160900,160800,160700,35600,32500,34800,58500,12000,50100,76200,1300,114900,10100,161600,179200,0,161600,146600,161600,151,161600,162900,0,79,940,0,92500410,5735564,1843700,168900,158600,0,776,000776.SZ,0D09:25:08.977496000
462,9202439,569470,20160504,161800,162900,161900,162000,162100,162300,162500,162600,162700,162800,400,66400,500,2600,5600,3000,12200,600,2300,3500,161600,160700,161500,161400,161300,161200,161100,161000,160900,160800,4530,10100,26800,37300,58500,25900,52000,89900,1300,19900,161600,179200,0,161500,146600,161600,195,161600,162900,0,0,940,0,93000810,5763494,1906930,168900,158600,0,776,000776.SZ,0D09:30:06.710539000
469,11074139,685270,20160504,161900,162800,162000,162100,162200,162300,162400,162500,162600,162700,5900,22700,18200,16500,700,3000,500,23600,8300,4500,161600,160700,161500,161400,161300,161200,161100,161000,160900,160800,69130,17300,43200,38500,61900,91100,80200,146100,6800,50300,161900,179200,0,161500,146600,161600,311,161600,162900,0,0,940,0,93005440,6345494,2479630,168800,159000,0,776,000776.SZ,0D09:30:09.865435000
475,11074139,685270,20160504,161900,162800,162000,162100,162200,162300,162400,162500,162600,162700,5900,22700,18200,16500,700,3000,500,23600,8300,4500,161600,160700,161500,161400,161300,161200,161100,161000,160900,160800,77930,17300,43200,38500,61900,91100,80200,146100,6800,50600,161900,179200,0,161500,146600,161600,311,161600,162900,0,0,940,0,93008630,6346594,2524230,168800,159000,0,776,000776.SZ,0D09:30:12.924279000
508,11106489,687270,20160504,161900,162800,162000,162100,162200,162300,162400,162500,162600,162700,4900,22700,18200,16500,700,3000,500,23600,8300,4500,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,1500,50600,82130,43200,38500,61900,91100,82200,151100,11800,161900,179200,0,161500,146600,161600,315,161600,162900,0,0,940,0,93012310,6345094,2564130,168800,159000,0,776,000776.SZ,0D09:30:15.821755000
523,11208491,693570,20160504,162000,162900,162100,162200,162300,162400,162500,162600,162700,162800,17100,69800,16500,700,3000,500,23600,8300,4500,22700,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,1200,50600,82630,43200,38500,61600,92100,82200,152300,11800,162000,179200,0,161500,146600,161700,321,161600,162900,0,0,940,0,93015060,6340294,2568930,168800,159000,0,776,000776.SZ,0D09:30:18.802391000
538,11218203,694170,20160504,162000,162900,162100,162200,162300,162400,162500,162600,162700,162800,17100,69800,16500,700,3000,500,23600,8300,4500,22700,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,6600,50600,82630,43200,38500,61600,92100,82200,152300,11800,162000,179200,0,161500,146600,161700,323,161600,162900,0,0,940,0,93017790,6345294,2575430,168800,159000,0,776,000776.SZ,0D09:30:21.815442000
553,11422173,706770,20160504,161900,162800,162000,162100,162200,162300,162400,162500,162600,162700,2000,22700,9500,16500,700,3000,2500,23600,8300,4500,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,2100,50600,89130,43200,38500,61600,92100,82200,152300,12300,162000,179200,0,161500,146600,161700,332,161600,162900,0,0,940,0,93021120,6341694,2580030,168800,159000,0,776,000776.SZ,0D09:30:24.774239000
568,11446458,708270,20160504,161900,162800,162000,162100,162200,162300,162400,162500,162600,162700,2900,22700,9500,16500,700,3000,2000,23600,8300,4500,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,2100,50600,93630,43200,38500,61600,92100,82200,152300,15300,162000,179200,0,161500,146600,161900,333,161600,162900,0,0,940,0,93024040,6342094,2589130,168800,159100,0,776,000776.SZ,0D09:30:28.478087000
583,11451315,708570,20160504,161900,162800,162000,162100,162200,162300,162400,162500,162600,162700,2600,22700,9500,16500,700,3000,2000,23600,8300,4500,161800,160900,161700,161600,161500,161400,161300,161200,161100,161000,400,15300,39600,86830,43300,38500,61600,92100,82200,152300,162000,179200,0,161500,146600,161900,335,161600,162900,0,0,940,0,93027290,6324794,2637830,168800,159100,0,776,000776.SZ,0D09:30:30.757553000
598,11524145,713070,20160504,161900,162800,162000,162100,162200,162300,162400,162500,162600,162700,700,22700,9500,16500,700,3000,2000,23600,8300,4500,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,38600,50600,231230,43300,38500,61600,92100,82200,152300,15300,162000,179200,0,161500,146600,161700,342,161600,162900,0,0,940,0,93030480,6324094,2782330,168800,159200,0,776,000776.SZ,0D09:30:33.704788000
613,11608243,718270,20160504,162000,162900,162100,162200,162300,162400,162500,162600,162700,162800,9500,69800,16500,700,3000,2000,23600,8300,4500,22700,161900,160900,161700,161600,161500,161400,161300,161200,161100,161000,700,15300,34600,234930,49400,38500,61600,92100,81000,151900,162000,179200,0,161500,146600,161700,348,161600,162900,0,0,940,0,93032870,6323594,2792730,168800,159200,0,776,000776.SZ,0D09:30:36.699300000
628,11757037,727470,20160504,161800,162800,162000,162100,162200,162300,162400,162500,162600,162700,3000,22700,10000,16500,700,3000,2000,23600,8300,4500,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,27900,50600,234630,48400,38500,61600,91600,81000,151900,15300,162000,179200,0,161500,146600,161900,354,161600,162900,0,0,940,0,93036330,6327094,2793530,168800,159200,0,776,000776.SZ,0D09:30:39.757970000
643,11803957,730370,20160504,161800,162800,162000,162100,162200,162300,162400,162500,162600,162700,300,22700,10000,16500,700,3000,2000,23600,8300,4500,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,28000,50600,226630,48500,38500,61600,91600,81000,151900,15300,162000,179200,0,161500,146600,161800,359,161600,162900,0,0,940,0,93039380,6325394,2786030,168800,159200,0,776,000776.SZ,0D09:30:42.802016000
