,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
363,10438265,328041,20160504,318500,319900,318600,318700,318800,318900,319000,319200,319700,319800,900,1400,3300,1300,6400,75000,35000,300,15200,23800,318200,316900,318100,318000,317700,317600,317500,317200,317100,317000,21459,600,3600,44900,5000,1400,1100,13500,4300,17900,318200,357400,0,318200,292400,318200,413,0,324900,0,73,0,0,92503000,1429313,663359,336460,311640,0,600547,600547.SH,0D09:25:04.173716000
398,10438265,328041,20160504,318500,319900,318600,318700,318800,318900,319000,319200,319700,319800,900,1400,3300,1300,6400,75000,35000,300,15200,23800,318200,316900,318100,318000,317700,317600,317500,317200,317100,317000,21459,600,3600,44900,5000,1400,1100,13500,4300,17900,318200,357400,0,318200,292400,318200,413,318200,324900,0,100,0,0,92509000,1429313,663359,336460,311640,0,600547,600547.SH,0D09:25:11.005534000
416,10438265,328041,20160504,318500,319900,318600,318700,318800,318900,319000,319200,319700,319800,900,1400,3300,1300,6400,75000,35000,300,15200,23800,318200,316900,318100,318000,317700,317600,317500,317200,317100,317000,21459,600,3600,44900,5000,1400,1100,13500,4300,17900,318200,357400,0,318200,292400,318200,413,318200,324900,0,79,0,0,92902000,1429313,663359,336460,311640,0,600547,600547.SH,0D09:29:02.303631000
428,10438265,328041,20160504,318500,319900,318600,318700,318800,318900,319000,319200,319700,319800,900,1400,3300,1300,6400,75000,35000,300,15200,23800,318200,316900,318100,318000,317700,317600,317500,317200,317100,317000,21459,600,3600,44900,5000,1400,1100,13500,4300,17900,318200,357400,0,318200,292400,318200,413,318200,324900,0,79,0,0,92903000,1429313,663359,336460,311640,0,600547,600547.SH,0D09:29:08.348801000
448,13236372,416000,20160504,318000,319700,318100,318200,318600,318700,318800,318900,319000,319200,74641,15200,3500,2300,500,1300,6500,74600,35000,300,317800,316800,317700,317600,317500,317400,317200,317100,317000,316900,200,600,5000,1400,3100,500,1900,6300,17900,600,318600,357400,0,318000,292400,318000,518,318200,324900,0,79,0,0,93002000,1508854,728100,335520,311340,0,600547,600547.SH,0D09:30:02.432076000
457,23004365,723400,20160504,318000,318900,318100,318200,318300,318400,318500,318600,318700,318800,105441,83000,24100,117100,1500,2300,8500,5400,13700,23200,317000,316100,316900,316800,316700,316600,316500,316400,316300,316200,13500,27200,2700,3100,2200,1600,12400,2600,1300,15500,318600,357400,0,317000,292400,317500,802,318200,324900,0,79,0,0,93005000,1944954,1004800,332990,311020,0,600547,600547.SH,0D09:30:06.029853000
480,27169538,854400,20160504,318100,319000,318200,318300,318400,318500,318600,318700,318800,318900,22941,39100,160200,1500,4300,33400,5900,15500,23200,83000,318000,316300,317100,317000,316900,316800,316700,316600,316500,316400,500,1800,300,22500,2700,3100,2200,1600,13400,2600,318600,357400,0,317000,292400,318100,903,318200,324900,0,79,0,0,93008000,1928554,1051800,332820,310960,0,600547,600547.SH,0D09:30:13.263759000
489,27780117,873600,20160504,318000,318900,318100,318200,318300,318400,318500,318600,318700,318800,18000,83900,17741,197100,1500,4300,33400,5900,15500,23600,317600,316200,317000,316900,316800,316700,316600,316500,316400,316300,300,15900,23500,2700,3000,2200,1600,13400,2600,1800,318600,357400,0,317000,292400,318000,932,318200,324900,0,79,0,0,93011000,2016654,1065100,332530,310950,0,600547,600547.SH,0D09:30:14.260321000
498,28218133,887400,20160504,317500,318700,317900,318000,318100,318200,318300,318400,318500,318600,1000,15500,200,17600,18941,199100,1500,4300,33400,5900,317000,316100,316900,316800,316700,316600,316500,316400,316300,316200,15500,27600,2700,3000,3200,1600,13400,2600,1800,15900,318600,357400,0,317000,292400,317000,952,318200,324900,0,79,0,0,93014000,2031454,1070900,332490,310930,0,600547,600547.SH,0D09:30:15.183268000
513,28710280,902900,20160504,317900,318800,318000,318100,318200,318300,318400,318500,318600,318700,1800,22700,16900,18841,196700,1500,4300,34500,5900,15500,317600,316200,317000,316900,316800,316700,316600,316500,316400,316300,1300,15900,10400,2700,3000,3200,1900,13400,2600,1800,318600,357400,0,317000,292400,317600,974,318200,324900,0,79,0,0,93017000,2029854,1069500,332540,310910,0,600547,600547.SH,0D09:30:17.681525000
