,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
12,639496,33800,20160505,189300,190300,189400,189500,189600,189700,189800,189900,190000,190200,1000,1200,300,14300,200,4200,1800,2600,2500,1500,189200,187800,189100,189000,188600,188500,188400,188100,188000,187900,2300,1600,15200,128100,1000,100,5600,200,10900,100,189200,206600,0,189200,169000,189200,44,189200,187800,0,79,0,0,92901000,1026421,271800,202050,185870,0,600677,600677.SH,0D09:29:02.319614000
16,639496,33800,20160505,189300,190300,189400,189500,189600,189700,189800,189900,190000,190200,1000,1200,300,14300,200,4200,1800,2600,2500,1500,189200,187800,189100,189000,188600,188500,188400,188100,188000,187900,2300,1600,15200,128100,1000,100,5600,200,10900,100,189200,206600,0,189200,169000,189200,44,189200,187800,0,100,0,0,92903000,1026421,271800,202050,185870,0,600677,600677.SH,0D09:29:05.217076000
17,639496,33800,20160505,189300,190300,189400,189500,189600,189700,189800,189900,190000,190200,1000,1200,300,14300,200,4200,1800,2600,2500,1500,189200,187800,189100,189000,188600,188500,188400,188100,188000,187900,2300,1600,15200,128100,1000,100,5600,200,10900,100,189200,206600,0,189200,169000,189200,44,189200,187800,0,100,0,0,92903000,1026421,271800,202050,185870,0,600677,600677.SH,0D09:29:05.217290000
26,639496,33800,20160505,189300,190300,189400,189500,189600,189700,189800,189900,190000,190200,1000,1200,300,14300,200,4200,1800,2600,2500,1500,189200,187800,189100,189000,188600,188500,188400,188100,188000,187900,2300,1600,15200,128100,1000,100,5600,200,10900,100,189200,206600,0,189200,169000,189200,44,189200,187800,0,79,0,0,92903000,1026421,271800,202050,185870,0,600677,600677.SH,0D09:29:08.314200000
44,965397,51000,20160505,189600,190800,189700,189800,189900,190000,190200,190300,190500,190700,200,1500,5200,1800,2600,2500,1500,1200,200,100,189500,188000,189300,189200,189100,189000,188600,188500,188400,188100,3500,11900,1600,3900,18200,128200,1000,100,5600,200,189500,206600,0,189200,169000,189500,53,189200,187800,0,79,0,0,93002000,1019921,282600,202270,186000,0,600677,600677.SH,0D09:30:02.451620000
53,2541985,134200,20160505,189900,191000,190000,190100,190200,190300,190500,190700,190800,190900,9600,500,2700,300,1600,1200,300,600,1500,6000,189500,188400,189400,189300,189200,189100,189000,188900,188600,188500,41800,5600,8000,65300,14300,9800,92800,300,1000,3100,189900,206600,0,189100,169000,189500,165,189200,187800,0,79,0,0,93005000,1184308,398500,201840,186230,0,600677,600677.SH,0D09:30:06.150642000
69,2708842,143000,20160505,189900,191000,190000,190100,190200,190300,190500,190700,190800,190900,8200,500,2700,300,1600,1200,1300,600,1500,6000,189500,188400,189400,189300,189200,189100,189000,188900,188600,188500,43300,5600,8100,71000,14500,9500,92300,300,1000,3100,189900,206600,0,189100,169000,189500,177,189200,187800,0,79,0,0,93008000,1191108,409800,201840,186280,0,600677,600677.SH,0D09:30:09.043810000
81,2754326,145400,20160505,189900,191000,190000,190100,190200,190300,190500,190700,190800,190900,8200,1000,2900,300,1600,1200,1300,600,1500,6000,189700,188500,189500,189400,189300,189200,189100,189000,188900,188600,600,3100,41100,8100,75100,14500,9500,93300,300,1000,189900,206600,0,189100,169000,189700,184,189200,187800,0,79,0,0,93011000,1198008,425700,201800,186330,0,600677,600677.SH,0D09:30:11.468006000
99,2822658,149000,20160505,189900,191000,190000,190100,190200,190300,190500,190700,190800,190900,5700,1000,2900,300,1600,1200,1300,600,1500,6000,189500,188400,189400,189300,189200,189100,189000,188900,188600,188500,40600,5600,8200,83200,14700,9500,93300,300,1000,3100,189900,206600,0,189100,169000,189500,188,189200,187800,0,79,0,0,93014000,1197508,433800,201830,186370,0,600677,600677.SH,0D09:30:14.546665000
114,2843504,150100,20160505,189900,191000,190000,190100,190200,190300,190500,190700,190800,190900,5700,1000,2900,300,1600,1200,1300,600,1500,6000,189700,188600,189600,189500,189400,189300,189200,189100,189000,188900,500,1000,300,39600,8200,82100,14700,9500,93300,300,189900,206600,0,189100,169000,189600,191,189200,187800,0,79,0,0,93017000,1197508,433800,201830,186360,0,600677,600677.SH,0D09:30:17.474568000
129,3235810,170800,20160505,189800,190900,189900,190000,190100,190200,190300,190500,190700,190800,16100,6000,5000,2900,300,1600,1200,1300,600,1500,189600,188500,189500,189400,189300,189200,189100,189000,188900,188600,900,3100,20400,8200,81600,14700,9500,93400,300,1000,189900,206600,0,189100,169000,189900,199,189200,187800,0,79,0,0,93020000,1218008,414300,201650,186210,0,600677,600677.SH,0D09:30:21.062255000
141,3379921,178400,20160505,189700,190800,189800,189900,190000,190100,190200,190300,190500,190700,600,1500,15600,6000,3900,300,1600,1200,1300,600,189500,188400,189400,189300,189200,189100,189000,188900,188600,188500,20400,5600,8200,83800,14700,9500,93400,300,1000,3100,189900,206600,0,189100,169000,189700,205,189200,187800,0,79,0,0,93023000,1223808,415600,201610,186220,0,600677,600677.SH,0D09:30:23.459461000
157,3427365,180900,20160505,189700,190800,189800,189900,190000,190100,190200,190300,190500,190700,1000,1500,17200,6200,3900,300,1600,1200,1300,600,189500,188400,189400,189300,189200,189100,189000,188900,188600,188500,20600,5600,8200,83800,13700,9500,93400,300,1000,3100,189900,206600,0,189100,169000,189800,208,189200,187800,0,79,0,0,93025000,1226008,415200,201590,186210,0,600677,600677.SH,0D09:30:27.300739000
172,3446325,181900,20160505,189700,190800,189800,189900,190000,190100,190200,190300,190500,190700,500,1500,17200,6700,3900,300,1600,1200,1300,1100,189600,188500,189500,189400,189300,189200,189100,189000,188900,188600,500,3100,20100,8200,83300,13700,9500,93400,300,1000,189900,206600,0,189100,169000,189700,210,189200,187800,0,79,0,0,93029000,1225708,416500,201580,186210,0,600677,600677.SH,0D09:30:29.518620000
184,3926541,207200,20160505,189900,191000,190000,190100,190200,190300,190500,190700,190800,190900,1400,1000,3900,300,1600,1200,1300,1100,1500,8300,189800,188600,189600,189500,189400,189300,189200,189100,189000,188900,32700,1000,200,20100,8200,81800,13700,9500,92200,300,189900,206600,0,189100,169000,189900,225,189200,187800,0,79,0,0,93032000,1205708,446700,201790,186450,0,600677,600677.SH,0D09:30:32.422402000
199,4048058,213600,20160505,190000,191200,190100,190200,190300,190500,190700,190800,190900,191000,4400,5400,300,1600,1200,1200,1100,1500,8300,1000,189800,188600,189600,189500,189400,189300,189200,189100,189000,188900,42100,1000,200,20100,8200,79000,13700,9500,92100,300,189900,206600,0,189100,169000,189800,235,189200,187800,0,79,0,0,93035000,1203308,451200,201800,186490,0,600677,600677.SH,0D09:30:35.408143000
214,4894591,258200,20160505,190000,191200,190100,190200,190300,190500,190700,190800,190900,191000,3400,5400,300,1600,1200,1200,1100,1500,8300,1000,189800,188900,189700,189600,189500,189400,189300,189200,189100,189000,1200,300,1100,200,20400,8200,77300,13700,9500,102400,190000,206600,0,189100,169000,189800,247,189200,187800,0,79,0,0,93038000,1204408,423700,201790,186220,0,600677,600677.SH,0D09:30:38.436427000
232,4934472,260300,20160505,190000,191200,190100,190200,190300,190500,190700,190800,190900,191000,2300,5400,300,1600,1200,1200,1100,1500,8300,1000,189800,188900,189700,189600,189500,189400,189300,189200,189100,189000,1800,300,1900,200,20400,8200,77300,13700,9500,102400,190000,206600,0,189100,169000,189800,252,189200,187800,0,79,0,0,93041000,1202708,426700,201790,186230,0,600677,600677.SH,0D09:30:41.713684000
247,5063510,267100,20160505,189700,190900,189900,190000,190100,190200,190300,190500,190700,190800,5200,8300,4500,2700,300,1600,1200,1200,1100,1500,189600,188500,189500,189400,189300,189200,189100,189000,188900,188600,200,2100,20400,8100,72200,13700,9500,102300,300,1000,190000,206600,0,189100,169000,189700,266,189200,187800,0,79,0,0,93044000,1219008,417900,201680,186160,0,600677,600677.SH,0D09:30:44.442823000
262,5200072,274300,20160505,189700,190900,189900,190000,190100,190200,190300,190500,190700,190800,200,8300,4800,2700,300,1600,1200,1200,1100,1500,189500,188400,189400,189300,189200,189100,189000,188900,188600,188500,20400,5600,8000,69500,13300,9500,102300,300,1000,2100,190000,206600,0,189100,169000,189700,275,189200,187800,0,79,0,0,93047000,1210808,413500,201710,186130,0,600677,600677.SH,0D09:30:47.569426000
277,5270328,278000,20160505,189900,191000,190000,190100,190200,190300,190500,190700,190800,190900,2700,1000,22700,600,1600,1600,1200,1100,1500,8300,189500,188400,189400,189300,189200,189100,189000,188900,188600,188500,20400,5600,8000,68900,13300,9500,102100,300,1000,2100,190000,206600,0,189100,169000,189800,281,189200,187800,0,79,0,0,93049000,1236408,412400,201560,186120,0,600677,600677.SH,0D09:30:50.867332000
292,5663519,298700,20160505,189600,191000,190000,190100,190200,190300,190500,190700,190800,190900,8400,1000,9900,600,1600,1600,1200,1100,1500,8300,189500,188400,189400,189300,189200,189100,189000,188900,188600,188500,20400,5600,7900,67200,13300,9500,92100,300,1000,2100,190000,206600,0,189100,169000,189700,300,189200,187800,0,79,0,0,93053000,1229308,400200,201620,186030,0,600677,600677.SH,0D09:30:53.429627000
306,6301432,332300,20160505,190000,191300,190200,190300,190500,190700,190800,190900,191000,191200,5000,900,1200,1600,3000,1100,1500,8300,1000,5400,189900,188600,189700,189500,189400,189300,189200,189100,189000,188900,200,1000,900,20500,7900,66300,13300,9500,91600,300,190200,206600,0,189100,169000,190000,317,189200,187800,0,79,0,0,93056000,1206808,400000,201710,186030,0,600677,600677.SH,0D09:30:56.510872000
321,6343215,334500,20160505,190000,191300,190200,190300,190500,190700,190800,190900,191000,191200,10600,900,1200,2800,3000,1100,1500,8300,1000,5400,189900,189000,189800,189700,189600,189500,189400,189300,189200,189100,1500,91600,1000,900,200,20500,7900,64400,13300,9500,190200,206600,0,189100,169000,189900,326,189200,187800,0,79,0,0,93059000,1213208,400600,201640,186040,0,600677,600677.SH,0D09:30:59.420754000
336,6411576,338100,20160505,189800,191200,190000,190200,190300,190500,190700,190800,190900,191000,900,5400,9700,1200,2800,3000,1100,1500,8300,1000,189700,188600,189600,189500,189400,189300,189200,189100,189000,188900,1100,1000,300,20500,7900,61100,13200,9500,91300,300,190200,206600,0,189100,169000,189800,332,189200,187800,0,79,0,0,93102000,1211408,394700,201630,185990,0,600677,600677.SH,0D09:31:02.407306000
351,6432453,339200,20160505,189900,191200,190000,190200,190300,190500,190700,190800,190900,191000,3600,5400,9700,1200,2800,3000,1100,1500,8300,1000,189700,188600,189600,189500,189400,189300,189200,189100,189000,188900,1100,1000,3400,20700,7900,59900,13200,9500,91300,300,190200,206600,0,189100,169000,189700,335,189200,187800,0,79,0,0,93105000,1216508,417900,201580,186100,0,600677,600677.SH,0D09:31:05.908503000
366,8479331,447300,20160505,189900,191200,190000,190200,190300,190500,190700,190800,190900,191000,3100,5400,9700,1200,2800,3200,1100,1500,8300,1000,189700,188200,189600,189400,189100,189000,188900,188600,188500,188400,200,200,4100,2000,9500,91300,300,1000,2100,5600,190200,206600,0,189100,169000,189800,438,189200,187800,0,79,0,0,93108000,1192608,318500,201490,185080,0,600677,600677.SH,0D09:31:08.449976000
381,8634972,455500,20160505,189800,191000,189900,190000,190200,190300,190500,190700,190800,190900,13100,1000,39,11700,1400,2800,3200,1100,1500,8300,189600,188200,189500,189400,189100,189000,188900,188600,188500,188400,3400,200,800,2000,9500,118100,300,1000,2100,5600,190200,206600,0,189100,169000,189800,456,189200,187800,0,79,0,0,93111000,1207547,345200,201360,185390,0,600677,600677.SH,0D09:31:11.561983000
393,8705184,459200,20160505,189700,190900,189800,189900,190000,190200,190300,190500,190700,190800,800,8300,11300,39,11800,1400,2800,3200,1100,1500,189600,188200,189500,189400,189100,189000,188900,188600,188500,188400,300,200,800,2000,9500,118100,300,1000,2100,5600,190200,206600,0,189100,169000,189700,461,189200,187800,0,79,0,0,93114000,1207547,342100,201360,185350,0,600677,600677.SH,0D09:31:14.270039000
408,8746905,461400,20160505,189600,190900,189800,189900,190000,190200,190300,190500,190700,190800,8600,8300,11400,1439,14800,1400,2800,3200,1100,1500,189500,188100,189400,189100,189000,188900,188600,188500,188400,188200,800,1000,2000,9500,117800,300,1000,2100,5600,200,190200,206600,0,189100,169000,189600,468,189200,187800,0,79,0,0,93117000,1221247,341500,201240,185340,0,600677,600677.SH,0D09:31:17.330412000
426,8976371,473500,20160505,189800,191000,189900,190000,190200,190300,190500,190700,190800,190900,9700,1500,12439,15800,1400,2800,4000,1100,1500,8300,189500,188100,189400,189100,189000,188900,188600,188500,188400,188200,1000,1000,2000,9500,117900,300,1000,2100,5600,200,190200,206600,0,189100,169000,189800,481,189200,187800,0,79,0,0,93120000,1224047,341800,201220,185350,0,600677,600677.SH,0D09:31:21.189851000
441,9139550,482100,20160505,189800,191000,189900,190000,190200,190300,190500,190700,190800,190900,6700,1800,14039,16800,1400,2800,4000,1100,4500,8300,189700,188400,189500,189400,189200,189100,189000,188900,188600,188500,18800,5600,600,2000,5000,11500,115800,300,1000,2100,190200,206600,0,189100,169000,189800,491,189200,187800,0,79,0,0,93123000,1231947,365100,201210,185620,0,600677,600677.SH,0D09:31:23.389075000
453,9452599,498600,20160505,189800,191000,189900,190000,190200,190300,190500,190700,190800,190900,2300,1900,14039,16800,1400,2800,4000,1100,4500,8300,189700,188200,189500,189400,189200,189100,189000,188600,188500,188400,13400,200,1900,2000,5000,11500,106000,1000,2100,5600,190200,206600,0,189100,169000,189700,500,189200,187800,0,79,0,0,93126000,1256747,351500,201170,185470,0,600677,600677.SH,0D09:31:26.274520000
471,9701117,511700,20160505,189800,191000,189900,190000,190200,190300,190500,190700,190800,190900,1200,1900,14039,16800,1400,2800,4000,1100,4500,8300,189700,188200,189500,189400,189200,189100,189000,188600,188500,188400,2200,200,1900,2000,5000,11800,105900,1000,2100,5600,190200,206600,0,189100,169000,189800,514,189200,187800,0,79,0,0,93129000,1259247,340500,201170,185340,0,600677,600677.SH,0D09:31:29.504652000
486,12308509,649600,20160505,189000,190800,189600,189700,189900,190000,190200,190300,190500,190700,87685,4500,1000,500,12239,16800,1400,2800,4000,1100,188600,187100,188500,188400,188200,188100,188000,187800,187700,187500,1000,13300,2100,5600,200,1000,14100,2500,23300,3600,190200,206600,0,189000,169000,189000,590,189200,187800,0,79,0,0,93132000,1347032,211700,200380,183090,0,600677,600677.SH,0D09:31:32.820696000
