,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
662,61600,14000,20160429,44000,44900,44100,44200,44300,44400,44500,44600,44700,44800,35100,23200,3800,26800,44200,7900,129100,40000,27800,41000,43900,43000,43800,43700,43600,43500,43400,43300,43200,43100,8200,34100,5100,5100,9000,10700,4700,8200,10800,35200,44000,48400,0,44000,39600,44000,23,0,44000,0,73,0,0,92501000,1497300,662700,46500,41210,0,600017,600017.SH,0D09:25:01.815297000
683,61600,14000,20160429,44000,44900,44100,44200,44300,44400,44500,44600,44700,44800,35100,23200,3800,26800,44200,7900,129100,40000,27800,41000,43900,43000,43800,43700,43600,43500,43400,43300,43200,43100,8200,34100,5100,5100,9000,10700,4700,8200,10800,35200,44000,48400,0,44000,39600,44000,23,44000,44000,0,100,0,0,92507000,1497300,662700,46500,41210,0,600017,600017.SH,0D09:25:07.807933000
684,61600,14000,20160429,44000,44900,44100,44200,44300,44400,44500,44600,44700,44800,35100,23200,3800,26800,44200,7900,129100,40000,27800,41000,43900,43000,43800,43700,43600,43500,43400,43300,43200,43100,8200,34100,5100,5100,9000,10700,4700,8200,10800,35200,44000,48400,0,44000,39600,44000,23,44000,44000,0,100,0,0,92507000,1497300,662700,46500,41210,0,600017,600017.SH,0D09:25:07.808075000
726,61600,14000,20160429,44000,44900,44100,44200,44300,44400,44500,44600,44700,44800,35100,23200,3800,26800,44200,7900,129100,40000,27800,41000,43900,43000,43800,43700,43600,43500,43400,43300,43200,43100,8200,34100,5100,5100,9000,10700,4700,8200,10800,35200,44000,48400,0,44000,39600,44000,23,44000,44000,0,79,0,0,92903000,1497300,662700,46500,41210,0,600017,600017.SH,0D09:29:04.261809000
744,61600,14000,20160429,44000,44900,44100,44200,44300,44400,44500,44600,44700,44800,35100,23200,3800,26800,44200,7900,129100,40000,27800,41000,43900,43000,43800,43700,43600,43500,43400,43300,43200,43100,8200,34100,5100,5100,9000,10700,4700,8200,10800,35200,44000,48400,0,44000,39600,44000,23,44000,44000,0,79,0,0,92903000,1497300,662700,46500,41210,0,600017,600017.SH,0D09:29:10.229945000
750,74770,17000,20160429,44000,44900,44100,44200,44300,44400,44500,44600,44700,44800,96400,23200,3800,28800,44200,7900,129100,40000,27800,41000,43900,43000,43800,43700,43600,43500,43400,43300,43200,43100,5200,34100,5100,5100,9000,10700,4700,18200,10800,35200,44000,48400,0,43900,39600,43900,24,44000,44000,0,79,0,0,93001000,1570700,669700,46400,41230,0,600017,600017.SH,0D09:30:01.351287000
761,126512,28800,20160429,43800,44700,43900,44000,44100,44200,44300,44400,44500,44600,2000,28800,23600,114500,38100,30800,65700,14400,129700,123200,43700,42800,43600,43500,43400,43300,43200,43100,43000,42900,5100,36400,49100,42500,6100,19200,20800,45200,36900,6900,44000,48400,0,43800,39600,43800,36,44000,44000,0,79,0,0,93004000,1913010,797500,46240,41490,0,600017,600017.SH,0D09:30:04.981212000
774,173219,39500,20160429,43800,44700,43900,44000,44100,44200,44300,44400,44500,44600,1800,28800,29800,145100,38100,33400,65700,14400,130500,125200,43600,42700,43500,43400,43300,43200,43100,43000,42900,42800,43700,12500,47900,6100,19200,20800,48500,36900,6900,36400,44000,48400,0,43600,39600,43800,50,44000,44000,0,79,0,0,93007000,1996710,799100,46210,41480,0,600017,600017.SH,0D09:30:10.430509000
783,173219,39500,20160429,43800,44700,43900,44000,44100,44200,44300,44400,44500,44600,1800,28800,29800,145100,38100,33400,65700,14400,130500,125200,43600,42700,43500,43400,43300,43200,43100,43000,42900,42800,43700,12500,47900,6100,19200,20800,48500,36900,6900,36400,44000,48400,0,43600,39600,43800,50,44000,44000,0,79,0,0,93010000,2012610,799100,46210,41480,0,600017,600017.SH,0D09:30:10.906640000
789,173219,39500,20160429,43800,44700,43900,44000,44100,44200,44300,44400,44500,44600,1800,28800,29800,145100,38100,33400,65700,14400,130500,125200,43600,42700,43500,43400,43300,43200,43100,43000,42900,42800,43700,12500,47900,6100,19200,20800,48500,38900,6900,36400,44000,48400,0,43600,39600,43800,50,44000,44000,0,79,0,0,93013000,2012610,801100,46210,41480,0,600017,600017.SH,0D09:30:13.409112000
