,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
357,4725,500,20160504,94500,0,0,0,0,0,0,0,0,0,74900,0,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,74900,0,17700,0,0,0,0,0,0,0,94500,105500,0,94500,86300,94500,1,94500,95900,0,0,0,0,92500100,0,0,0,0,0,2099,002099.SZ,0D09:25:02.554965000
376,707805,74900,20160504,94700,95900,95000,95200,95300,95400,95500,95600,95700,95800,7500,6000,1300,1400,6800,7600,97000,3100,3000,9700,94500,93500,94300,94200,94100,94000,93900,93800,93700,93600,24600,19400,1500,5800,10900,46600,200,15300,1400,1000,94500,105500,0,94500,86300,94500,66,94500,95900,0,0,0,0,92500380,1443266,946000,101600,91000,0,2099,002099.SZ,0D09:25:06.545378000
390,707805,74900,20160504,94700,95900,95000,95200,95300,95400,95500,95600,95700,95800,7500,6000,1300,1400,6800,7600,97000,3100,3000,9700,94500,93500,94300,94200,94100,94000,93900,93800,93700,93600,24600,19400,1500,5800,10900,46600,200,15300,1400,1000,94500,105500,0,94500,86300,94500,66,94500,95900,0,79,0,0,92500380,1443266,946000,101600,91000,0,2099,002099.SZ,0D09:25:08.983344000
464,830035,87800,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,1400,1000,1800,6600,93800,3100,3000,11700,6000,1600,94800,93800,94700,94600,94500,94300,94200,94100,94000,93900,5700,15800,2000,7600,34000,4000,6800,24100,56000,1200,95000,105500,0,94500,86300,94800,78,94500,95900,0,0,0,0,93000790,1477666,1026800,101600,91200,0,2099,002099.SZ,0D09:30:06.776049000
471,1165720,123200,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,3600,3600,6900,3800,14200,97500,3100,3000,12400,11700,94800,93900,94700,94600,94500,94400,94300,94200,94100,94000,4000,9700,26600,65700,48000,3000,5100,15900,45200,95000,95000,105500,0,94500,86300,94700,118,94500,95900,0,0,0,0,93006310,1688466,1421000,101300,91700,0,2099,002099.SZ,0D09:30:09.951946000
477,1198918,126700,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,3000,3600,6900,3800,14200,97500,3100,3000,12400,11700,94800,93900,94700,94600,94500,94400,94300,94200,94100,94000,1100,9700,27400,65700,48000,3000,5600,15900,45200,95000,95100,105500,0,94500,86300,95100,123,94500,95900,0,0,0,0,93008930,1694566,1420000,101300,91700,0,2099,002099.SZ,0D09:30:12.926564000
510,1347383,142300,20160504,95300,96200,95400,95500,95600,95700,95800,95900,96000,96100,3100,3400,14200,97500,3100,3000,12400,11700,3600,2000,94800,93900,94700,94600,94500,94400,94300,94200,94100,94000,500,9700,27900,65700,47100,3000,5600,15900,45200,95000,95300,105500,0,94500,86300,95300,133,94500,95900,0,0,0,0,93011310,1686566,1421000,101300,91700,0,2099,002099.SZ,0D09:30:15.826342000
525,1414625,149400,20160504,95300,96200,95400,95500,95600,95700,95800,95900,96000,96100,3100,3400,14200,97500,3100,3000,12400,11700,3600,2000,94700,93800,94600,94500,94400,94300,94200,94100,94000,93900,22200,37200,65700,48100,3000,5600,15900,45200,95000,9700,95300,105500,0,94500,86300,94700,138,94500,95900,0,0,0,0,93015140,1693066,1464100,101300,91800,0,2099,002099.SZ,0D09:30:18.873370000
540,1416531,149600,20160504,95300,96200,95400,95500,95600,95700,95800,95900,96000,96100,2900,3400,14200,97500,3100,3000,12400,11700,3600,2000,94700,93800,94600,94500,94400,94300,94200,94100,94000,93900,21500,37200,65700,49100,3000,5600,15900,45200,95000,9700,95300,105500,0,94500,86300,95300,139,94500,95900,0,0,0,0,93018330,1692866,1460000,101300,91800,0,2099,002099.SZ,0D09:30:21.911448000
555,1573813,166200,20160504,95300,96200,95400,95500,95600,95700,95800,95900,96000,96100,2900,3400,14200,97500,3100,3000,12400,11700,3600,2000,94700,93800,94600,94500,94400,94300,94200,94100,94000,93900,7600,37200,65700,49100,3000,5600,15900,45200,95000,9700,95300,105500,0,94500,86300,94700,156,94500,95900,0,0,0,0,93019490,1693766,1444100,101300,91700,0,2099,002099.SZ,0D09:30:24.846056000
570,1601450,169100,20160504,95400,96300,95500,95600,95700,95800,95900,96000,96100,96200,14200,2700,97500,3100,3000,12400,11700,3600,2000,3400,95300,94200,95100,94900,94800,94700,94600,94500,94400,94300,1100,15900,2000,3200,300,8000,65700,49100,3000,5600,95300,105500,0,94500,86300,95300,158,94500,95900,0,0,0,0,93022990,1690866,1451500,101300,91700,0,2099,002099.SZ,0D09:30:28.509940000
585,1617657,170800,20160504,95400,96300,95500,95600,95700,95800,95900,96000,96100,96200,13600,2700,97500,3100,3000,12400,11700,3600,2000,3400,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,2000,15900,100,3200,300,7300,65700,49100,3000,5600,95400,105500,0,94500,86300,95300,162,94500,95900,0,0,0,0,93026980,1690266,1447800,101300,91700,0,2099,002099.SZ,0D09:30:30.821824000
600,1617657,170800,20160504,95300,96200,95400,95500,95600,95700,95800,95900,96000,96100,2000,3400,13600,97500,3100,3000,12400,11700,3600,2000,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,2000,15900,100,3200,2300,11400,63400,48800,3000,5600,95400,105500,0,94500,86300,95300,162,94500,95900,0,0,0,0,93030320,1720566,1448700,101400,91700,0,2099,002099.SZ,0D09:30:33.770456000
615,1617657,170800,20160504,95300,96200,95400,95500,95600,95700,95800,95900,96000,96100,3100,3400,13600,97500,3100,3000,12400,11700,3600,2000,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,2000,15900,100,3200,2300,11900,63400,48800,3000,5600,95400,105500,0,94500,86300,95300,162,94500,95900,0,0,0,0,93033180,1721666,1449100,101400,91800,0,2099,002099.SZ,0D09:30:36.798566000
630,1942685,205100,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,1800,2000,2800,13600,97500,3100,3000,12400,11700,3600,94700,93800,94600,94500,94400,94300,94200,94100,94000,93900,7100,37200,64400,49200,3000,5600,15900,45200,95000,9700,95400,105500,0,94500,86300,94700,186,94500,95900,0,0,0,0,93035960,1723666,1438100,101400,91700,0,2099,002099.SZ,0D09:30:39.836698000
645,1952205,206100,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,2100,3600,800,3300,13700,97500,3100,3000,12400,11700,94800,93900,94700,94600,94500,94400,94300,94200,94100,94000,1000,9700,7100,64400,44200,3000,6600,15900,45200,95000,95400,105500,0,94500,86300,95200,190,94500,95900,0,0,0,0,93039160,1725366,1435100,101400,91700,0,2099,002099.SZ,0D09:30:42.865154000
660,2030301,214300,20160504,95400,96300,95500,95600,95700,95800,95900,96000,96100,96200,13700,2700,97500,3100,3000,12400,11700,3800,4700,3400,95300,94000,94800,94700,94600,94500,94400,94300,94200,94100,1200,95000,1000,7300,64400,44200,3000,6600,15900,45500,95400,105500,0,94500,86300,95300,199,94500,95900,0,0,0,0,93042230,1722066,1436100,101400,91700,0,2099,002099.SZ,0D09:30:45.780825000
675,2060797,217500,20160504,95300,96200,95400,95500,95600,95700,95800,95900,96000,96100,6800,3400,13700,97500,3100,3000,12400,11700,4800,4700,95200,94000,94800,94700,94600,94500,94400,94300,94200,94100,1000,95000,1200,8000,64400,44200,3000,6600,15900,45500,95400,105500,0,94500,86300,95300,201,94500,95900,0,0,0,0,93045420,1729966,1435300,101300,91700,0,2099,002099.SZ,0D09:30:48.894425000
690,2089307,220500,20160504,95300,96200,95400,95500,95600,95700,95800,95900,96000,96100,6800,3400,13700,97500,3100,3000,12400,11700,4800,4700,95000,94000,94800,94700,94600,94500,94400,94300,94200,94100,22500,95000,200,12800,64700,44200,3000,6600,15900,45500,95400,105500,0,94500,86300,95100,204,94500,95900,0,0,0,0,93047730,1729966,1466900,101300,91800,0,2099,002099.SZ,0D09:30:51.775244000
705,2192951,231400,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,400,4700,6800,13700,97500,3100,3000,12400,11700,4800,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,18800,45500,1000,1500,17600,64300,44200,3000,6600,15900,95400,105500,0,94500,86300,95000,209,94500,95900,0,0,0,0,93050970,1733966,1468300,101300,91800,0,2099,002099.SZ,0D09:30:54.805499000
720,2193903,231500,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,300,4700,8500,54000,97700,3100,3000,12400,11700,4800,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,18800,42500,1000,5500,26100,63800,44200,3000,6600,15900,95400,105500,0,94500,86300,95200,210,94500,95900,0,0,0,0,93054160,1777466,1477800,101200,91800,0,2099,002099.SZ,0D09:30:57.697741000
735,2229147,235200,20160504,95300,96200,95400,95500,95600,95700,95800,95900,96000,96100,46500,3400,55200,98700,3100,3000,12400,12200,4800,4700,95200,94300,95100,95000,94900,94800,94700,94600,94500,94400,1300,6600,600,18800,1000,5500,36100,63800,43600,4000,95400,105500,0,94500,86300,95200,214,94500,95900,0,0,0,0,93057540,1821866,1486200,101100,91800,0,2099,002099.SZ,0D09:31:00.852868000
750,2724714,287200,20160504,95100,96100,95300,95400,95500,95600,95700,95800,95900,96000,100,4700,8000,51700,98700,3100,3000,12400,11100,4800,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,18700,42000,1300,5500,36100,101800,43600,4000,6600,15900,95400,105500,0,94500,86300,95400,224,94500,95900,0,0,0,0,93100480,1779166,1516100,101200,91900,0,2099,002099.SZ,0D09:31:03.786063000
765,2788365,293900,20160504,95300,96200,95400,95500,95600,95700,95800,95900,96000,96100,58600,3400,51700,98700,3100,3000,12400,11100,4800,4700,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,12100,41500,1300,9800,37100,99800,44700,4000,6600,15900,95400,105500,0,94500,86300,95000,226,94500,95900,0,0,0,0,93103440,1829966,1513900,101000,91900,0,2099,002099.SZ,0D09:31:06.755050000
780,2825516,297800,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,1000,4800,700,57600,51700,98700,3100,3000,12400,11100,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,13300,41500,1300,9800,37100,99800,44700,4000,6600,15900,95400,105500,0,94500,86300,95200,229,94500,95900,0,0,0,0,93105800,1830666,1515100,101000,91900,0,2099,002099.SZ,0D09:31:09.905444000
795,2839775,299300,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,300,4800,4400,57900,51700,98700,3100,3000,12400,11100,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,12700,41500,1300,9800,37100,99800,46300,4000,6600,15900,95400,105500,0,94500,86300,95100,232,94500,95900,0,0,0,0,93109280,1833966,1521000,101000,91900,0,2099,002099.SZ,0D09:31:12.800894000
810,2849292,300300,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,3700,4700,59400,51700,98700,3100,3000,12400,11100,6600,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,3000,15900,12700,1300,9800,38100,99800,47300,4000,6600,95400,105500,0,94500,86300,95200,235,94500,95900,0,0,0,0,93112420,1836266,1525000,101000,91900,0,2099,002099.SZ,0D09:31:16.696150000
825,2849292,300300,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,9900,4700,59400,52700,98700,8100,3000,12400,11100,6600,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,5300,15900,13800,1300,9800,38100,99800,47300,4000,6600,95400,105500,0,94500,86300,95200,235,94500,95900,0,0,0,0,93115020,1848566,1523900,101000,91900,0,2099,002099.SZ,0D09:31:18.893564000
840,2920677,307800,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,3900,4700,59400,52500,98400,8100,3000,12400,11100,6600,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,3800,15900,13800,1300,9800,38600,100300,47200,4000,6600,95400,105500,0,94500,86300,95200,241,94500,95900,0,0,0,0,93118100,1842966,1526100,101000,91900,0,2099,002099.SZ,0D09:31:21.875656000
855,2920677,307800,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,4900,4700,62400,50700,98400,8100,3000,12400,10600,10600,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,17200,15900,13800,1300,9800,38600,99800,47200,4000,5000,95400,105500,0,94500,86300,95200,241,94500,95900,0,0,0,0,93121110,1850466,1528800,101000,91900,0,2099,002099.SZ,0D09:31:24.867188000
870,2972982,313300,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,7000,4700,62400,50400,98400,8100,3000,12400,10600,12600,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,14700,15900,13800,1300,10600,38600,99800,48300,4000,5000,95400,105500,0,94500,86300,95100,247,94500,95900,0,0,0,0,93124430,1822766,1532600,100900,91900,0,2099,002099.SZ,0D09:31:27.821103000
885,2982502,314300,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,21300,4700,61400,50400,98400,8100,3000,12400,10600,12600,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,19700,15900,14000,1300,10600,38600,100800,48300,9000,5000,95400,105500,0,94500,86300,95200,248,94500,95900,0,0,0,0,93127020,1841166,1539000,100900,91900,0,2099,002099.SZ,0D09:31:30.865554000
900,3036766,320000,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,15600,4700,61400,50700,98400,8100,3000,12400,10600,12600,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,19700,15900,14000,1300,10600,38600,100800,48300,9000,5000,95400,105500,0,94500,86300,95200,253,94500,95900,0,0,0,0,93130110,1835466,1543800,100900,92000,0,2099,002099.SZ,0D09:31:33.942544000
915,3206008,337790,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,9600,4700,61400,50700,98400,8100,3000,12400,10600,12600,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,9510,15900,15400,2300,31200,38600,100800,48300,9000,5000,95400,105500,0,94500,86300,95100,261,94500,95900,0,0,0,0,93133330,1829466,1555710,100900,92000,0,2099,002099.SZ,0D09:31:36.884198000
930,3206008,337790,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,9600,5100,60800,49500,98400,8100,3000,12400,10600,12600,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,9510,15900,15400,2300,31200,39500,100800,48300,9000,5000,95400,105500,0,94500,86300,95100,261,94500,95900,0,0,0,0,93136040,1828066,1558610,100900,92000,0,2099,002099.SZ,0D09:31:39.870620000
945,3315479,349300,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,3490,15200,9600,61800,49500,98400,8100,3400,12400,10600,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,15400,42000,4300,31200,39500,98400,48300,9000,5000,15900,95400,105500,0,94500,86300,95100,268,94500,95900,0,0,0,0,93139450,1842356,1538800,100900,92000,0,2099,002099.SZ,0D09:31:42.881505000
960,3318332,349600,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,16690,15200,10700,61800,49500,98400,8100,3400,12400,10600,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,15400,42000,4300,31200,39500,97400,48300,9000,5000,15900,95400,105500,0,94500,86300,95100,269,94500,95900,0,0,0,0,93142220,1856156,1536200,100800,92000,0,2099,002099.SZ,0D09:31:45.861680000
975,3414383,359700,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,6590,15200,10700,61800,9200,99400,8100,4400,12400,10600,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,16600,42000,4300,31200,39500,97400,53300,9000,5000,15900,95400,105500,0,94500,86300,95100,273,94500,95900,0,0,0,0,93145380,1809856,1543000,101000,92000,0,2099,002099.SZ,0D09:31:48.911422000
990,3419138,360200,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,9890,15200,10700,61800,9200,99400,8100,4400,12400,10600,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,16600,42000,4300,31200,39500,97400,53800,9000,5000,15100,95400,105500,0,94500,86300,95100,274,94500,95900,0,0,0,0,93147870,1815856,1515000,101000,92000,0,2099,002099.SZ,0D09:31:51.900325000
1005,3535064,372390,20160504,95200,96100,95300,95400,95500,95600,95700,95800,95900,96000,10700,5100,61800,9200,99400,8100,4400,12400,10600,13200,95100,94200,95000,94900,94800,94700,94600,94500,94400,94300,8310,19100,17200,5800,31200,36500,97400,53800,9000,5000,95400,105500,0,94500,86300,95100,280,94500,95900,0,0,0,0,93151310,1802866,1524310,101000,92000,0,2099,002099.SZ,0D09:31:54.853151000
1020,3650203,384500,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,5690,13200,10700,61800,9200,99400,8100,4400,12400,10600,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,15400,42000,5800,31200,36500,97400,53800,9000,5000,18900,95400,105500,0,94500,86300,95000,283,94500,95900,0,0,0,0,93154310,1807556,1493000,101000,92000,0,2099,002099.SZ,0D09:31:57.964060000
1035,3697753,389500,20160504,95100,96000,95200,95300,95400,95500,95600,95700,95800,95900,790,13200,10700,61800,9200,99400,8100,4400,12400,10600,95000,94100,94900,94800,94700,94600,94500,94400,94300,94200,19400,42000,5800,31200,36500,97400,54800,9000,5000,19900,95400,105500,0,94500,86300,95100,289,94500,95900,0,0,0,0,93157370,1805656,1496400,101000,92000,0,2099,002099.SZ,0D09:32:01.010929000
