,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
6,16477740,900300,20160503,183600,184500,183700,183800,183900,184000,184100,184200,184300,184400,6400,9800,9600,18800,1800,45197,1900,9100,31200,500,183500,182600,183400,183300,183200,183100,183000,182900,182800,182700,9500,200,800,12600,39900,10400,33000,600,5000,1000,184100,200800,0,181500,164300,183600,792,182500,182500,0,79,0,0,94834000,1559582,401700,189190,178870,0,600677,600677.SH,0D09:48:34.493629000
21,16477740,900300,20160503,183600,184500,183700,183800,183900,184000,184100,184200,184300,184400,6400,9800,8900,18800,1800,45197,1900,9100,31200,500,183500,182600,183400,183300,183200,183100,183000,182900,182800,182700,9500,200,800,12600,39900,10400,33000,600,5000,1000,184100,200800,0,181500,164300,183600,792,182500,182500,0,79,0,0,94837000,1558882,401700,189190,178870,0,600677,600677.SH,0D09:48:37.361096000
31,16494264,901200,20160503,183600,184500,183700,183800,183900,184000,184100,184200,184300,184400,17000,10300,8900,18800,1800,45197,1900,9100,31200,500,183500,182600,183400,183300,183200,183100,183000,182900,182800,182700,9500,200,800,12600,39900,10400,33000,600,5000,1000,184100,200800,0,181500,164300,183600,793,182500,182500,0,79,0,0,94840000,1571982,401700,189150,178870,0,600677,600677.SH,0D09:48:40.441441000
48,16496100,901300,20160503,183600,184500,183700,183800,183900,184000,184100,184200,184300,184400,18900,10300,8900,18800,1800,45197,1900,9100,31200,500,183500,182600,183400,183300,183200,183100,183000,182900,182800,182700,9500,200,1200,12600,39900,10400,33000,600,5000,1000,184100,200800,0,181500,164300,183600,794,182500,182500,0,79,0,0,94843000,1573882,402100,189140,178880,0,600677,600677.SH,0D09:48:43.427327000
65,16496100,901300,20160503,183600,184500,183700,183800,183900,184000,184100,184200,184300,184400,18900,10300,8900,18800,1900,45197,1900,9100,31200,500,183500,182600,183400,183300,183200,183100,183000,182900,182800,182700,9500,200,1200,12600,39900,10400,33000,600,5000,1000,184100,200800,0,181500,164300,183600,794,182500,182500,0,79,0,0,94846000,1577882,402100,189130,178880,0,600677,600677.SH,0D09:48:46.460412000
75,16565830,905100,20160503,183600,184500,183700,183800,183900,184000,184100,184200,184300,184400,19400,10300,8900,18800,1900,45197,1900,9100,31200,500,183500,182600,183400,183300,183200,183100,183000,182900,182800,182700,5700,200,1200,12600,39900,10400,33000,600,5000,1000,184100,200800,0,181500,164300,183500,796,182500,182500,0,79,0,0,94849000,1584482,398300,189150,178830,0,600677,600677.SH,0D09:48:49.348543000
90,16591520,906500,20160503,183600,184500,183700,183800,183900,184000,184100,184200,184300,184400,19400,10300,8900,18800,1900,45197,1900,9100,31200,500,183500,182600,183400,183300,183200,183100,183000,182900,182800,182700,4300,200,1200,12600,39900,10400,33000,600,5000,1000,184100,200800,0,181500,164300,183500,797,182500,182500,0,79,0,0,94852000,1584482,397400,189150,178820,0,600677,600677.SH,0D09:48:52.429816000
110,16600700,907000,20160503,183600,184500,183700,183800,183900,184000,184100,184200,184300,184400,18900,10300,8900,18800,1900,45197,1900,9100,31200,500,183500,182600,183400,183300,183200,183100,183000,182900,182800,182700,4300,200,1200,12600,39900,10000,33000,600,5000,1000,184100,200800,0,181500,164300,183600,798,182500,182500,0,79,0,0,94855000,1583982,397000,189160,178820,0,600677,600677.SH,0D09:48:55.381170000
125,16600700,907000,20160503,183600,184500,183700,183800,183900,184000,184100,184200,184300,184400,19900,10300,8900,18800,1900,45197,1900,8200,31200,500,183500,182600,183400,183300,183200,183100,183000,182900,182800,182700,4300,200,1200,12600,39900,10000,33000,600,5000,1000,184100,200800,0,181500,164300,183600,798,182500,182500,0,79,0,0,94858000,1584082,397000,189150,178820,0,600677,600677.SH,0D09:48:58.528814000
138,16630070,908600,20160503,183600,184500,183700,183800,183900,184000,184100,184200,184300,184400,18900,10300,8900,18800,2600,45197,1900,6200,31200,500,183500,182600,183400,183300,183200,183100,183000,182900,182800,182700,3700,200,1200,12600,39900,10000,33000,600,5000,1000,184100,200800,0,181500,164300,183600,801,182500,182500,0,79,0,0,94901000,1579282,396400,189150,178810,0,600677,600677.SH,0D09:49:01.361015000
