,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
347,291891,65300,20160504,44700,45600,44800,44900,45000,45100,45200,45300,45400,45500,20200,38700,46600,7200,36500,20500,56200,39500,25700,40300,44600,43700,44500,44400,44300,44200,44100,44000,43900,43800,172800,11300,139700,184900,26200,39400,63300,62400,11500,23300,44700,49300,0,44700,40300,44700,29,0,44800,0,73,0,0,92501000,1947310,1239600,47500,43230,0,600017,600017.SH,0D09:25:01.660769000
380,291891,65300,20160504,44700,45600,44800,44900,45000,45100,45200,45300,45400,45500,20200,38700,46600,7200,36500,20500,56200,39500,25700,40300,44600,43700,44500,44400,44300,44200,44100,44000,43900,43800,172800,11300,139700,184900,26200,39400,63300,62400,11500,23300,44700,49300,0,44700,40300,44700,29,44700,44800,0,100,0,0,92507000,1947310,1239600,47500,43230,0,600017,600017.SH,0D09:25:08.856662000
414,291891,65300,20160504,44700,45600,44800,44900,45000,45100,45200,45300,45400,45500,20200,38700,46600,7200,36500,20500,56200,39500,25700,40300,44600,43700,44500,44400,44300,44200,44100,44000,43900,43800,172800,11300,139700,184900,26200,39400,63300,62400,11500,23300,44700,49300,0,44700,40300,44700,29,44700,44800,0,79,0,0,92902000,1947310,1239600,47500,43230,0,600017,600017.SH,0D09:29:02.302391000
426,291891,65300,20160504,44700,45600,44800,44900,45000,45100,45200,45300,45400,45500,20200,38700,46600,7200,36500,20500,56200,39500,25700,40300,44600,43700,44500,44400,44300,44200,44100,44000,43900,43800,172800,11300,139700,184900,26200,39400,63300,62400,11500,23300,44700,49300,0,44700,40300,44700,29,44700,44800,0,79,0,0,92903000,1947310,1239600,47500,43230,0,600017,600017.SH,0D09:29:08.347207000
447,301721,67500,20160504,44700,45600,44800,44900,45000,45100,45200,45300,45400,45500,18400,38700,46600,7200,36500,24000,56200,38300,25700,40700,44600,43700,44500,44400,44300,44200,44100,44000,43900,43800,172400,11300,139700,185200,30200,39400,63300,62400,11500,39700,44700,49300,0,44600,40300,44600,31,44700,44800,0,79,0,0,93002000,1991710,1270900,47490,43230,0,600017,600017.SH,0D09:30:02.430612000
456,796171,178000,20160504,44900,45800,45000,45100,45200,45300,45400,45500,45600,45700,19700,137100,41800,52900,59200,53000,30300,40700,40100,16800,44800,43900,44700,44600,44500,44400,44300,44200,44100,44000,600,13500,171700,167800,154800,199300,74700,50300,72300,94200,44800,49300,0,44600,40300,44800,68,44700,44800,0,79,0,0,93004000,2063510,1571200,47500,43470,0,600017,600017.SH,0D09:30:06.029317000
479,914244,204300,20160504,45000,45900,45100,45200,45300,45400,45500,45600,45700,45800,41800,28700,56100,59700,57500,30300,41200,41200,16800,137100,44900,43900,44700,44600,44500,44400,44300,44200,44100,44000,5000,13500,173000,176600,154500,199300,74700,54300,72300,93900,44900,49300,0,44600,40300,44900,79,44700,44800,0,79,0,0,93008000,2078410,1594400,47510,43480,0,600017,600017.SH,0D09:30:13.263123000
488,916040,204700,20160504,45000,45900,45100,45200,45300,45400,45500,45600,45700,45800,41800,28700,59400,60200,57500,30300,41500,41200,16800,137100,44900,43900,44700,44600,44500,44400,44300,44200,44100,44000,4600,13500,173000,176600,154500,199300,74700,54300,72300,93900,44900,49300,0,44600,40300,44900,80,44700,44800,0,79,0,0,93011000,2152010,1596000,47540,43480,0,600017,600017.SH,0D09:30:14.259536000
497,963574,215300,20160504,44800,45800,45000,45100,45200,45300,45400,45500,45600,45700,1400,137100,42800,60400,60200,57500,30300,41500,41200,16800,44700,43800,44600,44500,44400,44300,44200,44100,44000,43900,173000,41200,176600,154500,199300,74700,54300,72300,93900,13500,44900,49300,0,44600,40300,44800,85,44700,44800,0,79,0,0,93014000,2159610,1594900,47540,43470,0,600017,600017.SH,0D09:30:15.182037000
512,967156,216100,20160504,44800,45700,44900,45000,45100,45200,45300,45400,45500,45600,800,16800,42000,42800,60400,60200,57500,30300,41500,41200,44700,43800,44600,44500,44400,44300,44200,44100,44000,43900,173500,41200,176600,154500,199300,74700,57900,72300,93900,13500,44900,49300,0,44600,40300,44800,87,44700,44800,0,79,0,0,93017000,2201010,1599000,47490,43470,0,600017,600017.SH,0D09:30:17.680755000
527,971189,217000,20160504,44900,45800,45000,45100,45200,45300,45400,45500,45600,45700,41900,137100,54100,60400,62100,57500,30300,41500,41200,16800,44700,43800,44600,44500,44400,44300,44200,44100,44000,43900,176800,41200,176600,154500,199300,74700,57900,72300,96900,13500,44900,49300,0,44600,40300,44900,89,44700,44800,0,79,0,0,93020000,2213310,1605300,47470,43480,0,600017,600017.SH,0D09:30:20.429821000
545,971189,217000,20160504,44900,45800,45000,45100,45200,45300,45400,45500,45600,45700,41900,137100,53700,60400,62100,57500,30300,41500,41200,16800,44700,43800,44600,44500,44400,44300,44200,44100,44000,43900,176800,41200,176600,154500,199300,74700,57900,72300,96900,13500,44900,49300,0,44600,40300,44900,89,44700,44800,0,79,0,0,93023000,2212910,1615300,47470,43480,0,600017,600017.SH,0D09:30:23.475041000
557,971189,217000,20160504,44900,45800,45000,45100,45200,45300,45400,45500,45600,45700,43900,137100,53700,60400,62100,57500,30300,41500,41200,16800,44700,43800,44600,44500,44400,44300,44200,44100,44000,43900,177900,41200,176600,154500,199600,84800,57900,72300,96900,13500,44900,49300,0,44600,40300,44900,89,44700,44800,0,79,0,0,93026000,2214910,1626800,47470,43490,0,600017,600017.SH,0D09:30:26.370632000
572,971189,217000,20160504,44900,45800,45000,45100,45200,45300,45400,45500,45600,45700,43900,137100,51100,60400,62100,59400,30300,41500,41200,16800,44700,43800,44600,44500,44400,44300,44200,44100,44000,43900,178200,41200,176600,154500,199600,85300,57900,72300,96900,13500,44900,49300,0,44600,40300,44900,89,44700,44800,0,79,0,0,93029000,2214710,1627600,47470,43490,0,600017,600017.SH,0D09:30:29.328913000
593,971189,217000,20160504,44900,45800,45000,45100,45200,45300,45400,45500,45600,45700,44300,137100,51100,60400,62100,59400,32200,41500,41200,16800,44700,43800,44600,44500,44400,44300,44200,44100,44000,43900,178200,41200,176600,154500,199600,85300,57900,72300,96900,13500,44900,49300,0,44600,40300,44900,89,44700,44800,0,79,0,0,93032000,2217010,1627800,47470,43490,0,600017,600017.SH,0D09:30:32.753997000
605,982364,219500,20160504,44800,45700,44900,45000,45100,45200,45300,45400,45500,45600,2000,16800,44300,51100,60400,62100,59400,32200,41500,41200,44700,43800,44600,44500,44400,44300,44200,44100,44000,43900,175700,41200,176600,150500,199600,85300,57900,72300,96900,13500,44900,49300,0,44600,40300,44700,93,44700,44800,0,79,0,0,93035000,2219010,1621300,47470,43480,0,600017,600017.SH,0D09:30:35.337715000
617,982364,219500,20160504,44800,45700,44900,45000,45100,45200,45300,45400,45500,45600,13800,16800,44300,51100,60400,62100,59400,32200,41500,41200,44700,43800,44600,44500,44400,44300,44200,44100,44000,43900,175700,41200,176600,151100,199600,85300,57900,72300,96900,13500,44900,49300,0,44600,40300,44700,93,44700,44800,0,79,0,0,93038000,2231510,1621900,47450,43480,0,600017,600017.SH,0D09:30:38.929642000
632,996700,222700,20160504,44800,45700,44900,45000,45100,45200,45300,45400,45500,45600,10600,16800,74400,51100,60400,62100,59400,32200,41500,41200,44700,43800,44600,44500,44400,44300,44200,44100,44000,43900,175900,41200,176600,150800,199600,85300,57900,72300,96900,13500,44900,49300,0,44600,40300,44800,96,44700,44800,0,79,0,0,93040000,2258510,1621800,47420,43480,0,600017,600017.SH,0D09:30:41.776130000
