,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
240,88796327,4151183,20160226,210200,211300,210300,210400,210500,210600,210900,211000,211100,211200,14800,1900,9700,2100,2200,36600,11700,36563,100,63700,209900,208200,209500,209100,209000,208900,208800,208700,208500,208300,1900,100,300,4000,500,300,6300,2000,600,11600,216600,235800,0,210000,193000,210200,3339,214100,214400,0,0,0,0,94510780,1777500,547800,224200,198300,0,'300251','300251.SZ','0D09:45:14.361160000'
250,88876151,4154983,20160226,210000,211100,210200,210300,210400,210500,210600,210700,210900,211000,2800,100,29300,9700,7100,2200,36300,10000,11700,36563,209900,208200,209500,209100,209000,208900,208800,208700,208500,208300,1900,100,300,5000,500,300,6300,2000,600,11600,216600,235800,0,210000,193000,210000,3346,214100,214400,0,0,0,0,94513590,1795271,550200,224000,198300,0,'300251','300251.SZ','0D09:45:17.328625000'
260,89319308,4176083,20160226,210000,211100,210200,210300,210400,210500,210600,210700,210900,211000,19000,100,255400,9700,7100,2200,36300,10000,11700,36263,209500,208200,209200,209100,209000,208900,208800,208700,208500,208300,300,100,1100,5000,500,300,6300,2000,600,11600,216600,235800,0,209800,193000,210000,3360,214100,214400,0,0,0,0,94516330,2033471,549000,222400,198300,0,'300251','300251.SZ','0D09:45:20.300909000'
270,89898906,4203683,20160226,210200,211200,210300,210400,210500,210600,210700,210900,211000,211100,251600,62300,9700,6100,2500,21300,10000,11700,34263,100,209500,208200,209200,209100,209000,208900,208800,208700,208500,208300,3000,100,800,5000,500,300,6300,2000,5600,11600,216600,235800,0,209200,193000,209200,3383,214100,214400,0,0,0,0,94519760,1988071,557800,222700,198400,0,'300251','300251.SZ','0D09:45:23.293978000'
280,90240840,4219983,20160226,209600,210900,209900,210000,210200,210300,210400,210500,210600,210700,900,11500,2900,10100,255500,9700,6100,5200,9300,10000,209500,208200,209200,209100,209000,208900,208800,208700,208500,208300,1000,100,800,5000,500,300,6300,2000,5600,11600,216600,235800,0,209200,193000,209600,3398,214100,214400,0,0,0,0,94522820,1984071,555600,222700,198400,0,'300251','300251.SZ','0D09:45:26.353723000'
290,90324737,4223983,20160226,209900,210900,210000,210100,210200,210300,210400,210500,210600,210700,1200,11500,11400,700,255500,9700,6100,5200,9300,10000,209500,208300,209300,209200,209100,209000,208900,208800,208700,208500,600,11600,300,28200,5000,52500,300,6300,2000,5600,216600,235800,0,209200,193000,209900,3409,214100,214400,0,0,0,0,94525730,1978971,636200,222700,199700,0,'300251','300251.SZ','0D09:45:29.264614000'
300,90471495,4230983,20160226,209500,210900,210000,210100,210200,210300,210400,210500,210600,210700,22100,6900,10200,1000,59600,9700,3000,3800,9200,10000,209300,208200,209200,209100,209000,208900,208800,208700,208500,208300,300,100,28200,5000,52500,300,6300,2000,5600,11600,216600,235800,0,209200,193000,210000,3419,214100,214400,0,0,0,0,94528830,1682371,638800,224800,199800,0,'300251','300251.SZ','0D09:45:32.321568000'
310,90515490,4233083,20160226,209500,210700,209900,210000,210100,210200,210300,210400,210500,210600,38200,10000,400,10200,1000,46800,9700,3000,3800,8900,209300,208200,209200,209100,209000,208900,208800,208700,208500,208300,600,100,28200,5000,53500,300,6300,2000,5600,11600,216600,235800,0,209200,193000,209500,3424,214100,214400,0,0,0,0,94531650,1682171,640300,224800,199800,0,'300251','300251.SZ','0D09:45:35.388866000'
320,90760316,4244783,20160226,209300,210500,209500,209800,209900,210000,210100,210200,210300,210400,19800,3800,47100,1000,400,10200,2000,38900,5900,3000,209200,208100,209100,209000,208900,208800,208700,208500,208300,208200,22700,10500,5000,54000,300,6300,2000,5600,11600,100,216600,235800,0,209200,193000,209300,3441,214100,214400,0,0,0,0,94534510,1697271,634200,224700,199700,0,'300251','300251.SZ','0D09:45:38.365478000'
330,92377201,4321983,20160226,209800,210700,209900,210000,210100,210200,210300,210400,210500,210600,400,10000,400,11800,2000,30100,5900,3000,6800,8900,209500,208300,209300,209200,209100,209000,208900,208800,208700,208500,21600,11600,100,20200,5000,54000,300,6300,2000,5600,216600,235800,0,209200,193000,209500,3470,214100,214400,0,0,0,0,94537870,1614271,654600,225300,200000,0,'300251','300251.SZ','0D09:45:41.449064000'
340,93223244,4362383,20160226,209300,210600,209500,209800,209900,210000,210100,210200,210400,210500,174400,8500,17400,400,400,11800,2000,29500,2000,6800,209200,208100,209100,209000,208900,208800,208700,208500,208300,208200,22200,10500,5100,54700,300,6300,2000,5600,11600,100,216600,235800,0,209200,193000,209300,3490,214100,214400,0,0,0,0,94540790,1794171,637200,223700,199700,0,'300251','300251.SZ','0D09:45:44.383838000'
350,93457589,4373583,20160226,209300,210600,209500,209800,209900,210000,210100,210200,210400,210500,179400,8500,17400,400,400,11800,3000,29500,2000,6800,209200,208100,209100,209000,208900,208800,208700,208500,208300,208200,15100,10500,5100,55000,300,6300,2000,5600,11600,100,216600,235800,0,209200,193000,209300,3505,214100,214400,0,0,0,0,94543590,1800371,630900,223600,199600,0,'300251','300251.SZ','0D09:45:47.322971000'
360,93608258,4380783,20160226,209300,210600,209500,209800,209900,210000,210100,210200,210400,210500,178900,8500,20000,400,400,11800,4000,29500,2000,6800,209200,208100,209100,209000,208900,208800,208700,208500,208300,208200,12500,10500,5100,54500,300,6300,2000,5600,11600,100,216600,235800,0,209200,193000,209200,3516,214100,214400,0,0,0,0,94546770,1803371,628400,223600,199500,0,'300251','300251.SZ','0D09:45:50.326090000'
370,93972311,4398183,20160226,209200,210500,209300,209500,209800,209900,210000,210100,210200,210400,7800,6800,177300,16800,400,400,12200,4000,29500,2000,209100,208000,209000,208900,208800,208700,208500,208300,208200,208100,5100,8700,55700,300,6300,2000,5600,11600,100,10500,216600,235800,0,209200,193000,209200,3532,214100,214400,0,0,0,0,94549900,1803571,618900,223600,199400,0,'300251','300251.SZ','0D09:45:53.332235000'
380,94394883,4418383,20160226,209200,210200,209300,209500,209600,209700,209800,209900,210000,210100,7900,29500,177900,16550,1300,3500,400,400,12200,4000,209100,208000,209000,208900,208800,208700,208500,208300,208200,208100,3900,8200,55700,1300,6300,2000,5600,11600,100,10500,216600,235800,0,209100,193000,209200,3543,214100,214400,0,0,0,0,94552800,1811221,636800,223600,199200,0,'300251','300251.SZ','0D09:45:56.319970000'
390,94507825,4423783,20160226,209200,210200,209300,209500,209600,209700,209800,209900,210000,210100,52600,29200,177900,14550,1300,3500,400,400,12200,3300,209100,208000,209000,208900,208800,208700,208500,208300,208200,208100,2300,8500,55900,1300,6800,2000,5600,11600,100,10500,216600,235800,0,209100,193000,209100,3555,214100,214400,0,0,0,0,94555870,1848621,635800,223300,199200,0,'300251','300251.SZ','0D09:45:59.308802000'
400,94804837,4437983,20160226,209200,210200,209300,209500,209600,209700,209800,209900,210000,210100,46400,29200,178600,14550,1300,3500,400,400,12200,2000,209100,208000,209000,208900,208800,208700,208500,208300,208200,208100,1600,8600,55200,1300,6800,2000,5600,11600,100,10500,216600,235800,0,209000,193000,209200,3581,214100,214400,0,0,0,0,94558850,1839621,636000,223300,199100,0,'300251','300251.SZ','0D09:46:02.357665000'
410,94995146,4447083,20160226,209200,210200,209300,209500,209600,209700,209800,209900,210000,210100,117100,26700,178600,14550,1300,3500,400,400,12200,5500,209100,208000,209000,208900,208800,208700,208500,208300,208200,208100,500,9100,55200,1300,7300,2000,5400,11600,100,10500,216600,235800,0,209000,193000,209100,3595,214100,214400,0,0,0,0,94601800,1899421,636800,222900,199100,0,'300251','300251.SZ','0D09:46:05.305166000'
420,95241854,4458883,20160226,209100,210100,209200,209300,209500,209600,209700,209800,209900,210000,12100,5500,116300,178600,12050,1300,3500,400,400,11600,209000,207700,208900,208800,208700,208500,208300,208200,208100,208000,51600,1000,1300,7300,2000,5400,11600,100,10500,9100,216600,235800,0,209000,193000,209100,3610,214100,214400,0,0,0,0,94604830,1901421,634700,222900,199000,0,'300251','300251.SZ','0D09:46:08.280372000'
430,96431081,4515783,20160226,209000,210000,209100,209200,209300,209500,209600,209700,209800,209900,900,11600,17100,104500,178400,12050,1300,3500,400,400,208800,207300,208700,208500,208300,208200,208100,208000,207700,207500,7100,2900,2000,5400,11600,300,10500,9400,1000,600,216600,235800,0,208800,193000,208800,3630,214100,214400,0,0,0,0,94607890,1897421,582600,222900,198100,0,'300251','300251.SZ','0D09:46:11.355572000'
440,96546037,4521283,20160226,209100,210200,209200,209300,209500,209600,209800,209900,210000,210100,20600,21700,109700,178400,12050,1300,400,400,11600,5500,209000,207500,208800,208700,208500,208300,208200,208100,208000,207700,900,600,7100,5400,5400,11600,300,10500,9400,1000,216600,235800,0,208800,193000,209000,3635,214100,214400,0,0,0,0,94610810,1896621,588300,222900,198200,0,'300251','300251.SZ','0D09:46:14.348881000'
450,96638009,4525683,20160226,209000,210100,209100,209200,209300,209500,209600,209800,209900,210000,3000,2000,27000,109500,175900,12050,1300,400,400,11600,208800,207300,208700,208500,208300,208200,208100,208000,207700,207500,7100,2900,5400,6400,11600,300,10500,9400,1000,600,216600,235800,0,208800,193000,209000,3643,214100,214400,0,0,0,0,94613860,1890621,596400,222900,198300,0,'300251','300251.SZ','0D09:46:17.290211000'
461,96780106,4532483,20160226,209000,210100,209100,209200,209300,209500,209600,209800,209900,210000,1100,2200,36200,109500,175900,12050,1300,400,400,11600,208800,207300,208700,208500,208300,208200,208100,208000,207700,207500,5700,2900,5400,1400,11600,300,10700,13400,1000,600,216600,235800,0,208800,193000,209000,3657,214100,214400,0,0,0,0,94616660,1890721,595300,222900,198300,0,'300251','300251.SZ','0D09:46:21.213080000'
470,97216366,4553383,20160226,209000,210200,209100,209200,209300,209500,209600,209800,210000,210100,8100,21700,38000,105600,175900,12050,1300,400,11600,2200,208800,207100,208300,208200,208100,208000,207700,207500,207300,207200,4700,5000,11600,300,10700,13400,1000,600,2900,700,216600,235800,0,208400,193000,208800,3682,214100,214400,0,0,0,0,94619720,1891021,587500,222900,198100,0,'300251','300251.SZ','0D09:46:23.326370000'
480,97464826,4565283,20160226,209000,210200,209100,209200,209300,209500,209600,209800,210000,210100,10400,21500,38600,105600,175900,13050,1300,400,11600,2200,208600,207100,208300,208200,208100,208000,207700,207500,207300,207200,28500,5000,11600,300,10700,13400,1000,600,2900,700,216600,235800,0,208400,193000,209000,3698,214100,214400,0,0,0,0,94622510,1881221,612000,222900,198500,0,'300251','300251.SZ','0D09:46:26.293890000'
490,97898858,4586083,20160226,208700,210000,208800,209000,209100,209200,209300,209500,209600,209800,1900,11300,100,22500,31100,104000,277100,13050,1300,400,208600,207100,208300,208200,208100,208000,207700,207500,207300,207200,14300,5000,11600,300,13800,13400,1000,600,2900,700,216600,235800,0,208400,193000,208600,3710,214100,214400,0,0,0,0,94625890,1974958,600900,222300,198300,0,'300251','300251.SZ','0D09:46:29.316761000'
500,97982349,4590083,20160226,208800,210200,209000,209100,209200,209300,209500,209800,210000,210100,19800,15200,31100,29500,102500,275400,13050,400,11300,2200,208600,207300,208500,208400,208300,208200,208100,208000,207700,207500,14200,2900,100,2000,51600,300,13800,13400,1000,600,216600,235800,0,208400,193000,208800,3719,214100,214400,0,0,0,0,94628560,1993658,642900,222100,199000,0,'300251','300251.SZ','0D09:46:32.286661000'
510,98616385,4620483,20160226,208600,210000,208700,208800,209000,209100,209200,209300,209500,209800,8400,11300,2700,19700,48400,27500,102500,275400,13050,400,208300,207000,208200,208100,208000,207700,207500,207300,207200,207100,48200,6500,300,13800,10300,1000,600,2900,700,5000,216600,235800,0,208300,193000,208600,3738,214100,214400,0,0,0,0,94631580,2018558,627100,222000,198600,0,'300251','300251.SZ','0D09:46:35.310817000'
520,98939706,4635983,20160226,208600,210000,208700,208800,209000,209100,209200,209300,209500,209800,14100,11300,16700,19300,45400,27500,102500,275400,13050,400,208500,207100,208300,208200,208100,208000,207700,207500,207300,207200,200,5000,46300,300,13800,12600,1000,600,2900,700,216600,235800,0,208300,193000,208700,3747,214100,214400,0,0,0,0,94634810,2031558,629700,221800,198700,0,'300251','300251.SZ','0D09:46:38.247524000'
530,99037731,4640683,20160226,208400,209500,208500,208600,208700,208800,209000,209100,209200,209300,3300,12050,3600,16200,27300,20300,43800,23000,86300,275400,208300,207000,208200,208100,208000,207700,207500,207300,207200,207100,46300,6500,300,13800,12600,1000,600,2900,700,5000,216600,235800,0,208300,193000,208400,3758,214100,214400,0,0,0,0,94637660,2029758,630200,221800,198600,0,'300251','300251.SZ','0D09:46:41.301679000'
540,99758801,4675283,20160226,208400,209800,208600,208700,208800,209000,209100,209200,209300,209500,3700,400,18000,31400,20400,44200,22900,85300,165300,12050,208300,207100,208200,208100,208000,207700,207500,207400,207300,207200,42500,5000,300,13800,13100,1000,600,600,2900,700,216600,235800,0,208300,193000,208400,3774,214100,214400,0,0,0,0,94640850,1916058,630000,222600,198600,0,'300251','300251.SZ','0D09:46:44.332430000'
550,99942146,4684083,20160226,208500,209800,208600,208700,208800,209000,209100,209200,209300,209500,1600,400,31000,31400,20400,44400,22900,83600,165300,12050,208300,207100,208200,208100,208000,207700,207500,207400,207300,207200,37600,5200,500,13800,13400,1000,600,600,2900,700,216600,235800,0,208300,193000,208500,3786,214100,214400,0,0,0,0,94643580,1930258,626200,222600,198500,0,'300251','300251.SZ','0D09:46:47.313843000'
560,100835957,4726983,20160226,208500,209800,208600,208700,208800,209000,209100,209200,209300,209500,3500,400,28300,31400,20400,34200,18700,82300,165300,12050,208300,207100,208200,208100,208000,207700,207500,207400,207300,207200,6400,5700,800,13800,13100,1000,600,600,2900,700,216600,235800,0,208300,193000,208500,3811,214100,214400,0,0,0,0,94646720,1909958,596500,222700,198000,0,'300251','300251.SZ','0D09:46:50.291418000'
570,101004773,4735083,20160226,208600,210000,208700,208800,209000,209100,209200,209300,209500,209800,28100,11500,30300,20400,31700,17700,82300,4200,12050,400,208500,207300,208300,208200,208100,208000,207900,207700,207500,207400,500,2900,3300,800,13800,15100,1000,1000,600,600,216600,235800,0,208300,193000,208300,3824,214100,214400,0,0,0,0,94649450,1743858,597200,224000,198000,0,'300251','300251.SZ','0D09:46:53.359970000'
580,101165108,4742783,20160226,208200,209300,208300,208400,208600,208700,208800,209000,209100,209200,8500,4200,12100,8900,29400,30900,17100,32200,17100,82300,208100,207000,208000,207900,207700,207500,207400,207300,207200,207100,11600,6400,15100,1000,1000,1600,600,2900,700,5700,216600,235800,0,208100,193000,208200,3838,214100,214400,0,0,0,0,94652570,1768158,599800,223800,197800,0,'300251','300251.SZ','0D09:46:56.232273000'
590,101387882,4753483,20160226,208200,209200,208300,208400,208500,208600,208700,208800,209000,209100,800,81700,15200,10100,2100,32563,30900,17100,26700,17100,208100,207000,208000,207900,207700,207500,207400,207300,207200,207100,11600,6400,15100,1000,1000,1600,600,2900,700,5700,216600,235800,0,208100,193000,208200,3844,214100,214400,0,0,0,0,94655750,1761521,604000,223800,197800,0,'300251','300251.SZ','0D09:46:59.295516000'
600,101473234,4757583,20160226,208200,209200,208300,208400,208500,208600,208700,208800,209000,209100,700,76700,25900,10800,2200,15863,30900,16100,25700,16200,208100,207000,208000,207900,207700,207500,207400,207300,207200,207100,10600,6400,15100,1800,1000,1600,600,2900,700,5700,216600,235800,0,208100,193000,208200,3852,214100,214400,0,0,0,0,94658470,1743121,615400,224000,198000,0,'300251','300251.SZ','0D09:47:02.632149000'
610,102349848,4799683,20160226,208100,209200,208300,208400,208500,208600,208700,208800,209000,209100,1300,36700,5100,4600,2200,15863,30400,16100,25200,16200,208000,206600,207900,207700,207500,207400,207300,207200,207100,207000,15100,3800,1800,1000,1600,600,2900,700,5700,6400,216600,235800,0,208100,193000,208100,3898,214100,214400,0,0,0,0,94701880,1675721,607400,224600,197800,0,'300251','300251.SZ','0D09:47:05.291997000'
620,102528869,4808283,20160226,208300,209300,208400,208500,208600,208700,208800,209000,209100,209200,11600,4200,4100,3500,12700,30400,16100,29200,16200,36700,208200,207100,208100,208000,207900,207700,207500,207400,207300,207200,700,5700,1000,13600,1800,1000,1600,600,2900,700,216600,235800,0,208000,193000,208300,3920,214100,214400,0,0,0,0,94704810,1687558,609000,224500,197800,0,'300251','300251.SZ','0D09:47:08.273251000'
