,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
5,22383010,2404224,20160503,93100,94000,93200,93300,93400,93500,93600,93700,93800,93900,3100,179524,77400,103400,40880,112500,104380,20400,48000,62700,93000,92100,92900,92800,92700,92600,92500,92400,92300,92200,404279,96700,945300,169697,952600,186700,259500,19100,25600,61700,93600,102300,0,92800,83700,93000,889,93100,93000,0,79,0,0,94834000,6818516,4636976,97750,91760,0,600016,600016.SH,0D09:48:34.491854000
20,22383010,2404224,20160503,93100,94000,93200,93300,93400,93500,93600,93700,93800,93900,3200,179524,77400,103400,40880,112500,104380,20400,48000,62700,93000,92100,92900,92800,92700,92600,92500,92400,92300,92200,406279,96700,945300,169697,952600,186700,259500,19100,25600,61700,93600,102300,0,92800,83700,93000,889,93100,93000,0,79,0,0,94837000,6818616,4638976,97750,91760,0,600016,600016.SH,0D09:48:37.360142000
30,22383010,2404224,20160503,93100,94000,93200,93300,93400,93500,93600,93700,93800,93900,3200,179524,77900,103400,42880,112500,104380,20400,48000,62700,93000,92100,92900,92800,92700,92600,92500,92400,92300,92200,409379,96700,945300,169697,952600,186700,259500,19100,25600,61700,93600,102300,0,92800,83700,93000,889,93100,93000,0,79,0,0,94840000,6821116,4642076,97750,91770,0,600016,600016.SH,0D09:48:40.437381000
47,22383010,2404224,20160503,93100,94000,93200,93300,93400,93500,93600,93700,93800,93900,3200,179524,77900,103400,42880,112500,104380,20400,48000,62700,93000,92100,92900,92800,92700,92600,92500,92400,92300,92200,409379,96700,945300,169697,952600,186700,259500,19100,25600,61700,93600,102300,0,92800,83700,93000,889,93100,93000,0,79,0,0,94843000,6824916,4642076,97750,91770,0,600016,600016.SH,0D09:48:43.425006000
64,22407196,2406824,20160503,93100,94000,93200,93300,93400,93500,93600,93700,93800,93900,3000,179524,77900,103400,42880,112500,104380,20400,48000,62700,93000,92100,92900,92800,92700,92600,92500,92400,92300,92200,408779,96700,945300,169697,952600,186700,259500,19100,25600,61700,93600,102300,0,92800,83700,93000,892,93100,93000,0,79,0,0,94846000,6824916,4641776,97750,91770,0,600016,600016.SH,0D09:48:46.458700000
74,22436058,2409924,20160503,93200,94100,93300,93400,93500,93600,93700,93800,93900,94000,79300,15800,103400,42880,112500,104380,20400,48000,62700,179524,93100,92200,93000,92900,92800,92700,92600,92500,92400,92300,1000,61700,408879,945300,169697,952600,187200,259500,19100,25600,93600,102300,0,92800,83700,93200,896,93100,93000,0,79,0,0,94849000,6823816,4648376,97750,91770,0,600016,600016.SH,0D09:48:49.346201000
89,22436058,2409924,20160503,93200,94100,93300,93400,93500,93600,93700,93800,93900,94000,79300,15800,103400,42880,112500,104380,20400,48000,62700,179524,93100,92200,93000,92900,92800,92700,92600,92500,92400,92300,1900,61700,409579,945300,169697,952600,187200,259500,19100,25600,93600,102300,0,92800,83700,93200,896,93100,93000,0,79,0,0,94852000,6823816,4649976,97750,91770,0,600016,600016.SH,0D09:48:52.427639000
109,22436058,2409924,20160503,93200,94100,93300,93400,93500,93600,93700,93800,93900,94000,79400,15800,103400,42880,112500,104380,20400,48000,62700,179524,93100,92200,93000,92900,92800,92700,92600,92500,92400,92300,1900,61700,409579,945300,169697,952600,187200,259500,19100,25600,93600,102300,0,92800,83700,93200,896,93100,93000,0,79,0,0,94855000,6823916,4649976,97750,91770,0,600016,600016.SH,0D09:48:55.379734000
124,22453747,2411824,20160503,93100,94000,93200,93300,93400,93500,93600,93700,93800,93900,58100,179524,82400,103400,42880,112500,104380,20400,48000,62700,93000,92100,92900,92800,92700,92600,92500,92400,92300,92200,405179,101700,945300,169697,952600,187200,263700,19100,25600,61700,93600,102300,0,92800,83700,93100,901,93100,93000,0,79,0,0,94858000,6885316,4647876,97710,91770,0,600016,600016.SH,0D09:48:58.527791000
137,22462126,2412724,20160503,93100,94000,93200,93300,93400,93500,93600,93700,93800,93900,57200,179524,82400,103400,43880,112500,104380,20400,48000,62700,93000,92100,92900,92800,92700,92600,92500,92400,92300,92200,410779,101700,945800,170197,952600,187200,263700,19100,25600,61700,93600,102300,0,92800,83700,93100,905,93100,93000,0,79,0,0,94901000,6885416,4654476,97710,91770,0,600016,600016.SH,0D09:49:01.359343000
