,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
57,4057860,400881,20160505,101900,103800,102000,102100,102400,102500,102800,103500,103600,103700,22800,300,28400,20500,500,10100,100000,1000,800,3100,101800,100600,101700,101300,101200,101100,101000,100900,100800,100700,3000,5000,8100,14500,35219,57200,26900,200,15000,24100,102000,114100,0,101200,93300,101900,199,101200,103700,0,0,2603,0,93000620,644154,642119,108000,98900,0,421,000421.SZ,0D09:30:06.703588000
72,5519074,544881,20160505,101800,102900,101900,102000,102100,102300,102400,102500,102700,102800,500,2500,8500,29900,20200,500,500,11500,1500,100000,101500,100500,101300,101200,101100,101000,100900,100800,100700,100600,5000,9200,97000,138619,41800,31200,200,41300,26200,45200,102000,114100,0,101200,93300,101800,302,101200,103700,0,0,2603,0,93006030,816122,1796019,107900,99400,0,421,000421.SZ,0D09:30:09.782513000
87,5790299,571481,20160505,102000,103200,102100,102300,102400,102500,102700,102800,102900,103000,12300,7900,20200,500,500,11500,1500,100000,2500,500,101800,100600,101500,101300,101200,101100,101000,100900,100800,100700,10500,45200,5000,97000,138619,41800,31200,200,41300,26200,102000,114100,0,101200,93300,102000,312,101200,103700,0,0,2603,0,93008520,790022,1806519,108100,99400,0,421,000421.SZ,0D09:30:12.616726000
102,5953434,587481,20160505,102100,103300,102300,102400,102500,102700,102800,102900,103000,103200,20100,26500,500,500,11500,1500,100000,2500,500,7900,102000,100800,101900,101800,101500,101300,101200,101100,101000,100900,3000,41300,2300,7400,5000,97000,138619,41800,31200,200,102100,114100,0,101200,93300,102000,323,101200,103700,0,0,2603,0,93012370,777622,1810119,108200,99400,0,421,000421.SZ,0D09:30:15.577798000
117,6123403,604181,20160505,102100,103300,102300,102400,102500,102700,102800,102900,103000,103200,20100,26500,500,500,11500,1500,100000,2500,500,7900,101500,100500,101300,101200,101100,101000,100900,100800,100700,100600,1000,8900,97000,137819,41800,31200,200,41300,26200,45200,102100,114100,0,101200,93300,101500,330,101200,103700,0,0,2603,0,93014640,781622,1792319,108200,99400,0,421,000421.SZ,0D09:30:18.734779000
134,6143823,606181,20160505,102100,103300,102300,102400,102500,102700,102800,102900,103000,103200,18100,26500,500,500,11500,1500,100000,2500,500,7900,101900,100600,101500,101300,101200,101100,101000,100900,100800,100700,100,45200,1000,97000,137819,41800,30600,200,41300,26200,102100,114100,0,101200,93300,102100,331,101200,103700,0,0,2603,0,93016940,780122,1793319,108200,99400,0,421,000421.SZ,0D09:30:22.802398000
147,6276411,619181,20160505,102100,103300,102300,102400,102500,102700,102800,102900,103000,103200,7200,26500,500,500,11500,1500,100000,2500,500,7900,101900,100600,101500,101300,101200,101100,101000,100900,100800,100700,5000,45200,1000,96000,138119,41800,30600,200,41300,26200,102100,114100,0,101200,93300,102100,336,101200,103700,0,0,2603,0,93020440,772122,1796519,108300,99400,0,421,000421.SZ,0D09:30:24.526541000
160,6300871,621581,20160505,102100,103300,102300,102400,102500,102700,102800,102900,103000,103200,7000,26500,500,500,11500,1500,100000,2500,500,7900,102000,100800,101900,101800,101500,101300,101200,101100,101000,100900,4100,41300,2800,6100,4900,96000,140219,41800,30600,200,102100,114100,0,101200,93300,102100,338,101200,103700,0,0,2603,0,93024120,774522,1810519,108300,99400,0,421,000421.SZ,0D09:30:27.487342000
175,6406071,631881,20160505,102500,103600,102700,102800,102900,103000,103200,103300,103400,103500,11200,19200,1500,100000,2500,500,7900,26500,2400,6600,102000,100900,101900,101800,101600,101500,101300,101200,101100,101000,2600,200,2800,6100,1000,33900,96000,140219,41800,30600,102500,114100,0,101200,93300,102500,351,101200,103700,0,0,2603,0,93026860,767222,1839019,108300,99400,0,421,000421.SZ,0D09:30:30.578706000
190,6498191,640881,20160505,102300,103500,102500,102700,102800,102900,103000,103200,103300,103400,45700,6600,11200,1500,100000,2500,500,7900,26500,2400,102000,101000,101900,101800,101600,101500,101400,101300,101200,101100,2100,30600,2800,6100,1000,127100,1000,96000,140219,41800,102500,114100,0,101200,93300,102000,354,101200,103700,0,0,2603,0,93030160,812922,1933919,108000,99500,0,421,000421.SZ,0D09:30:33.503114000
205,6500237,641081,20160505,102300,103500,102500,102700,102800,102900,103000,103200,103300,103400,45500,6600,11200,1500,100000,2500,500,7900,26500,2400,102000,101000,101900,101800,101600,101500,101400,101300,101200,101100,2100,30600,2800,6100,1000,127100,1000,96000,139919,41800,102500,114100,0,101200,93300,102300,355,101200,103700,0,0,2603,0,93033210,812722,1932819,108000,99500,0,421,000421.SZ,0D09:30:36.450426000
220,6548318,645781,20160505,102300,103500,102500,102700,102800,102900,103000,103200,103300,103400,40800,6600,11200,4500,100500,2500,500,7900,26500,2400,102000,101000,101900,101800,101600,101500,101400,101300,101200,101100,2100,30600,2800,6100,1500,127100,1000,96000,141919,42800,102500,114100,0,101200,93300,102300,356,101200,103700,0,0,2603,0,93035660,830922,1937319,108200,99500,0,421,000421.SZ,0D09:30:39.879782000
235,6575858,648481,20160505,102000,103400,102300,102500,102700,102800,102900,103000,103200,103300,700,2400,40800,11200,4500,100500,2500,500,7900,26500,101900,100800,101600,101500,101400,101300,101200,101100,101000,100900,2800,41300,1500,127100,1000,96000,141919,42500,30600,200,102500,114100,0,101200,93300,102000,361,101200,103700,0,0,2603,0,93039320,831622,1929119,108200,99500,0,421,000421.SZ,0D09:30:42.553996000
250,7010632,690981,20160505,102500,103600,102700,102800,102900,103000,103200,103300,103400,103500,10200,19200,4500,100500,2500,500,7900,26500,2400,6600,102300,101100,102100,101900,101700,101600,101500,101400,101300,101200,59100,42500,5100,2800,200,1500,127600,1000,96000,141919,102500,114100,0,101200,93300,102500,366,101200,103700,0,0,2603,0,93041790,789622,1994519,108500,99600,0,421,000421.SZ,0D09:30:46.134472000
265,7050529,694881,20160505,102500,103600,102700,102800,102900,103000,103200,103300,103400,103500,10200,19200,4500,100500,2500,500,7900,26500,2400,6600,102300,101100,102100,101900,101700,101600,101500,101400,101300,101200,55300,42500,5100,2800,200,3000,127600,1000,96000,141919,102500,114100,0,101200,93300,102300,371,101200,103700,0,0,2603,0,93045120,790322,1990819,108500,99600,0,421,000421.SZ,0D09:30:48.556962000
280,7092472,698981,20160505,102400,103500,102500,102700,102800,102900,103000,103200,103300,103400,100,6600,10200,5500,100500,2500,500,7900,26500,2400,102300,101100,102100,102000,101700,101600,101500,101400,101300,101200,51700,42500,5200,100,200,3000,127600,1000,96000,141419,102500,114100,0,101200,93300,102300,372,101200,103700,0,0,2603,0,93048300,791822,1985819,108500,99600,0,421,000421.SZ,0D09:30:51.597424000
295,7155977,705181,20160505,102500,103600,102700,102800,102900,103000,103200,103300,103400,103500,6300,19200,5500,100500,2500,500,7900,26500,2400,6600,102300,101100,102100,102000,101700,101600,101500,101400,101300,101200,49500,42500,5200,100,200,5100,127600,1000,96000,141419,102500,114100,0,101200,93300,102300,378,101200,103700,0,0,2603,0,93050670,789822,1985719,108500,99600,0,421,000421.SZ,0D09:30:54.466817000
309,7208154,710281,20160505,102500,103600,102700,102800,102900,103000,103200,103300,103400,103500,6600,19200,5500,100500,2500,500,7900,26500,2400,6600,102300,101100,102100,102000,101700,101600,101500,101400,101300,101200,50100,42500,5200,100,200,5600,127600,1000,96000,141419,102500,114100,0,101200,93300,102300,381,101200,103700,0,0,2603,0,93053890,790122,1987319,108500,99600,0,421,000421.SZ,0D09:30:57.496861000
326,7211223,710581,20160505,102500,103600,102700,102800,102900,103000,103200,103300,103400,103500,6600,19200,5500,100500,2500,500,900,26500,2400,6600,102300,101100,102100,102000,101700,101600,101500,101400,101300,101200,150500,42500,5200,100,200,5600,127600,1000,96000,141419,102500,114100,0,101200,93300,102300,382,101200,103700,0,0,2603,0,93057050,795822,2089019,108500,99700,0,421,000421.SZ,0D09:31:01.385872000
339,7216346,711081,20160505,102400,103500,102500,102700,102800,102900,103000,103200,103300,103400,500,6600,6200,9900,100500,2500,500,900,26500,2400,102300,101100,102100,102000,101700,101600,101500,101400,101300,101200,150400,42500,5200,3300,200,5600,127600,1000,96900,141419,102500,114100,0,101200,93300,102500,384,101200,103700,0,0,2603,0,93100200,801622,2092019,108500,99700,0,421,000421.SZ,0D09:31:03.660002000
354,7297216,718981,20160505,102500,103600,102700,102800,102900,103000,103200,103300,103400,103500,5800,19200,12400,100500,2500,500,900,26500,2400,6600,102300,101100,102100,102000,101700,101600,101500,101400,101300,101200,145400,42500,5200,3300,200,5600,127600,1000,96900,141419,102500,114100,0,101200,93300,102300,393,101200,103700,0,0,2603,0,93103250,804222,2087719,108500,99700,0,421,000421.SZ,0D09:31:06.472224000
369,7359639,725081,20160505,102500,103600,102700,102800,102900,103000,103200,103300,103400,103500,5500,19200,12600,100500,2500,1000,900,26500,2400,6600,102400,101100,102300,102100,102000,101700,101600,101500,101300,101200,400,42500,140300,5200,3300,200,5600,127600,21200,141419,102500,114100,0,101200,93300,102500,396,101200,103700,0,0,2603,0,93105300,804022,2008319,108500,99700,0,421,000421.SZ,0D09:31:09.583510000
384,7406726,729681,20160505,102500,103600,102700,102800,102900,103000,103200,103300,103400,103500,5500,19200,18500,100500,2500,1000,900,26500,2400,6600,102300,101000,102100,102000,101700,101600,101500,101300,101200,101100,139600,30800,5200,3300,200,6600,127600,16200,141419,42500,102500,114100,0,101200,93300,102300,401,101200,103700,0,0,2603,0,93109130,809922,2003219,108400,99700,0,421,000421.SZ,0D09:31:12.852687000
