,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
10,386155,41300,20160505,93700,94600,93800,93900,94000,94100,94200,94300,94400,94500,1360,19000,26700,52600,50800,20900,31136,10000,19100,24200,93500,92600,93400,93300,93200,93100,93000,92900,92800,92700,18500,192700,509600,666500,155100,738900,1224500,31700,52400,14000,93500,103200,0,93500,84400,93500,28,93500,93800,0,79,0,0,92901000,4800498,4599400,98480,92440,0,600016,600016.SH,0D09:29:02.316197000
24,386155,41300,20160505,93700,94600,93800,93900,94000,94100,94200,94300,94400,94500,1360,19000,26700,52600,50800,20900,31136,10000,19100,24200,93500,92600,93400,93300,93200,93100,93000,92900,92800,92700,18500,192700,509600,666500,155100,738900,1224500,31700,52400,14000,93500,103200,0,93500,84400,93500,28,93500,93800,0,79,0,0,92903000,4800498,4599400,98480,92440,0,600016,600016.SH,0D09:29:08.311635000
43,386155,41300,20160505,93700,94600,93800,93900,94000,94100,94200,94300,94400,94500,4160,19000,26700,52600,55800,20900,31136,10000,19100,24200,93500,92600,93400,93300,93200,93100,93000,92900,92800,92700,404500,192700,511800,666700,619900,739100,1229500,36700,52400,14000,93500,103200,0,93500,84400,93500,28,93500,93800,0,79,0,0,93002000,4825198,5498200,98480,92570,0,600016,600016.SH,0D09:30:02.449797000
50,493010,52700,20160505,93700,94600,93800,93900,94000,94100,94200,94300,94400,94500,1400,28400,51860,53500,66600,40800,33636,12200,61400,27000,93600,92700,93500,93400,93300,93200,93100,93000,92900,92800,2900,14000,557800,525000,667800,682400,741300,1283000,37700,55600,93800,103200,0,93500,84400,93700,38,93500,93800,0,79,0,0,93005000,5300328,5949000,98290,92560,0,600016,600016.SH,0D09:30:05.928745000
68,495818,53000,20160505,93700,94600,93800,93900,94000,94100,94200,94300,94400,94500,1400,28400,51860,51300,66600,40800,33636,12200,61400,28000,93600,92700,93500,93400,93300,93200,93100,93000,92900,92800,2600,14000,558600,525000,668800,682400,741300,1286000,39700,56600,93800,103200,0,93500,84400,93600,39,93500,93800,0,79,0,0,93007000,5308528,5972600,98290,92560,0,600016,600016.SH,0D09:30:09.042171000
80,496755,53100,20160505,93700,94600,93800,93900,94000,94100,94200,94300,94400,94500,1300,28400,51860,51300,66600,40800,33636,12200,61400,28000,93600,92700,93500,93400,93300,93200,93100,93000,92900,92800,2600,14000,558600,555000,638800,603000,741600,1285800,39700,56600,93800,103200,0,93500,84400,93700,40,93500,93800,0,79,0,0,93011000,5310728,5900300,98290,92550,0,600016,600016.SH,0D09:30:11.466008000
98,496755,53100,20160505,93700,94600,93800,93900,94000,94100,94200,94300,94400,94500,1300,28400,51860,51300,66600,40800,33636,12200,61400,28000,93600,92700,93500,93400,93300,93200,93100,93000,92900,92800,2600,14000,556600,555000,638800,603000,741600,1285800,39700,56600,93800,103200,0,93500,84400,93700,40,93500,93800,0,79,0,0,93014000,5313328,5899300,98290,92550,0,600016,600016.SH,0D09:30:14.544687000
113,496755,53100,20160505,93700,94600,93800,93900,94000,94100,94200,94300,94400,94500,1300,28400,51860,51300,66600,40800,33636,12200,61400,28000,93600,92700,93500,93400,93300,93200,93100,93000,92900,92800,2600,14000,556600,555000,638800,603000,741600,1285800,39700,56600,93800,103200,0,93500,84400,93700,40,93500,93800,0,79,0,0,93017000,5280428,5899300,98300,92550,0,600016,600016.SH,0D09:30:17.472944000
128,496755,53100,20160505,93700,94600,93800,93900,94000,94100,94200,94300,94400,94500,1300,28400,51860,51300,66600,40800,33636,12200,61400,28000,93600,92700,93500,93400,93300,93200,93100,93000,92900,92800,2600,14000,556600,555000,638800,603000,741600,1285800,39700,56600,93800,103200,0,93500,84400,93700,40,93500,93800,0,79,0,0,93020000,5281428,5899300,98300,92550,0,600016,600016.SH,0D09:30:21.061525000
140,496755,53100,20160505,93700,94600,93800,93900,94000,94100,94200,94300,94400,94500,1300,28400,51860,51300,66600,40800,33636,12200,61400,28100,93600,92700,93500,93400,93300,93200,93100,93000,92900,92800,2600,14000,556600,555000,638800,607000,741600,1285800,39700,56600,93800,103200,0,93500,84400,93700,40,93500,93800,0,79,0,0,93023000,5281828,5904300,98300,92550,0,600016,600016.SH,0D09:30:23.458548000
