,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
690,144886,15800,20160429,91700,93100,92000,92100,92300,92400,92500,92600,92800,93000,14800,5800,800,1000,600,9100,3600,5000,1200,13200,91500,90300,91300,91200,91100,91000,90900,90800,90600,90500,12800,7400,500,12800,8300,19000,8500,5700,6200,5000,91700,102500,0,91700,83900,91700,19,91700,93200,0,0,0,0,92500320,850313,704500,98200,88700,0,2099,002099.SZ,0D09:25:08.157293000
708,144886,15800,20160429,91700,93100,92000,92100,92300,92400,92500,92600,92800,93000,14800,5800,800,1000,600,9100,3600,5000,1200,13200,91500,90300,91300,91200,91100,91000,90900,90800,90600,90500,12800,7400,500,12800,8300,19000,8500,5700,6200,5000,91700,102500,0,91700,83900,91700,19,91700,93200,0,79,0,0,92500320,850313,704500,98200,88700,0,2099,002099.SZ,0D09:25:12.763611000
769,144886,15800,20160429,91700,93100,92000,92100,92300,92400,92500,92600,92800,93000,14800,5800,800,1000,800,9100,3600,5000,1200,13200,91500,90300,91300,91200,91100,91000,90900,90800,90600,90500,12800,7400,500,12800,8300,19000,8500,5700,6200,5000,91700,102500,0,91700,83900,91700,19,91700,93200,0,0,0,0,93000030,851913,704500,98200,88700,0,2099,002099.SZ,0D09:30:07.903037000
802,393477,42900,20160429,92000,93200,92100,92300,92400,92500,92600,92800,93000,93100,7800,300,900,600,6100,3600,6300,1200,19300,5800,91800,90900,91700,91600,91500,91400,91300,91200,91100,91000,1000,5200,95200,2000,21200,500,15500,13800,33000,41500,92100,102500,0,91700,83900,92000,34,91700,93200,0,0,0,0,93003140,943213,1142700,98100,89100,0,2099,002099.SZ,0D09:30:14.794228000
817,517304,56400,20160429,92000,93100,92100,92300,92400,92500,92600,92700,92800,93000,8400,5800,900,1600,1100,3600,6300,300,1200,18500,91700,90800,91600,91500,91400,91300,91200,91100,91000,90900,94700,6700,4000,21900,500,19300,14500,40700,49400,8200,92100,102500,0,91700,83900,91700,46,91700,93200,0,0,0,0,93005710,967213,1206800,98100,89200,0,2099,002099.SZ,0D09:30:18.984844000
832,531104,57900,20160429,92000,93100,92100,92300,92400,92500,92600,92700,92800,93000,6900,5800,900,1600,1100,3600,6300,300,1200,18500,91700,90800,91600,91500,91400,91300,91200,91100,91000,90900,94700,6700,4000,21900,500,19300,14500,40700,52400,8200,92100,102500,0,91700,83900,92000,47,91700,93200,0,0,0,0,93010110,970313,1209800,98100,89200,0,2099,002099.SZ,0D09:30:21.943252000
852,555009,60500,20160429,91800,93000,92000,92100,92300,92400,92500,92600,92700,92800,500,18500,4800,900,1600,1100,3600,6300,300,1200,91700,90800,91600,91500,91400,91300,91200,91100,91000,90900,94200,6700,4000,21900,500,19300,14500,40700,53000,8200,92100,102500,0,91700,83900,91700,49,91700,93200,0,0,0,0,93012450,971413,1209700,98100,89200,0,2099,002099.SZ,0D09:30:25.938996000
870,579839,63200,20160429,92000,93100,92100,92300,92400,92500,92600,92700,92800,93000,2600,5800,900,1600,1100,3600,6300,300,1200,18500,91800,90900,91700,91600,91500,91400,91300,91200,91100,91000,2000,8200,94200,4000,21900,500,19300,14500,40700,53000,92100,102500,0,91700,83900,92000,51,91700,93200,0,0,0,0,93015840,968613,1216000,98100,89200,0,2099,002099.SZ,0D09:30:29.756782000
876,579839,63200,20160429,92000,93100,92100,92300,92400,92500,92600,92700,92800,93000,2600,5800,900,1600,1100,3600,6300,300,1200,18500,91800,90900,91700,91600,91500,91400,91300,91200,91100,91000,4500,8200,94700,4000,21900,500,19300,14500,40700,53000,92100,102500,0,91700,83900,92000,51,91700,93200,0,0,0,0,93018920,969013,1221300,98100,89200,0,2099,002099.SZ,0D09:30:30.864415000
888,603759,65800,20160429,92100,93200,92300,92400,92500,92600,92700,92800,93000,93100,900,300,1600,100,3600,6300,300,1200,18500,5800,92000,91000,91800,91700,91600,91500,91400,91300,91200,91100,17400,54000,4500,94700,4000,21900,500,19300,14500,40700,92100,102500,0,91700,83900,92000,53,91700,93200,0,0,0,0,93021660,965713,1260700,98200,89200,0,2099,002099.SZ,0D09:30:31.800396000
