,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
3,42490152,2683734,20160503,158300,159300,158400,158500,158600,158700,158800,159000,159100,159200,5500,11000,18200,25700,51400,7900,1000,7200,1000,3400,158100,157200,158000,157900,157800,157700,157600,157500,157400,157300,13500,33400,47767,26500,64598,9000,14200,46600,22000,22400,159700,175700,0,157300,143700,158100,2425,159300,159700,0,79,0,0,94834000,1989641,888765,169830,154790,0,600652,600652.SH,0D09:48:34.488997000
18,42490152,2683734,20160503,158200,159200,158300,158400,158500,158600,158700,158800,159000,159100,9000,3400,5500,18200,24700,51400,7900,1000,7200,1000,158100,157200,158000,157900,157800,157700,157600,157500,157400,157300,19500,33400,47767,25500,64598,9000,14000,46600,22000,22400,159700,175700,0,157300,143700,158100,2425,159300,159700,0,79,0,0,94837000,1997641,893965,169790,154810,0,600652,600652.SH,0D09:48:37.358422000
36,42524956,2685934,20160503,158200,159200,158300,158400,158500,158600,158700,158800,159000,159100,7100,3400,5500,18200,24700,51400,7900,1000,7200,1000,158100,157200,158000,157900,157800,157700,157600,157500,157400,157300,20500,33400,45067,25500,64598,9000,14000,46900,22000,22400,159700,175700,0,157300,143700,158200,2426,159300,159700,0,79,0,0,94840000,1989541,893865,169780,154800,0,600652,600652.SH,0D09:48:40.483531000
51,42536025,2686634,20160503,158200,159200,158300,158400,158500,158600,158700,158800,159000,159100,6900,3400,5200,18200,24700,51400,7900,1000,7200,1000,158100,157200,158000,157900,157800,157700,157600,157500,157400,157300,21400,33400,45567,25500,64598,9000,14000,46900,22000,22400,159700,175700,0,157300,143700,158100,2428,159300,159700,0,79,0,0,94843000,1989041,895265,169790,154800,0,600652,600652.SH,0D09:48:43.430632000
62,42551845,2687634,20160503,158200,159200,158300,158400,158500,158600,158700,158800,159000,159100,5900,3400,5600,18200,24700,51400,7900,1000,7200,1000,158100,157200,158000,157900,157800,157700,157600,157500,157400,157300,23100,33400,46867,25200,67398,9000,14000,46900,22000,22400,159700,175700,0,157300,143700,158200,2429,159300,159700,0,79,0,0,94846000,1989841,898765,169790,154820,0,600652,600652.SH,0D09:48:46.456101000
80,42553427,2687734,20160503,158200,159200,158300,158400,158500,158600,158700,158800,159000,159100,5800,3400,5600,18200,24700,51400,7900,1000,7200,1000,158100,157200,158000,157900,157800,157700,157600,157500,157400,157300,23100,33400,43267,25200,67398,9200,14000,46900,22000,22200,159700,175700,0,157300,143700,158200,2430,159300,159700,0,79,0,0,94849000,1990541,894365,169780,154800,0,600652,600652.SH,0D09:48:49.454033000
95,42740090,2699534,20160503,158300,159300,158400,158500,158600,158700,158800,159000,159100,159200,5600,11000,12200,7800,51400,7900,1000,7200,1000,3400,158100,157200,158000,157900,157800,157700,157600,157500,157400,157300,26100,33400,40167,24900,67598,9200,14000,46900,22000,22200,159700,175700,0,157300,143700,158100,2438,159300,159700,0,79,0,0,94852000,1962841,884365,169950,154800,0,600652,600652.SH,0D09:48:52.437246000
105,43795269,2766301,20160503,158000,159200,158300,158400,158500,158600,158700,158800,159000,159100,33233,3400,5600,12200,7800,51400,7900,1000,7200,1000,157900,157000,157800,157700,157600,157500,157400,157300,157200,157100,24900,87300,67698,9200,14000,46900,22000,22200,33400,32600,159700,175700,0,157300,143700,158000,2482,159300,159700,0,79,0,0,94855000,1996074,817698,169750,154540,0,600652,600652.SH,0D09:48:55.351360000
122,43981709,2778101,20160503,158000,159100,158100,158300,158400,158500,158600,158700,158800,159000,21433,1000,300,5600,12200,7900,51400,7900,1000,6900,157900,157000,157800,157700,157600,157500,157400,157300,157200,157100,24900,87600,67698,9200,14000,45900,22000,22200,33400,32600,159700,175700,0,157300,143700,158000,2489,159300,159700,0,79,0,0,94858000,1984574,816998,169820,154540,0,600652,600652.SH,0D09:48:58.523839000
135,44051229,2782501,20160503,158000,159100,158100,158300,158400,158500,158600,158700,158800,159000,17033,1000,500,5600,13200,7900,51400,7900,1000,6900,157900,157000,157800,157700,157600,157500,157400,157300,157200,157100,24900,87600,67798,9200,14000,45700,22000,22200,33400,32600,159700,175700,0,157300,143700,158000,2497,159300,159700,0,79,0,0,94901000,1981374,816898,169840,154540,0,600652,600652.SH,0D09:49:01.357804000
150,44068609,2783601,20160503,158000,159100,158100,158300,158400,158500,158600,158700,158800,159000,15933,1000,500,5300,13200,7900,51400,7900,1000,6900,157900,157000,157800,157700,157600,157500,157400,157300,157200,157100,25400,87600,67798,9200,11200,48700,22000,22200,33400,32600,159700,175700,0,157300,143700,158000,2499,159300,159700,0,79,0,0,94904000,1979974,796298,169840,154830,0,600652,600652.SH,0D09:49:04.316622000
167,44101789,2785701,20160503,158000,159100,158100,158300,158400,158500,158600,158700,158800,159000,13833,1000,1200,5400,13200,7900,51400,8100,1000,6900,157900,157000,157800,157700,157600,157500,157400,157300,157200,157100,25400,87100,72998,9200,11200,48700,22000,22200,33400,32600,159700,175700,0,157300,143700,158000,2501,159300,159700,0,79,0,0,94907000,1979474,800998,169850,154850,0,600652,600652.SH,0D09:49:07.436661000
182,44134969,2787801,20160503,158000,159000,158100,158200,158300,158400,158500,158600,158700,158800,12133,6900,1200,2400,5400,12800,7900,51400,8100,1000,157900,157000,157800,157700,157600,157500,157400,157300,157200,157100,25400,87100,72998,9200,11200,48700,22000,22200,33400,32600,159700,175700,0,157300,143700,158000,2503,159300,159700,0,79,0,0,94910000,1980374,801298,169850,154850,0,600652,600652.SH,0D09:49:10.597559000
