,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
350,1040,100,20160504,103500,0,0,0,0,0,0,0,0,0,664504,0,0,0,0,0,0,0,0,0,103500,0,0,0,0,0,0,0,0,0,664504,0,38896,0,0,0,0,0,0,0,104000,107900,0,104000,88300,104000,1,104000,98100,0,0,2462,0,92500260,0,0,0,0,0,421,000421.SZ,0D09:25:02.438506000
373,7233241,695504,20160504,104300,105300,104500,104600,104700,104800,104900,105000,105100,105200,3000,100,3100,1600,3200,12400,19000,12500,2900,300,104000,103000,103900,103800,103700,103600,103500,103400,103200,103100,265496,1202900,2000,3600,504700,5000,71500,11000,20000,63000,104000,107900,0,104000,88300,104000,331,104000,98100,0,0,2462,0,92500300,285660,3079796,106900,102300,0,421,000421.SZ,0D09:25:06.351328000
382,7233241,695504,20160504,104300,105300,104500,104600,104700,104800,104900,105000,105100,105200,3000,100,3100,1600,3200,12400,19000,12500,2900,300,104000,103000,103900,103800,103700,103600,103500,103400,103200,103100,265496,1202900,2000,3600,504700,5000,71500,11000,20000,63000,104000,107900,0,104000,88300,104000,331,104000,98100,0,79,2462,0,92500300,285660,3079796,106900,102300,0,421,000421.SZ,0D09:25:08.971870000
383,7233241,695504,20160504,104300,105300,104500,104600,104700,104800,104900,105000,105100,105200,3000,100,3100,1600,3200,12400,19000,12500,2900,300,104000,103000,103900,103800,103700,103600,103500,103400,103200,103100,265496,1202900,2000,3600,504700,5000,71500,11000,20000,63000,104000,107900,0,104000,88300,104000,331,104000,98100,0,0,2462,0,92500300,285660,3079796,106900,102300,0,421,000421.SZ,0D09:25:08.971913000
461,7610557,731604,20160504,104900,106200,105000,105100,105200,105300,105500,105600,105900,106000,16100,5000,9200,2900,300,100,5600,1000,3200,24900,104500,103000,104000,103800,103700,103600,103500,103400,103200,103100,1400,1200800,257396,3600,4700,5000,71500,11000,20000,63000,104900,107900,0,104000,88300,104500,362,104000,98100,0,0,2462,0,93000230,248960,2558496,107200,102000,0,421,000421.SZ,0D09:30:06.643342000
467,20475884,1945101,20160504,107500,0,107600,107700,107800,107900,0,0,0,0,2800,0,500,1000,62700,344632,0,0,0,0,106900,104800,106500,106100,106000,105500,105200,105100,105000,104900,98400,26700,800,100,20100,1501,15702,13400,91800,22800,107900,107900,0,104000,88300,106900,1140,104000,98100,0,0,2462,0,93006080,411632,3723199,107900,102800,0,421,000421.SZ,0D09:30:09.737947000
473,20665263,1962801,20160504,107000,0,107500,107600,107700,107800,107900,0,0,0,2700,0,1700,500,1000,67700,379232,0,0,0,106900,104800,106500,106100,106000,105500,105200,105100,105000,104900,83800,26700,800,100,20100,1501,15702,13400,91800,22800,107900,107900,0,104000,88300,106900,1154,104000,98100,0,0,2462,0,93008920,452832,3780599,107900,102800,0,421,000421.SZ,0D09:30:12.914773000
506,21890953,2076601,20160504,107900,0,0,0,0,0,0,0,0,0,381232,0,0,0,0,0,0,0,0,0,107700,104900,106900,106500,106100,106000,105500,105200,105100,105000,1100,22800,74300,800,100,500,1501,15702,13400,91800,107900,107900,0,104000,88300,107700,1210,104000,98100,0,0,2462,0,93012320,381232,3698299,107900,102800,0,421,000421.SZ,0D09:30:15.814259000
521,27422913,2589333,20160504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107900,105000,107000,106900,106500,106100,106000,105500,105200,105100,247468,90800,500,72700,800,100,600,1501,15702,13400,107900,107900,0,104000,88300,107900,1355,104000,98100,0,0,2462,0,93015300,0,3882467,0,103100,0,421,000421.SZ,0D09:30:18.707404000
536,28055207,2647933,20160504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107900,105000,107500,107000,106900,106100,106000,105500,105200,105100,1197368,90800,4500,500,72700,100,600,1501,15702,13400,107900,107900,0,104000,88300,107900,1377,104000,98100,0,0,2462,0,93018480,0,4822767,0,104000,0,421,000421.SZ,0D09:30:21.709513000
551,28459832,2685433,20160504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107900,105100,107700,107500,107000,106900,106100,106000,105500,105200,4946968,13400,4000,3900,1500,72700,100,600,1501,15702,107900,107900,0,104000,88300,107900,1396,104000,98100,0,0,2462,0,93021500,0,8559067,0,105700,0,421,000421.SZ,0D09:30:24.669319000
566,29436327,2775933,20160504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107900,105500,107700,107600,107500,107000,106900,106800,106100,106000,5052968,1501,4100,3900,30300,1500,72700,100,100,200,107900,107900,0,104000,88300,107900,1418,104000,98100,0,0,2462,0,93024540,0,8681067,0,105800,0,421,000421.SZ,0D09:30:28.477043000
581,29967195,2825133,20160504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107900,106000,107700,107600,107500,107000,106900,106800,106500,106100,5968668,200,14200,3900,41700,1500,72700,100,300,100,107900,107900,0,104000,88300,107900,1436,104000,98100,0,0,2462,0,93027540,0,9586567,0,106000,0,421,000421.SZ,0D09:30:30.647344000
596,30540144,2878233,20160504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107900,106000,107700,107600,107500,107000,106900,106800,106500,106100,6059368,200,14200,3900,26300,1500,72700,100,300,100,107900,107900,0,104000,88300,107900,1463,104000,98100,0,0,2462,0,93030490,0,9569267,0,106000,0,421,000421.SZ,0D09:30:33.604385000
611,31695753,2985333,20160504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107900,105500,107700,107600,107500,107000,106900,106500,106100,106000,6013968,1501,14200,13900,28300,1500,75700,300,100,200,107900,107900,0,104000,88300,107900,1494,104000,98100,0,0,2462,0,93033490,0,9487667,0,106000,0,421,000421.SZ,0D09:30:36.576386000
