,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
664,459360,17400,20160429,264000,267900,265000,266000,266500,266600,266800,266900,267000,267500,15300,5000,200,6500,300,1000,4300,400,2300,2000,263000,260800,262500,262000,261900,261800,261600,261500,261100,261000,2000,10000,1000,1700,700,100,500,100,10000,300,264000,290400,0,264000,237600,264000,14,0,264000,0,73,0,0,92501000,257900,91400,278430,256530,0,600604,600604.SH,0D09:25:02.020255000
665,459360,17400,20160429,264000,267900,265000,266000,266500,266600,266800,266900,267000,267500,15300,5000,200,6500,300,1000,4300,400,2300,2000,263000,260800,262500,262000,261900,261800,261600,261500,261100,261000,2000,10000,1000,1700,700,100,500,100,10000,300,264000,290400,0,264000,237600,264000,14,0,264000,0,73,0,0,92501000,257900,91400,278430,256530,0,600604,600604.SH,0D09:25:02.020444000
688,459360,17400,20160429,264000,267900,265000,266000,266500,266600,266800,266900,267000,267500,15300,5000,200,6500,300,1000,4300,400,2300,2000,263000,260800,262500,262000,261900,261800,261600,261500,261100,261000,2000,10000,1000,1700,700,100,500,100,10000,300,264000,290400,0,264000,237600,264000,14,264000,264000,0,100,0,0,92507000,257900,91400,278430,256530,0,600604,600604.SH,0D09:25:07.992863000
716,459360,17400,20160429,264000,267900,265000,266000,266500,266600,266800,266900,267000,267500,15300,5000,200,6500,300,1000,4300,400,2300,2000,263000,260800,262500,262000,261900,261800,261600,261500,261100,261000,2000,10000,1000,1700,700,100,500,100,10000,300,264000,290400,0,264000,237600,264000,14,264000,264000,0,79,0,0,92901000,257900,91400,278430,256530,0,600604,600604.SH,0D09:29:01.289194000
717,459360,17400,20160429,264000,267900,265000,266000,266500,266600,266800,266900,267000,267500,15300,5000,200,6500,300,1000,4300,400,2300,2000,263000,260800,262500,262000,261900,261800,261600,261500,261100,261000,2000,10000,1000,1700,700,100,500,100,10000,300,264000,290400,0,264000,237600,264000,14,264000,264000,0,79,0,0,92901000,257900,91400,278430,256530,0,600604,600604.SH,0D09:29:01.289278000
730,459360,17400,20160429,264000,267900,265000,266000,266500,266600,266800,266900,267000,267500,15300,5000,200,6500,300,1000,4300,400,2300,2000,263000,260800,262500,262000,261900,261800,261600,261500,261100,261000,2000,10000,1000,1700,700,100,500,100,10000,300,264000,290400,0,264000,237600,264000,14,264000,264000,0,79,0,0,92903000,257900,91400,278430,256530,0,600604,600604.SH,0D09:29:04.274074000
752,464620,17600,20160429,264000,267900,265000,266000,266500,266600,266800,266900,267000,267500,15300,5000,200,6500,800,1000,4300,400,2300,2000,263000,260800,262500,262000,261900,261800,261600,261500,261100,261000,1800,10000,1000,1700,700,100,500,100,10000,300,264000,290400,0,263000,237600,263000,15,264000,264000,0,79,0,0,93001000,267500,101700,278710,256830,0,600604,600604.SH,0D09:30:01.377760000
759,1034458,39200,20160429,263900,266900,264000,265000,265900,266000,266500,266600,266700,266800,5800,7800,6100,5400,600,6500,1100,1000,6800,4300,263100,261100,263000,262600,262500,262000,261900,261800,261600,261500,20900,10000,2400,1000,1300,3100,700,2000,500,400,264000,290400,0,262500,237600,263100,39,264000,264000,0,79,0,0,93004000,309500,146700,277840,257070,0,600604,600604.SH,0D09:30:04.810346000
771,1139698,43200,20160429,263500,266800,263900,264000,265000,265900,266000,266500,266600,266700,1000,4300,6100,5400,5400,600,6600,1100,1000,6800,263100,261200,263000,262600,262500,262000,261900,261800,261600,261500,16900,1000,2400,1000,1300,3400,700,4000,2800,1100,264000,290400,0,262500,237600,263100,41,264000,264000,0,79,0,0,93007000,341100,151600,278030,257050,0,600604,600604.SH,0D09:30:10.277896000
780,1440418,54600,20160429,264000,267000,265000,265900,266000,266500,266600,266700,266800,266900,2800,2600,5400,600,6600,1100,1000,6800,4300,7800,263100,261200,263000,262600,262500,262000,261900,261800,261600,261500,15500,1000,2400,1000,1300,3400,700,4000,2800,1100,264000,290400,0,262500,237600,264000,53,264000,264000,0,79,0,0,93010000,331800,152200,278460,257010,0,600604,600604.SH,0D09:30:10.904781000
