,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
678,224775,8100,20160429,277500,279500,277600,278000,278100,278300,278400,278500,279200,279400,14700,5100,900,21000,100,1100,1000,2100,500,1600,277000,274500,276800,276500,276000,275900,275500,275100,275000,274800,400,500,100,800,100,700,200,300,7800,600,277500,305400,0,277500,249800,277500,21,0,277600,0,73,0,0,92506000,672225,132700,289780,264890,0,600085,600085.SH,0D09:25:06.665617000
714,224775,8100,20160429,277500,279500,277600,278000,278100,278300,278400,278500,279200,279400,14700,5100,900,21000,100,1100,1000,2100,500,1600,277000,274500,276800,276500,276000,275900,275500,275100,275000,274800,400,500,100,800,100,700,200,300,7800,600,277500,305400,0,277500,249800,277500,21,277500,277600,0,100,0,0,92514000,672225,132700,289780,264890,0,600085,600085.SH,0D09:25:16.312745000
736,224775,8100,20160429,277500,279500,277600,278000,278100,278300,278400,278500,279200,279400,14700,5100,900,21000,100,1100,1000,2100,500,1600,277000,274500,276800,276500,276000,275900,275500,275100,275000,274800,400,500,100,800,100,700,200,300,7800,600,277500,305400,0,277500,249800,277500,21,277500,277600,0,79,0,0,92903000,672225,132700,289780,264890,0,600085,600085.SH,0D09:29:04.474952000
737,224775,8100,20160429,277500,279500,277600,278000,278100,278300,278400,278500,279200,279400,14700,5100,900,21000,100,1100,1000,2100,500,1600,277000,274500,276800,276500,276000,275900,275500,275100,275000,274800,400,500,100,800,100,700,200,300,7800,600,277500,305400,0,277500,249800,277500,21,277500,277600,0,79,0,0,92903000,672225,132700,289780,264890,0,600085,600085.SH,0D09:29:04.475029000
748,224775,8100,20160429,277500,279500,277600,278000,278100,278300,278400,278500,279200,279400,14700,5100,900,21000,100,1100,1000,2100,500,1600,277000,274500,276800,276500,276000,275900,275500,275100,275000,274800,400,500,100,800,100,700,200,300,7800,600,277500,305400,0,277500,249800,277500,21,277500,277600,0,79,0,0,92903000,672225,132700,289780,264890,0,600085,600085.SH,0D09:29:10.445075000
755,238650,8600,20160429,277500,279500,277600,278000,278100,278300,278400,278500,279200,279400,14200,5100,900,21000,100,1100,1000,2100,500,1600,277000,274500,276800,276500,276000,275900,275500,275100,275000,274800,400,500,100,800,100,700,200,300,7800,600,277500,305400,0,277500,249800,277500,22,277500,277600,0,79,0,0,93001000,671725,133300,289790,264900,0,600085,600085.SH,0D09:30:01.494153000
764,2775029,100100,20160429,277400,278700,277500,277600,277700,278000,278100,278300,278400,278500,6600,600,300,700,10000,24100,100,1100,1000,2100,277000,275000,276800,276500,276000,275900,275800,275500,275400,275100,19100,18100,100,300,400,700,500,200,400,300,277600,305400,0,277000,249800,277400,53,277500,277600,0,79,0,0,93004000,748925,187700,289260,266990,0,600085,600085.SH,0D09:30:05.152279000
776,2833240,102200,20160429,277400,278700,277500,277600,277700,278000,278100,278300,278400,278500,5600,600,300,700,10000,24100,100,1100,1000,3600,277000,275000,276800,276500,276000,275900,275800,275500,275400,275100,18500,19900,100,300,900,700,500,200,400,300,277600,305400,0,277000,249800,277000,58,277500,277600,0,79,0,0,93007000,769225,191400,289390,267090,0,600085,600085.SH,0D09:30:10.505506000
785,2833240,102200,20160429,277400,278700,277500,277600,277700,278000,278100,278300,278400,278500,5600,600,300,700,10000,24100,100,1100,1000,3600,277000,275000,276800,276500,276000,275900,275800,275500,275400,275100,19900,19900,100,300,900,700,500,200,400,300,277600,305400,0,277000,249800,277000,58,277500,277600,0,79,0,0,93010000,770125,193500,289380,267190,0,600085,600085.SH,0D09:30:10.909673000
794,3384470,122100,20160429,277000,278500,277400,277500,277600,277700,278000,278100,278300,278400,20100,3600,5600,300,700,10000,24100,100,1100,1000,276800,274800,276500,276000,275900,275800,275500,275400,275100,275000,100,1600,300,900,700,500,200,400,300,19900,277600,305400,0,277000,249800,277000,75,277500,277600,0,79,0,0,93013000,790225,189600,289070,266440,0,600085,600085.SH,0D09:30:13.420299000
