,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
356,2899,100,20160504,288800,0,0,0,0,0,0,0,0,0,92800,0,16765,0,0,0,0,0,0,0,288800,0,0,0,0,0,0,0,0,0,92800,0,0,0,0,0,0,0,0,0,289900,323000,0,289900,264200,289900,1,289900,293600,0,0,0,0,92500140,0,0,0,0,0,2038,002038.SZ,0D09:25:02.554029000
375,3394729,117100,20160504,289900,292200,290000,290300,290400,290600,290700,290800,291800,292000,90,1000,31200,300,1100,100,100,300,600,3000,289800,288000,289200,289100,289000,288800,288500,288300,288200,288100,300,2300,1000,1300,3300,1500,1100,3000,4400,12900,289900,323000,0,289900,264200,289900,101,289900,293600,0,0,0,0,92500380,379456,180500,304800,280400,0,2038,002038.SZ,0D09:25:06.544747000
388,3394729,117100,20160504,289900,292200,290000,290300,290400,290600,290700,290800,291800,292000,90,1000,31200,300,1100,100,100,300,600,3000,289800,288000,289200,289100,289000,288800,288500,288300,288200,288100,300,2300,1000,1300,3300,1500,1100,3000,4400,12900,289900,323000,0,289900,264200,289900,101,289900,293600,0,79,0,0,92500380,379456,180500,304800,280400,0,2038,002038.SZ,0D09:25:08.981722000
463,3394729,117100,20160504,289900,292200,290000,290300,290400,290600,290700,290800,291800,292000,90,1000,31200,300,1100,100,100,300,600,3000,289800,288000,289200,289100,289000,288800,288500,288300,288200,288100,300,2300,1000,1300,3300,1500,1100,3000,4400,12900,289900,323000,0,289900,264200,289900,101,289900,293600,0,0,0,0,93000020,379456,181100,304800,280500,0,2038,002038.SZ,0D09:30:06.775172000
470,5867794,202390,20160504,291900,293800,292000,292200,292500,292600,292800,293000,293100,293600,2500,200,3200,1000,200,4600,5100,8000,900,1600,290300,289000,290000,289900,289800,289500,289400,289300,289200,289100,4700,21200,19500,14510,200,500,5000,33600,4000,8300,291900,323000,0,288300,264200,290000,199,289900,293600,0,0,0,0,93005760,454936,598510,305700,284600,0,2038,002038.SZ,0D09:30:09.951331000
476,5931660,204590,20160504,291900,293600,292000,292200,292500,292600,292700,292800,293000,293100,2500,1600,3200,1000,200,4600,20000,5100,8000,900,290300,289100,290200,290000,289900,289800,289500,289400,289300,289200,2500,8300,400,19500,15010,200,500,5000,33600,4000,291900,323000,0,288300,264200,290300,201,289900,293600,0,0,0,0,93008870,474936,599210,305200,284500,0,2038,002038.SZ,0D09:30:12.926052000
509,6063589,209123,20160504,291900,293600,292000,292200,292500,292600,292700,292800,293000,293100,400,1600,3200,1000,200,4600,20000,5100,8000,900,290300,289100,290200,290000,289900,289800,289500,289400,289300,289200,67,8300,400,19500,15710,200,500,5000,33600,4000,291900,323000,0,288300,264200,291900,203,289900,293600,0,0,0,0,93011680,478436,597477,305100,284500,0,2038,002038.SZ,0D09:30:15.825655000
524,6075265,209523,20160504,292000,293800,292200,292500,292600,292700,292800,293000,293100,293600,3200,1200,1000,200,4600,20000,5100,8000,900,1600,290300,289000,290000,289900,289800,289500,289400,289300,289200,289100,67,21200,21500,15810,200,500,5000,33600,4000,8300,291900,323000,0,288300,264200,291900,205,289900,293600,0,0,0,0,93015620,479036,601177,305100,284500,0,2038,002038.SZ,0D09:30:18.871980000
539,6083970,209823,20160504,292000,293800,292200,292500,292600,292700,292800,293000,293100,293600,3200,1200,1000,200,4600,20000,5100,8000,900,1600,290000,288900,289900,289800,289500,289400,289300,289200,289100,289000,21367,1000,15810,200,500,5000,33600,4000,8300,21200,291900,323000,0,288300,264200,290000,208,289900,293600,0,0,0,0,93017500,479036,600977,305100,284500,0,2038,002038.SZ,0D09:30:21.909672000
554,6083970,209823,20160504,291700,293600,292000,292200,292500,292600,292700,292800,293000,293100,1000,1600,3200,1000,200,4600,20000,5100,8700,900,291000,289100,290800,290000,289900,289800,289500,289400,289300,289200,1000,8300,1500,21367,15810,200,500,5000,33600,4000,291900,323000,0,288300,264200,290000,208,289900,293600,0,0,0,0,93021450,480036,604477,305100,284600,0,2038,002038.SZ,0D09:30:24.845294000
