,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
674,437250,27500,20160429,159000,160000,159200,159300,159400,159500,159600,159700,159800,159900,12800,47400,3500,4300,10000,5600,2900,1100,9000,7000,158800,157100,158600,158500,158200,158100,158000,157900,157500,157200,500,12100,5000,100,1000,400,4600,500,5700,2400,159000,176600,0,159000,144500,159000,40,0,160500,0,73,0,0,92504000,689800,188400,168790,152330,0,600652,600652.SH,0D09:25:04.532367000
680,437250,27500,20160429,159000,160000,159200,159300,159400,159500,159600,159700,159800,159900,12800,47400,3500,4300,10000,5600,2900,1100,9000,7000,158800,157100,158600,158500,158200,158100,158000,157900,157500,157200,500,12100,5000,100,1000,400,4600,500,5700,2400,159000,176600,0,159000,144500,159000,40,159000,160500,0,100,0,0,92507000,689800,188400,168790,152330,0,600652,600652.SH,0D09:25:07.521803000
681,437250,27500,20160429,159000,160000,159200,159300,159400,159500,159600,159700,159800,159900,12800,47400,3500,4300,10000,5600,2900,1100,9000,7000,158800,157100,158600,158500,158200,158100,158000,157900,157500,157200,500,12100,5000,100,1000,400,4600,500,5700,2400,159000,176600,0,159000,144500,159000,40,159000,160500,0,100,0,0,92507000,689800,188400,168790,152330,0,600652,600652.SH,0D09:25:07.522001000
732,437250,27500,20160429,159000,160000,159200,159300,159400,159500,159600,159700,159800,159900,12800,47400,3500,4300,10000,5600,2900,1100,9000,7000,158800,157100,158600,158500,158200,158100,158000,157900,157500,157200,500,12100,5000,100,1000,400,4600,500,5700,2400,159000,176600,0,159000,144500,159000,40,159000,160500,0,79,0,0,92903000,689800,188400,168790,152330,0,600652,600652.SH,0D09:29:04.274219000
753,503932,31700,20160429,158900,159900,159000,159200,159300,159400,159500,159600,159700,159800,40000,7000,11800,3500,4300,10000,5600,2900,1100,9000,158600,157100,158500,158200,158100,158000,157900,157500,157300,157200,3300,12100,2100,1000,400,4600,500,5700,200,2400,159000,176600,0,158600,144500,158800,44,159000,160500,0,79,0,0,93001000,735100,193600,168310,152310,0,600652,600652.SH,0D09:30:01.377899000
760,1117622,70400,20160429,158600,159900,158800,158900,159000,159300,159400,159500,159700,159800,30900,2000,59000,40800,11800,3300,10000,2000,1100,6000,158100,156800,158000,157900,157600,157500,157300,157200,157100,157000,3700,1900,7800,5500,800,6400,200,3500,10900,9600,159000,176600,0,158100,144500,158600,102,159000,160500,0,79,0,0,93004000,952400,260600,167120,153000,0,600652,600652.SH,0D09:30:04.810437000
772,1413789,89100,20160429,158600,160000,158800,158900,159000,159300,159400,159500,159800,159900,23000,51800,60800,40800,11800,3300,10000,12000,6000,2000,158100,157000,158000,157900,157800,157600,157500,157300,157200,157100,2000,11400,7800,5500,800,800,6400,39800,5200,11100,159000,176600,0,158100,144500,158100,123,159000,160500,0,79,0,0,93007000,968600,314000,167010,153550,0,600652,600652.SH,0D09:30:10.278084000
781,1413789,89100,20160429,158600,160000,158800,158900,159000,159300,159400,159500,159800,159900,23000,52200,61800,40800,11800,3300,10000,12000,6000,2000,158100,157000,158000,157900,157800,157600,157500,157300,157200,157100,2000,11900,7800,5500,800,800,6400,39800,5200,11100,159000,176600,0,158100,144500,158100,123,159000,160500,0,79,0,0,93010000,992100,315100,167150,153560,0,600652,600652.SH,0D09:30:10.904874000
792,1415375,89200,20160429,158600,160000,158800,158900,159000,159300,159400,159500,159800,159900,23900,52200,61800,40800,11800,3300,10000,12000,6000,2000,158500,157100,158100,158000,157900,157800,157600,157500,157300,157200,2000,11100,2000,8300,5500,800,800,6400,39800,5200,159000,176600,0,158100,144500,158600,124,159000,160500,0,79,0,0,93013000,996300,318700,167170,153600,0,600652,600652.SH,0D09:30:13.412824000
807,1416960,89300,20160429,158600,160000,158800,158900,159000,159300,159400,159500,159800,159900,23900,52200,61800,40800,14900,3300,10000,12000,6000,2000,158500,157100,158100,158000,157900,157800,157600,157500,157300,157200,1900,11100,2000,8300,5500,800,800,6400,39800,5200,159000,176600,0,158100,144500,158500,125,159000,160500,0,79,0,0,93016000,998000,318900,167150,153600,0,600652,600652.SH,0D09:30:16.405761000
822,1421715,89600,20160429,158600,160000,158800,158900,159000,159300,159400,159500,159800,159900,23900,52300,73400,40800,14900,3300,10000,12000,6000,2000,158500,157100,158100,158000,157900,157800,157600,157500,157300,157200,1600,11100,2000,8300,5500,800,800,6400,39800,5200,159000,176600,0,158100,144500,158500,126,159000,160500,0,79,0,0,93018000,1010700,319600,167060,153600,0,600652,600652.SH,0D09:30:19.407134000
837,1638376,103300,20160429,158100,159800,158500,158600,158800,158900,159000,159300,159400,159500,17900,6000,400,22900,73400,40800,14900,3300,10000,12000,158000,156800,157900,157800,157600,157500,157300,157200,157100,157000,11800,1900,5500,800,800,6400,39800,5200,11100,12200,159000,176600,0,158100,144500,158100,132,159000,160500,0,79,0,0,93022000,1028400,320000,166910,153600,0,600652,600652.SH,0D09:30:22.412456000
843,1638376,103300,20160429,158100,159800,158500,158600,158800,158900,159000,159300,159400,159500,17900,6000,400,22900,71900,40800,14900,3300,10000,12000,158000,156800,157900,157800,157600,157500,157300,157200,157100,157000,11800,1900,5500,800,800,6400,39800,5200,11100,12200,159000,176600,0,158100,144500,158100,132,159000,160500,0,79,0,0,93024000,1027400,320000,166930,153600,0,600652,600652.SH,0D09:30:25.391528000
860,1799538,113500,20160429,158100,159800,158500,158600,158800,158900,159000,159300,159400,159500,17700,6000,400,22600,71600,40800,14900,3300,10000,12000,158000,156800,157900,157800,157600,157500,157300,157200,157100,157000,1800,1900,5500,800,800,6400,39800,5200,11100,12200,159000,176600,0,158000,144500,158100,145,159000,160500,0,79,0,0,93028000,1030200,310000,166930,153460,0,600652,600652.SH,0D09:30:28.458744000
879,1799538,113500,20160429,158100,159800,158500,158600,158800,158900,159000,159300,159400,159500,23300,6000,400,23300,71600,40800,14900,3300,10000,12000,158000,156800,157900,157800,157600,157500,157300,157200,157100,157000,2300,1900,5500,800,800,6400,39800,10200,11100,12200,159000,176600,0,158000,144500,158100,145,159000,160500,0,79,0,0,93031000,1036500,313400,166880,153510,0,600652,600652.SH,0D09:30:31.441903000
906,1938524,122300,20160429,158100,159800,158500,158600,158800,158900,159000,159300,159400,159500,22600,6000,700,22000,71900,40800,14900,3300,10000,12000,158000,156700,157800,157600,157500,157300,157200,157100,157000,156800,300,1000,500,800,6400,39800,10200,11100,12200,1900,159000,176600,0,157800,144500,158100,152,159000,160500,0,79,0,0,93034000,1036300,306400,166890,153390,0,600652,600652.SH,0D09:30:34.317885000
923,1949585,123000,20160429,158100,159800,158500,158600,158800,158900,159000,159300,159400,159500,22500,6000,900,19700,71900,40800,14900,3300,10000,12000,158000,156700,157800,157600,157500,157300,157200,157100,157000,156800,700,1000,500,800,6400,39800,10200,11100,12200,1900,159000,176600,0,157800,144500,158100,155,159000,160500,0,79,0,0,93037000,1033400,306800,166910,153400,0,600652,600652.SH,0D09:30:37.431589000
