,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
59,2149841,133023,20160505,161800,162900,161900,162000,162200,162300,162500,162600,162700,162800,36800,5000,16800,24300,3000,4000,6300,1600,29600,6400,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,98600,27700,64377,9300,7500,6200,101000,78400,53200,8700,161800,178200,0,161500,145800,161800,78,161600,162000,0,0,935,0,93001740,2918993,1408977,169000,158700,0,776,000776.SZ,0D09:30:06.731408000
74,3391826,209823,20160505,161800,162700,161900,162000,162100,162200,162300,162400,162500,162600,38900,48500,16600,26800,300,3000,6000,8500,9900,1600,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,34700,40200,74477,35900,12800,12200,122900,92900,70900,8700,161800,178200,0,161500,145800,161700,105,161600,162000,0,0,935,0,93004980,3137993,1543677,168800,158700,0,776,000776.SZ,0D09:30:09.837084000
89,3391826,209823,20160505,161800,162700,161900,162000,162100,162200,162300,162400,162500,162600,38900,48500,16600,20200,300,3000,6000,8500,9900,1600,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,34700,40200,74477,35900,12800,12200,122900,93400,71900,8700,161800,178200,0,161500,145800,161700,105,161600,162000,0,0,935,0,93008720,3132393,1546277,168800,158700,0,776,000776.SZ,0D09:30:12.699674000
104,3391826,209823,20160505,161800,162700,161900,162000,162100,162200,162300,162400,162500,162600,38900,48500,16600,20200,300,3000,6000,8500,9900,1600,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,34700,40200,74477,35900,12800,12200,122900,93400,71900,8900,161800,178200,0,161500,145800,161700,105,161600,162000,0,0,935,0,93011750,3133193,1553977,168800,158700,0,776,000776.SZ,0D09:30:15.646794000
119,3398295,210223,20160505,161800,162800,161900,162000,162100,162200,162300,162500,162600,162700,38800,58900,16600,20200,300,3000,6000,9900,1600,48500,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,34400,40200,74677,35900,12800,12200,122900,93400,71900,8900,161800,178200,0,161500,145800,161700,107,161600,162000,0,0,935,0,93014950,3179393,1554177,168700,158700,0,776,000776.SZ,0D09:30:18.812682000
136,3398295,210223,20160505,161800,162800,161900,162000,162100,162200,162300,162500,162600,162700,38800,58900,16600,20200,300,3000,6000,9900,1600,48500,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,34400,40700,74677,35900,12800,12200,122900,93400,71900,8900,161800,178200,0,161500,145800,161700,107,161600,162000,0,0,935,0,93017670,3180593,1564677,168700,158700,0,776,000776.SZ,0D09:30:22.805360000
149,3414475,211223,20160505,161800,162800,161900,162000,162100,162200,162300,162500,162600,162700,37800,58900,16600,23200,300,3000,6000,9900,1600,48500,161700,160800,161600,161500,161400,161300,161200,161100,161000,160900,34400,40700,80677,35900,12800,12200,122900,93400,71900,8900,161800,178200,0,161500,145800,161800,108,161600,162000,0,0,935,0,93021000,3185093,1573777,168700,158700,0,776,000776.SZ,0D09:30:24.637997000
162,4617523,285623,20160505,161700,162700,161800,161900,162000,162100,162200,162300,162500,162600,7500,48500,37800,16600,29800,300,3000,6000,9900,1600,161600,160700,161500,161400,161300,161200,161100,161000,160900,160800,82677,24000,35900,12800,12200,122900,93400,71900,8900,40700,161800,178200,0,161500,145800,161700,112,161600,162000,0,0,935,0,93023430,3199393,1542377,168700,158700,0,776,000776.SZ,0D09:30:27.601999000
177,4649863,287623,20160505,161700,162700,161800,161900,162000,162100,162200,162300,162500,162600,5800,48500,44000,16600,29800,300,3000,6000,9900,1600,161600,160700,161500,161400,161300,161200,161100,161000,160900,160800,82677,24000,35900,12800,12200,112900,93400,71900,8900,40700,161800,178200,0,161500,145800,161700,113,161600,162000,0,0,935,0,93026860,3204993,1551977,168700,158700,0,776,000776.SZ,0D09:30:30.688230000
192,4730713,292623,20160505,161700,162700,161800,161900,162000,162100,162200,162300,162500,162600,800,48500,44000,16600,29800,300,3000,6000,9900,1600,161600,160700,161500,161400,161300,161200,161100,161000,160900,160800,82677,24000,35900,12800,12200,112900,93400,71900,8900,40700,161800,178200,0,161500,145800,161700,114,161600,162000,0,0,935,0,93029450,3199993,1565277,168700,158700,0,776,000776.SZ,0D09:30:33.606858000
