,iTurnover,iVolume,nActionDay,nAskPrice1,nAskPrice10,nAskPrice2,nAskPrice3,nAskPrice4,nAskPrice5,nAskPrice6,nAskPrice7,nAskPrice8,nAskPrice9,nAskVol1,nAskVol10,nAskVol2,nAskVol3,nAskVol4,nAskVol5,nAskVol6,nAskVol7,nAskVol8,nAskVol9,nBidPrice1,nBidPrice10,nBidPrice2,nBidPrice3,nBidPrice4,nBidPrice5,nBidPrice6,nBidPrice7,nBidPrice8,nBidPrice9,nBidVol1,nBidVol10,nBidVol2,nBidVol3,nBidVol4,nBidVol5,nBidVol6,nBidVol7,nBidVol8,nBidVol9,nHigh,nHighLimited,nIOPV,nLow,nLowLimited,nMatch,nNumTrades,nOpen,nPreClose,nSD2,nStatus,nSyl1,nSyl2,nTime,nTotalAskVol,nTotalBidVol,nWeightedAvgAskPrice,nWeightedAvgBidPrice,nYieldToMaturity,sym,szWindCode,time
4,18254364,5455217,20160503,33500,34400,33600,33700,33800,33900,34000,34100,34200,34300,181600,758200,10751667,6610935,1920189,1585343,1342500,723308,710000,444400,33400,32500,33300,33200,33100,33000,32900,32800,32700,32600,8189183,57200,6006400,963400,964600,1310000,173000,208600,33600,100600,33600,36900,0,33400,30200,33400,774,33500,33500,0,79,0,0,94834000,34865243,20662283,34300,32950,0,601988,601988.SH,0D09:48:34.490715000
19,18256709,5455917,20160503,33500,34400,33600,33700,33800,33900,34000,34100,34200,34300,180900,758200,10751667,6610935,1920189,1585343,1342500,723308,710000,444400,33400,32500,33300,33200,33100,33000,32900,32800,32700,32600,8189183,57200,6006400,963400,972600,1310000,173000,208600,33600,100600,33600,36900,0,33400,30200,33500,775,33500,33500,0,79,0,0,94837000,34868443,20670683,34300,32950,0,601988,601988.SH,0D09:48:37.359847000
37,18256709,5455917,20160503,33500,34400,33600,33700,33800,33900,34000,34100,34200,34300,201000,758200,10751667,6610935,1970189,1585343,1342500,723308,710000,444400,33400,32500,33300,33200,33100,33000,32900,32800,32700,32600,8206583,57200,6006400,963700,972600,1310000,173000,208600,33600,100600,33600,36900,0,33400,30200,33500,775,33500,33500,0,79,0,0,94840000,34938943,20688383,34300,32950,0,601988,601988.SH,0D09:48:40.484319000
52,18257379,5456117,20160503,33500,34400,33600,33700,33800,33900,34000,34100,34200,34300,200800,758200,10751667,6610935,1970189,1585343,1342500,723308,710000,444400,33400,32500,33300,33200,33100,33000,32900,32800,32700,32600,8206583,57200,6008000,963700,972600,1310000,173000,208600,33600,100600,33600,36900,0,33400,30200,33500,776,33500,33500,0,79,0,0,94843000,34938743,20689983,34300,32950,0,601988,601988.SH,0D09:48:43.431659000
63,18461394,5517017,20160503,33500,34400,33600,33700,33800,33900,34000,34100,34200,34300,142000,758200,10751667,6608935,1970189,1593343,1342500,723308,710000,445300,33400,32500,33300,33200,33100,33000,32900,32800,32700,32600,8206583,57200,6008000,963700,972600,1310500,173000,208500,33600,100600,33600,36900,0,33400,30200,33500,781,33500,33500,0,79,0,0,94846000,34887143,20690383,34300,32950,0,601988,601988.SH,0D09:48:46.457761000
81,18461728,5517117,20160503,33500,34400,33600,33700,33800,33900,34000,34100,34200,34300,142000,758200,10751667,6608935,1970189,1593343,1342500,723308,710000,445300,33400,32500,33300,33200,33100,33000,32900,32800,32700,32600,8206483,57200,5996000,963700,972600,1310500,173000,208500,33600,100600,33600,36900,0,33400,30200,33400,782,33500,33500,0,79,0,0,94849000,34887143,20678283,34300,32950,0,601988,601988.SH,0D09:48:49.455042000
96,18461728,5517117,20160503,33500,34400,33600,33700,33800,33900,34000,34100,34200,34300,142000,758200,10751667,6608935,1970189,1593343,1349500,723308,710000,445300,33400,32500,33300,33200,33100,33000,32900,32800,32700,32600,8212983,57200,5996000,963700,972600,1310500,173000,208500,33600,100600,33600,36900,0,33400,30200,33400,782,33500,33500,0,79,0,0,94852000,34894143,20697383,34300,32950,0,601988,601988.SH,0D09:48:52.438176000
106,18483168,5523517,20160503,33500,34400,33600,33700,33800,33900,34000,34100,34200,34300,138000,758200,10757667,6628935,1970189,1593343,1349500,723308,710000,445300,33400,32500,33300,33200,33100,33000,32900,32800,32700,32600,8212983,57200,5996000,963700,973700,1310500,173000,208500,33600,100600,33600,36900,0,33400,30200,33500,784,33500,33500,0,79,0,0,94855000,34917343,20698483,34300,32950,0,601988,601988.SH,0D09:48:55.352062000
123,18483503,5523617,20160503,33500,34400,33600,33700,33800,33900,34000,34100,34200,34300,137900,758200,10757667,6628935,1970189,1593343,1349500,723308,710000,445300,33400,32500,33300,33200,33100,33000,32900,32800,32700,32600,8216483,57200,5996000,963700,973700,1310500,173000,208500,33600,100600,33600,36900,0,33400,30200,33500,785,33500,33500,0,79,0,0,94858000,34917243,20701983,34300,32950,0,601988,601988.SH,0D09:48:58.525474000
136,18571608,5549917,20160503,33500,34400,33600,33700,33800,33900,34000,34100,34200,34300,111600,758200,10762567,6628935,1970189,1593343,1349500,723308,710000,445300,33400,32500,33300,33200,33100,33000,32900,32800,32700,32600,8222483,57200,5996000,960700,973700,1310500,173000,208500,33600,100600,33600,36900,0,33400,30200,33500,788,33500,33500,0,79,0,0,94901000,34895843,20705583,34300,32950,0,601988,601988.SH,0D09:49:01.358860000
